,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マルテ,中ライナー,1,0,0,1,表,パイレーツ
1,1000,2,フレージャー,中ライナー,2,0,0,1,表,パイレーツ
2,2000,3,マカチェン,中本塁打,2,0,1,1,表,パイレーツ
3,2000,4,ベル,左フライ,3,0,1,1,表,パイレーツ
4,0000,1,ソガード,四球,0,0,1,1,裏,ブリュワーズ
5,0100,2,テムズ,空振り三振,1,0,1,1,裏,ブリュワーズ
6,1100,3,ウォーカー,四球,1,0,1,1,裏,ブリュワーズ
7,1010,4,ショー,四球,2,0,1,1,裏,ブリュワーズ
8,2110,5,ペレス,中安打,2,1,1,1,裏,ブリュワーズ
9,2101,6,ピーナ,空振り三振,3,1,1,1,裏,ブリュワーズ
10,0000,5,フリース,見逃し三振,1,1,1,2,表,パイレーツ
11,1000,6,ラップロー,三ライナー,2,1,1,2,表,パイレーツ
12,2000,7,ディアス,遊ゴロ,3,1,1,2,表,パイレーツ
13,0000,7,フィリップス,空振り三振,1,1,1,2,裏,ブリュワーズ
14,1000,8,アーシア,左フライ,2,1,1,2,裏,ブリュワーズ
15,2000,9,アンダーソン,遊ゴロ,3,1,1,2,裏,ブリュワーズ
16,0000,8,マーサー,空振り三振,1,1,1,3,表,パイレーツ
17,1000,9,グラスノー,死球,1,1,1,3,表,パイレーツ
18,1100,1,マルテ,三ゴロ,2,1,1,3,表,パイレーツ
19,2010,2,フレージャー,四球,2,1,1,3,表,パイレーツ
20,2110,3,マカチェン,遊ゴロ,3,1,1,3,表,パイレーツ
21,0000,1,ソガード,四球,0,1,1,3,裏,ブリュワーズ
22,0100,2,テムズ,中本塁打,0,3,1,3,裏,ブリュワーズ
23,0000,3,ウォーカー,右フライ,1,3,1,3,裏,ブリュワーズ
24,1000,4,ショー,一ゴロ,2,3,1,3,裏,ブリュワーズ
25,2000,5,ペレス,四球,2,3,1,3,裏,ブリュワーズ
26,2100,6,ピーナ,左安打,2,3,1,3,裏,ブリュワーズ
27,2011,7,フィリップス,右安打,2,5,1,3,裏,ブリュワーズ
28,2010,8,アーシア,敬遠,2,5,1,3,裏,ブリュワーズ
