,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハミルトン,右ライナー,1,0,0,1,表,レッズ
1,1000,2,ペラザ,二ライナー,2,0,0,1,表,レッズ
2,2000,3,ボット,三ゴロ,3,0,0,1,表,レッズ
3,0000,1,ファウラー,四球,0,0,0,1,裏,カージナルス
4,0100,2,ディアス,右フライ,1,0,0,1,裏,カージナルス
5,1100,3,カーペンター,左ライナー,2,0,0,1,裏,カージナルス
6,2100,4,ピスコティ,右フライ,3,0,0,1,裏,カージナルス
7,0000,4,デュバル,空振り三振,1,0,0,2,表,レッズ
8,1000,5,シェブラー,一ゴロ,2,0,0,2,表,レッズ
9,2000,6,コザート,中二塁打,2,0,0,2,表,レッズ
10,2010,7,ジェネット,三ライナー,3,0,0,2,表,レッズ
11,0000,5,ペラルタ,一フライ,1,0,0,2,裏,カージナルス
12,1000,6,モリーナ,二ゴロ,2,0,0,2,裏,カージナルス
13,2000,7,グリチェク,右フライ,3,0,0,2,裏,カージナルス
14,0000,8,バーンハート,空振り三振,1,0,0,3,表,レッズ
15,1000,9,ギャレット,見逃し三振,2,0,0,3,表,レッズ
16,2000,1,ハミルトン,中安打,2,0,0,3,表,レッズ
17,2100,2,ペラザ,右フライ,3,0,0,3,表,レッズ
18,0000,8,ウォン,空振り三振,1,0,0,3,裏,カージナルス
19,1000,9,リーク,中安打,1,0,0,3,裏,カージナルス
20,1100,1,ファウラー,左フライ,2,0,0,3,裏,カージナルス
21,2100,2,ディアス,中フライ,3,0,0,3,裏,カージナルス
22,0000,3,ボット,三ゴロ,1,0,0,4,表,レッズ
23,1000,4,デュバル,見逃し三振,2,0,0,4,表,レッズ
24,2000,5,シェブラー,見逃し三振,3,0,0,4,表,レッズ
25,0000,3,カーペンター,三ゴロ,1,0,0,4,裏,カージナルス
26,1000,4,ピスコティ,四球,1,0,0,4,裏,カージナルス
27,1100,5,ペラルタ,空振り三振,2,0,0,4,裏,カージナルス
28,2100,6,モリーナ,盗塁死,3,0,0,4,裏,カージナルス
29,0000,6,コザート,中安打,0,0,0,5,表,レッズ
30,0100,7,ジェネット,左フライ,1,0,0,5,表,レッズ
31,1100,8,バーンハート,中安打,1,0,0,5,表,レッズ
32,1100,9,ギャレット,空振り三振,3,0,0,5,表,レッズ
33,0000,6,モリーナ,見逃し三振,1,0,0,5,裏,カージナルス
34,1000,7,グリチェク,中フライ,2,0,0,5,裏,カージナルス
35,2000,8,ウォン,左安打,2,0,0,5,裏,カージナルス
36,2100,9,リーク,空振り三振,3,0,0,5,裏,カージナルス
37,0000,1,ハミルトン,左安打,0,0,0,6,表,レッズ
38,0010,2,ペラザ,遊ゴロ,1,0,0,6,表,レッズ
39,1010,3,ボット,右二塁打,1,0,1,6,表,レッズ
40,1010,4,デュバル,中フライ,2,0,1,6,表,レッズ
41,2010,5,シェブラー,盗塁死,3,0,1,6,表,レッズ
42,0000,1,ファウラー,左ライナー,1,0,1,6,裏,カージナルス
43,1000,2,ディアス,二ゴロ,2,0,1,6,裏,カージナルス
44,2000,3,カーペンター,二ゴロ,3,0,1,6,裏,カージナルス
45,0000,5,シェブラー,四球,0,0,1,7,表,レッズ
46,0100,6,コザート,三ゴロ,1,0,1,7,表,レッズ
47,1100,7,ジェネット,中フライ,2,0,1,7,表,レッズ
48,2100,8,バーンハート,中フライ,3,0,1,7,表,レッズ
49,0000,4,ピスコティ,三ゴロ,1,0,1,7,裏,カージナルス
50,1000,5,ペラルタ,空振り三振,2,0,1,7,裏,カージナルス
51,2000,6,モリーナ,遊ゴロ,3,0,1,7,裏,カージナルス
52,0000,9,スアレス,一ゴロ,1,0,1,8,表,レッズ
53,1000,1,ハミルトン,捕ゴロ,2,0,1,8,表,レッズ
54,2000,2,ペラザ,右フライ,3,0,1,8,表,レッズ
55,0000,7,グリチェク,一ゴロ,1,0,1,8,裏,カージナルス
56,1000,8,ウォン,二ゴロ,2,0,1,8,裏,カージナルス
57,2000,9,アダムズ,空振り三振,3,0,1,8,裏,カージナルス
58,0000,3,ボット,一ゴロ,1,0,1,9,表,レッズ
59,1000,4,デュバル,三ゴロ,2,0,1,9,表,レッズ
60,2000,5,シェブラー,左本塁打,2,0,2,9,表,レッズ
61,2000,6,コザート,四球,2,0,2,9,表,レッズ
62,2010,7,ジェネット,四球,2,0,2,9,表,レッズ
63,2110,8,バーンハート,見逃し三振,3,0,2,9,表,レッズ
64,0000,1,ファウラー,空振り三振,1,0,2,9,裏,カージナルス
65,1000,2,ディアス,遊フライ,2,0,2,9,裏,カージナルス
66,2000,3,カーペンター,四球,2,0,2,9,裏,カージナルス
67,2010,4,ピスコティ,空振り三振,3,0,2,9,裏,カージナルス
