,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,テイラー,左安打,0,0,0,1,表,ドジャース
1,0001,2,ターナー,死球,0,0,0,1,表,ドジャース
2,0101,3,ベリンジャー,三ライナー,1,0,0,1,表,ドジャース
3,1101,4,プイグ,中犠飛,2,0,1,1,表,ドジャース
4,2100,5,グランダーソン,二ゴロ,3,0,1,1,表,ドジャース
5,0000,1,ヘルナンデス,四球,0,0,1,1,裏,フィリーズ
6,0100,2,ガルビス,右安打,0,0,1,1,裏,フィリーズ
7,0110,3,ウィリアムス,見逃し三振,1,0,1,1,裏,フィリーズ
8,1110,4,ホスキンス,空振り三振,2,0,1,1,裏,フィリーズ
9,2110,5,アルテール,四球,2,0,1,1,裏,フィリーズ
10,2111,6,ヘレラ,見逃し三振,3,0,1,1,裏,フィリーズ
11,0000,6,アットリー,空振り三振,1,0,1,2,表,ドジャース
12,1000,7,グランダル,四球,1,0,1,2,表,ドジャース
13,1100,8,フォーサイス,三ゴロ,2,0,1,2,表,ドジャース
14,2100,9,前田健太,遊ゴロ,3,0,1,2,表,ドジャース
15,0000,7,アルファロ,中フライ,1,0,1,2,裏,フィリーズ
16,1000,8,クロフォード,三邪飛,2,0,1,2,裏,フィリーズ
17,2000,9,ライター,遊ゴロ,3,0,1,2,裏,フィリーズ
18,0000,1,テイラー,三ゴロ,1,0,1,3,表,ドジャース
19,1000,2,バーンズ,見逃し三振,2,0,1,3,表,ドジャース
20,2000,3,ベリンジャー,中安打,2,0,1,3,表,ドジャース
21,2100,4,プイグ,中安打,2,0,1,3,表,ドジャース
22,2110,5,グランダーソン,一失策,2,0,2,3,表,ドジャース
23,2011,6,アットリー,一ゴロ,3,0,2,3,表,ドジャース
24,0000,1,ヘルナンデス,中二塁打,0,0,2,3,裏,フィリーズ
25,0010,2,ガルビス,遊ゴロ,1,0,2,3,裏,フィリーズ
26,1001,3,ウィリアムス,左本塁打,1,2,2,3,裏,フィリーズ
27,1000,4,ホスキンス,一ライナー,2,2,2,3,裏,フィリーズ
28,2000,5,アルテール,三ゴロ,3,2,2,3,裏,フィリーズ
29,0000,7,グランダル,一ゴロ,1,2,2,4,表,ドジャース
30,1000,8,フォーサイス,三ゴロ,2,2,2,4,表,ドジャース
31,2000,9,ベルドゥーゴ,左フライ,3,2,2,4,表,ドジャース
32,0000,6,ヘレラ,空振り三振,1,2,2,4,裏,フィリーズ
33,1000,7,アルファロ,右フライ,2,2,2,4,裏,フィリーズ
34,2000,8,クロフォード,四球,2,2,2,4,裏,フィリーズ
35,2100,9,ライター,二ゴロ,3,2,2,4,裏,フィリーズ
36,0000,1,テイラー,二フライ,1,2,2,5,表,ドジャース
37,1000,2,バーンズ,三ゴロ,2,2,2,5,表,ドジャース
38,2000,3,ベリンジャー,左フライ,3,2,2,5,表,ドジャース
39,0000,1,ヘルナンデス,左安打,0,2,2,5,裏,フィリーズ
40,0100,2,ガルビス,一失策,0,2,2,5,裏,フィリーズ
41,0110,3,ウィリアムス,空振り三振,1,2,2,5,裏,フィリーズ
42,1110,4,ホスキンス,中二塁打,1,4,2,5,裏,フィリーズ
43,1010,5,アルテール,空振り三振,2,4,2,5,裏,フィリーズ
44,2010,6,ヘレラ,左フライ,3,4,2,5,裏,フィリーズ
45,0000,4,プイグ,空振り三振,1,4,2,6,表,ドジャース
46,1000,5,グランダーソン,右本塁打,1,4,3,6,表,ドジャース
