,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,空振り三振,1,0,0,1,表,ツインズ
1,1000,2,マウアー,中安打,1,0,0,1,表,ツインズ
2,1100,3,ポランコ,右二塁打,1,0,0,1,表,ツインズ
3,1011,4,Eロサリオ,空振り三振,2,0,0,1,表,ツインズ
4,2011,5,バクストン,遊ゴロ,3,0,0,1,表,ツインズ
5,0000,1,メリフィールド,二ライナー,1,0,0,1,裏,ロイヤルズ
6,1000,2,ケーン,三安打,1,0,0,1,裏,ロイヤルズ
7,1100,3,カブレラ,中フライ,2,0,0,1,裏,ロイヤルズ
8,2100,4,ホスマー,中安打,2,0,0,1,裏,ロイヤルズ
9,2110,5,ペレス,左フライ,3,0,0,1,裏,ロイヤルズ
10,0000,6,キャプラー,二ゴロ,1,0,0,2,表,ツインズ
11,1000,7,エスコバル,二ゴロ,2,0,0,2,表,ツインズ
12,2000,8,カストロ,空振り三振,3,0,0,2,表,ツインズ
13,0000,6,ムスターカス,死球,0,0,0,2,裏,ロイヤルズ
14,0100,7,エスコバル,遊ゴロ,1,0,0,2,裏,ロイヤルズ
15,1100,8,ゴードン,中フライ,2,0,0,2,裏,ロイヤルズ
16,2100,9,トーリス,盗塁死,3,0,0,2,裏,ロイヤルズ
17,0000,9,グロスマン,二ゴロ,1,0,0,3,表,ツインズ
18,1000,1,ドジャー,三ゴロ,2,0,0,3,表,ツインズ
19,2000,2,マウアー,中二塁打,2,0,0,3,表,ツインズ
20,2010,3,ポランコ,一ゴロ,3,0,0,3,表,ツインズ
21,0000,9,トーリス,二ゴロ,1,0,0,3,裏,ロイヤルズ
22,1000,1,メリフィールド,左ライナー,2,0,0,3,裏,ロイヤルズ
23,2000,2,ケーン,二ゴロ,3,0,0,3,裏,ロイヤルズ
24,0000,4,Eロサリオ,中フライ,1,0,0,4,表,ツインズ
25,1000,5,バクストン,二ゴロ,2,0,0,4,表,ツインズ
26,2000,6,キャプラー,四球,2,0,0,4,表,ツインズ
27,2010,7,エスコバル,左ライナー,3,0,0,4,表,ツインズ
28,0000,3,カブレラ,一ゴロ,1,0,0,4,裏,ロイヤルズ
29,1000,4,ホスマー,四球,1,0,0,4,裏,ロイヤルズ
30,1100,5,ペレス,二ゴロ併殺,3,0,0,4,裏,ロイヤルズ
31,0000,8,カストロ,二ゴロ,1,0,0,5,表,ツインズ
32,1000,9,グロスマン,右本塁打,1,0,1,5,表,ツインズ
33,1000,1,ドジャー,三ゴロ,2,0,1,5,表,ツインズ
34,2000,2,マウアー,四球,2,0,1,5,表,ツインズ
35,2100,3,ポランコ,四球,2,0,1,5,表,ツインズ
36,2110,4,Eロサリオ,三邪飛,3,0,1,5,表,ツインズ
37,0000,6,ムスターカス,遊フライ,1,0,1,5,裏,ロイヤルズ
38,1000,7,エスコバル,右二塁打,1,0,1,5,裏,ロイヤルズ
39,1010,8,ゴードン,右安打,1,1,1,5,裏,ロイヤルズ
40,1100,9,トーリス,遊ゴロ,2,1,1,5,裏,ロイヤルズ
41,2010,1,メリフィールド,右安打,2,2,1,5,裏,ロイヤルズ
42,2001,2,ケーン,遊ライナー,3,2,1,5,裏,ロイヤルズ
43,0000,5,バクストン,中フライ,1,2,1,6,表,ツインズ
44,1000,6,キャプラー,二ゴロ,2,2,1,6,表,ツインズ
45,2000,7,エスコバル,空振り三振,3,2,1,6,表,ツインズ
46,0000,3,カブレラ,右安打,0,2,1,6,裏,ロイヤルズ
47,0100,4,ホスマー,右安打,0,2,1,6,裏,ロイヤルズ
48,0110,5,ペレス,中フライ,1,2,1,6,裏,ロイヤルズ
49,1110,6,ムスターカス,二ゴロ併殺,3,2,1,6,裏,ロイヤルズ
50,0000,8,カストロ,中安打,0,2,1,7,表,ツインズ
51,0100,9,グロスマン,三ゴロ併殺,2,2,1,7,表,ツインズ
52,2000,1,ドジャー,中フライ,3,2,1,7,表,ツインズ
53,0000,7,エスコバル,三ゴロ,1,2,1,7,裏,ロイヤルズ
54,1000,8,ゴードン,中安打,1,2,1,7,裏,ロイヤルズ
55,1100,9,トーリス,投ゴロ併殺,3,2,1,7,裏,ロイヤルズ
56,0000,2,マウアー,右安打,0,2,1,8,表,ツインズ
57,0100,3,ポランコ,投犠打,1,2,1,8,表,ツインズ
58,1010,4,Eロサリオ,空振り三振,2,2,1,8,表,ツインズ
59,2010,5,バクストン,三ゴロ,3,2,1,8,表,ツインズ
60,0000,1,メリフィールド,右安打,0,2,1,8,裏,ロイヤルズ
61,0100,2,ケーン,二ゴロ併殺,2,2,1,8,裏,ロイヤルズ
62,2000,3,カブレラ,二フライ,3,2,1,8,裏,ロイヤルズ
63,0000,6,キャプラー,中安打,0,2,1,9,表,ツインズ
64,0100,7,エスコバル,空振り三振,1,2,1,9,表,ツインズ
65,1100,8,カストロ,左安打,1,2,1,9,表,ツインズ
66,1110,9,グロスマン,四球,1,2,1,9,表,ツインズ
67,1111,1,ドジャー,左犠飛,2,2,2,9,表,ツインズ
68,2011,2,マウアー,敬遠,2,2,2,9,表,ツインズ
69,2111,3,ポランコ,中安打,2,2,4,9,表,ツインズ
70,2110,4,Eロサリオ,左安打,2,2,4,9,表,ツインズ
71,2111,5,バクストン,空振り三振,3,2,4,9,表,ツインズ
72,0000,4,ホスマー,遊ライナー,1,2,4,9,裏,ロイヤルズ
73,1000,5,ペレス,遊ゴロ,2,2,4,9,裏,ロイヤルズ
74,2000,6,ムスターカス,右フライ,3,2,4,9,裏,ロイヤルズ
