,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ブラックモン,中ライナー,1,0,0,1,表,ロッキーズ
1,1000,2,ルメーヒュー,中安打,1,0,0,1,表,ロッキーズ
2,1100,3,アレナド,見逃し三振,2,0,0,1,表,ロッキーズ
3,2100,4,パーラ,一ゴロ,3,0,0,1,表,ロッキーズ
4,0000,1,ファウラー,四球,0,0,0,1,裏,カージナルス
5,0100,2,パーム,四球,0,0,0,1,裏,カージナルス
6,0011,3,デヨング,二安打,0,1,0,1,裏,カージナルス
7,0101,4,ジャーコ,遊ゴロ併殺,2,2,0,1,裏,カージナルス
8,2000,5,モリーナ,右安打,2,2,0,1,裏,カージナルス
9,2100,6,ボイト,中安打,2,2,0,1,裏,カージナルス
10,2110,7,ウォン,三ライナー,3,2,0,1,裏,カージナルス
11,0000,5,レイノルズ,二フライ,1,2,0,2,表,ロッキーズ
12,1000,6,ゴンザレス,左フライ,2,2,0,2,表,ロッキーズ
13,2000,7,ストーリー,遊ゴロ,3,2,0,2,表,ロッキーズ
14,0000,8,グリチェク,空振り三振,1,2,0,2,裏,カージナルス
15,1000,9,リーク,空振り三振,2,2,0,2,裏,カージナルス
16,2000,1,ファウラー,空振り三振,3,2,0,2,裏,カージナルス
17,0000,8,ウォルターズ,一ゴロ,1,2,0,3,表,ロッキーズ
18,1000,9,センザテラ,空振り三振,2,2,0,3,表,ロッキーズ
19,2000,1,ブラックモン,二ゴロ,3,2,0,3,表,ロッキーズ
20,0000,2,パーム,二ゴロ,1,2,0,3,裏,カージナルス
21,1000,3,デヨング,左安打,1,2,0,3,裏,カージナルス
22,1100,4,ジャーコ,三ゴロ,2,2,0,3,裏,カージナルス
23,2100,5,モリーナ,左フライ,3,2,0,3,裏,カージナルス
24,0000,2,ルメーヒュー,遊ゴロ,1,2,0,4,表,ロッキーズ
25,1000,3,アレナド,投ゴロ,2,2,0,4,表,ロッキーズ
26,2000,4,パーラ,二安打,2,2,0,4,表,ロッキーズ
27,2100,5,レイノルズ,遊ゴロ,3,2,0,4,表,ロッキーズ
28,0000,6,ボイト,空振り三振,1,2,0,4,裏,カージナルス
29,1000,7,ウォン,左二塁打,1,2,0,4,裏,カージナルス
30,1010,8,グリチェク,右本塁打,1,4,0,4,裏,カージナルス
31,1000,9,リーク,空振り三振,2,4,0,4,裏,カージナルス
32,2000,1,ファウラー,左フライ,3,4,0,4,裏,カージナルス
33,0000,6,ゴンザレス,二ゴロ,1,4,0,5,表,ロッキーズ
34,1000,7,ストーリー,右安打,1,4,0,5,表,ロッキーズ
35,1100,8,ウォルターズ,空振り三振,2,4,0,5,表,ロッキーズ
36,2010,9,アマリスタ,右フライ,3,4,0,5,表,ロッキーズ
37,0000,2,パーム,左安打,0,4,0,5,裏,カージナルス
38,0100,3,デヨング,二ゴロ併殺,2,4,0,5,裏,カージナルス
39,2000,4,ジャーコ,四球,2,4,0,5,裏,カージナルス
40,2100,5,モリーナ,左フライ,3,4,0,5,裏,カージナルス
41,0000,1,ブラックモン,二ライナー,1,4,0,6,表,ロッキーズ
42,1000,2,ルメーヒュー,右邪飛,2,4,0,6,表,ロッキーズ
43,2000,3,アレナド,空振り三振,3,4,0,6,表,ロッキーズ
44,0000,6,ボイト,二ゴロ,1,4,0,6,裏,カージナルス
45,1000,7,ウォン,空振り三振,2,4,0,6,裏,カージナルス
46,2000,8,グリチェク,右フライ,3,4,0,6,裏,カージナルス
47,0000,4,パーラ,一ゴロ,1,4,0,7,表,ロッキーズ
48,1000,5,レイノルズ,空振り三振,2,4,0,7,表,ロッキーズ
49,2000,6,ゴンザレス,右安打,2,4,0,7,表,ロッキーズ
50,2100,7,ストーリー,空振り三振,3,4,0,7,表,ロッキーズ
51,0000,9,Jマルティネス,左本塁打,0,5,0,7,裏,カージナルス
52,0000,1,ファウラー,中ライナー,1,5,0,7,裏,カージナルス
53,1000,2,パーム,右本塁打,1,6,0,7,裏,カージナルス
54,1000,3,デヨング,三ゴロ,2,6,0,7,裏,カージナルス
55,2000,4,ジャーコ,空振り三振,3,6,0,7,裏,カージナルス
56,0000,8,ウォルターズ,四球,0,6,0,8,表,ロッキーズ
57,0100,9,バライカ,左本塁打,0,6,2,8,表,ロッキーズ
58,0000,1,ブラックモン,右安打,0,6,2,8,表,ロッキーズ
59,0100,2,ルメーヒュー,右安打,0,6,2,8,表,ロッキーズ
60,0110,3,アレナド,空振り三振,1,6,2,8,表,ロッキーズ
61,1110,4,パーラ,空振り三振,2,6,2,8,表,ロッキーズ
62,2110,5,レイノルズ,中ライナー,3,6,2,8,表,ロッキーズ
63,0000,5,モリーナ,中二塁打,0,6,2,8,裏,カージナルス
64,0010,6,ボイト,四球,0,6,2,8,裏,カージナルス
65,0101,7,ウォン,二安打,0,7,2,8,裏,カージナルス
66,0101,8,グリチェク,三併殺,2,7,2,8,裏,カージナルス
67,2001,9,Jマルティネス,四球,2,7,2,8,裏,カージナルス
68,2101,1,ガルシア,三安打,2,8,2,8,裏,カージナルス
69,2110,2,パーム,四球,2,8,2,8,裏,カージナルス
70,2111,3,デヨング,二ゴロ,3,8,2,8,裏,カージナルス
71,0000,6,ゴンザレス,空振り三振,1,8,2,9,表,ロッキーズ
72,1000,7,ストーリー,空振り三振,2,8,2,9,表,ロッキーズ
73,2000,8,ウォルターズ,空振り三振,3,8,2,9,表,ロッキーズ
