,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マーティン,中ライナー,1,0,0,1,表,タイガース
1,1000,2,カステラノス,二ゴロ,2,0,0,1,表,タイガース
2,2000,3,カンデラリオ,四球,2,0,0,1,表,タイガース
3,2100,4,マルティネス,盗塁死,3,0,0,1,表,タイガース
4,0000,1,グリチェク,遊ゴロ,1,0,0,1,裏,ブルージェイズ
5,1000,2,ヘルナンデス,空振り三振,2,0,0,1,裏,ブルージェイズ
6,2000,3,ソラーテ,右フライ,3,0,0,1,裏,ブルージェイズ
7,0000,4,マルティネス,三ゴロ,1,0,0,2,表,タイガース
8,1000,5,グッドラム,一ゴロ,2,0,0,2,表,タイガース
9,2000,6,ヒックス,左本塁打,2,0,1,2,表,タイガース
10,2000,7,グレイナー,見逃し三振,3,0,1,2,表,タイガース
11,0000,4,モラレス,空振り三振,1,0,1,2,裏,ブルージェイズ
12,1000,5,スモーク,中フライ,2,0,1,2,裏,ブルージェイズ
13,2000,6,ピラー,一邪飛,3,0,1,2,裏,ブルージェイズ
14,0000,8,イグレシアス,中安打,0,0,1,3,表,タイガース
15,0100,9,ジョーンズ,捕犠打,1,0,1,3,表,タイガース
16,1010,1,マーティン,空振り三振,2,0,1,3,表,タイガース
17,2010,2,カステラノス,左本塁打,2,0,3,3,表,タイガース
18,2000,3,カンデラリオ,二ゴロ,3,0,3,3,表,タイガース
19,0000,7,マイル,四球,0,0,3,3,裏,ブルージェイズ
20,0100,8,ディアス,中フライ,1,0,3,3,裏,ブルージェイズ
21,1100,9,トラビス,遊ライナー,2,0,3,3,裏,ブルージェイズ
22,2100,1,グリチェク,空振り三振,3,0,3,3,裏,ブルージェイズ
23,0000,4,マルティネス,左フライ,1,0,3,4,表,タイガース
24,1000,5,グッドラム,中フライ,2,0,3,4,表,タイガース
25,2000,6,ヒックス,四球,2,0,3,4,表,タイガース
26,2100,7,グレイナー,遊ゴロ,3,0,3,4,表,タイガース
27,0000,2,ヘルナンデス,空振り三振,1,0,3,4,裏,ブルージェイズ
28,1000,3,ソラーテ,四球,1,0,3,4,裏,ブルージェイズ
29,1100,4,モラレス,見逃し三振,2,0,3,4,裏,ブルージェイズ
30,2100,5,スモーク,一フライ,3,0,3,4,裏,ブルージェイズ
31,0000,8,イグレシアス,投ゴロ,1,0,3,5,表,タイガース
32,1000,9,ジョーンズ,遊ゴロ,2,0,3,5,表,タイガース
33,2000,1,マーティン,空振り三振,3,0,3,5,表,タイガース
34,0000,6,ピラー,左二塁打,0,0,3,5,裏,ブルージェイズ
35,0010,7,マイル,空振り三振,1,0,3,5,裏,ブルージェイズ
36,1010,8,ディアス,左安打,1,0,3,5,裏,ブルージェイズ
37,1101,9,トラビス,三ゴロ,2,1,3,5,裏,ブルージェイズ
38,2010,1,グリチェク,左本塁打,2,3,3,5,裏,ブルージェイズ
39,2000,2,ヘルナンデス,三ゴロ,3,3,3,5,裏,ブルージェイズ
40,0000,2,カステラノス,空振り三振,1,3,3,6,表,タイガース
41,1000,3,カンデラリオ,右二塁打,1,3,3,6,表,タイガース
42,1010,4,マルティネス,三失策,1,3,3,6,表,タイガース
43,1110,5,グッドラム,二ゴロ,2,3,3,6,表,タイガース
44,2101,6,ヒックス,空振り三振,3,3,3,6,表,タイガース
45,0000,3,ソラーテ,中安打,0,3,3,6,裏,ブルージェイズ
46,0100,4,モラレス,空振り三振,1,3,3,6,裏,ブルージェイズ
47,1100,5,スモーク,三ゴロ併殺,3,3,3,6,裏,ブルージェイズ
48,0000,7,グレイナー,四球,0,3,3,7,表,タイガース
49,0000,8,イグレシアス,中フライ,2,3,3,7,表,タイガース
50,2000,9,ジョーンズ,中ライナー,3,3,3,7,表,タイガース
51,0000,6,ピラー,投ゴロ,1,3,3,7,裏,ブルージェイズ
52,1000,7,マイル,中ライナー,2,3,3,7,裏,ブルージェイズ
53,2000,8,ディアス,右ライナー,3,3,3,7,裏,ブルージェイズ
54,0000,1,マーティン,中安打,0,3,3,8,表,タイガース
55,0100,2,カステラノス,三安打,0,3,3,8,表,タイガース
56,0110,3,カンデラリオ,中フライ,1,3,3,8,表,タイガース
57,1110,4,マルティネス,投ゴロ,2,3,3,8,表,タイガース
58,2011,5,グッドラム,右ライナー,3,3,3,8,表,タイガース
59,0000,9,トラビス,二安打,0,3,3,8,裏,ブルージェイズ
60,0100,1,グリチェク,三ゴロ,1,3,3,8,裏,ブルージェイズ
61,1010,2,ヘルナンデス,四球,1,3,3,8,裏,ブルージェイズ
62,1110,3,ソラーテ,中安打,1,3,3,8,裏,ブルージェイズ
63,1011,4,モラレス,空振り三振,3,3,3,8,裏,ブルージェイズ
64,0000,6,ヒックス,遊ゴロ,1,3,3,9,表,タイガース
65,1000,7,グレイナー,中安打,1,3,3,9,表,タイガース
66,1100,8,イグレシアス,右ライナー,2,3,3,9,表,タイガース
67,2100,9,ジョーンズ,空振り三振,3,3,3,9,表,タイガース
68,0000,5,スモーク,中本塁打,0,4,3,9,裏,ブルージェイズ
