,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,パーム,四球,0,0,0,1,表,カージナルス
1,0100,2,デヨング,中フライ,1,0,0,1,表,カージナルス
2,1100,3,Jマルティネス,見逃し三振,2,0,0,1,表,カージナルス
3,2100,4,オズナ,四球,2,0,0,1,表,カージナルス
4,2110,5,ジャーコ,二ライナー,3,0,0,1,表,カージナルス
5,0000,1,ジャンコウスキー,中安打,0,0,0,1,裏,パドレス
6,0100,2,ホスマー,一ゴロ,1,0,0,1,裏,パドレス
7,1010,3,ピレラ,遊ゴロ,2,0,0,1,裏,パドレス
8,2001,4,コルデロ,空振り三振,3,0,0,1,裏,パドレス
9,0000,6,ファウラー,空振り三振,1,0,0,2,表,カージナルス
10,1000,7,ペーニャ,三ゴロ,2,0,0,2,表,カージナルス
11,2000,8,ガルシア,空振り三振,3,0,0,2,表,カージナルス
12,0000,5,ビヤヌエバ,見逃し三振,1,0,0,2,裏,パドレス
13,1000,6,ロペス,三安打,1,0,0,2,裏,パドレス
14,1100,7,ガルビス,二ゴロ,2,0,0,2,裏,パドレス
15,2000,8,マーゴット,左安打,2,1,0,2,裏,パドレス
16,2010,9,ロス,二ゴロ,3,1,0,2,裏,パドレス
17,0000,9,ワカ,空振り三振,1,1,0,3,表,カージナルス
18,1000,1,パーム,空振り三振,2,1,0,3,表,カージナルス
19,2000,2,デヨング,遊安打,2,1,0,3,表,カージナルス
20,2100,3,Jマルティネス,中安打,2,1,0,3,表,カージナルス
21,2110,4,オズナ,中フライ,3,1,0,3,表,カージナルス
22,0000,1,ジャンコウスキー,二フライ,1,1,0,3,裏,パドレス
23,1000,2,ホスマー,遊ゴロ,2,1,0,3,裏,パドレス
24,2000,3,ピレラ,空振り三振,3,1,0,3,裏,パドレス
25,0000,5,ジャーコ,見逃し三振,1,1,0,4,表,カージナルス
26,1000,6,ファウラー,一ゴロ,2,1,0,4,表,カージナルス
27,2000,7,ペーニャ,二フライ,3,1,0,4,表,カージナルス
28,0000,4,コルデロ,四球,0,1,0,4,裏,パドレス
29,0100,5,ビヤヌエバ,空振り三振,1,1,0,4,裏,パドレス
30,1010,6,ロペス,中フライ,2,1,0,4,裏,パドレス
31,2010,7,ガルビス,左フライ,3,1,0,4,裏,パドレス
32,0000,8,ガルシア,中フライ,1,1,0,5,表,カージナルス
33,1000,9,ワカ,投ゴロ,2,1,0,5,表,カージナルス
34,2000,1,パーム,空振り三振,3,1,0,5,表,カージナルス
35,0000,8,マーゴット,遊ゴロ,1,1,0,5,裏,パドレス
36,1000,9,ロス,右ライナー,2,1,0,5,裏,パドレス
37,2000,1,ジャンコウスキー,投ゴロ,3,1,0,5,裏,パドレス
38,0000,2,デヨング,死球,0,1,0,6,表,カージナルス
39,0100,3,Jマルティネス,左二塁打,0,1,1,6,表,カージナルス
40,0010,4,オズナ,二フライ,1,1,1,6,表,カージナルス
41,1010,5,ジャーコ,三ゴロ,2,1,1,6,表,カージナルス
42,2001,6,ファウラー,一ゴロ,3,1,1,6,表,カージナルス
43,0000,2,ホスマー,中フライ,1,1,1,6,裏,パドレス
44,1000,3,ピレラ,遊ライナー,2,1,1,6,裏,パドレス
45,2000,4,コルデロ,空振り三振,3,1,1,6,裏,パドレス
46,0000,7,ペーニャ,三安打,0,1,1,7,表,カージナルス
47,0100,8,ガルシア,左フライ,1,1,1,7,表,カージナルス
48,1100,9,カーペンター,見逃し三振,2,1,1,7,表,カージナルス
49,2100,1,パーム,三ゴロ,3,1,1,7,表,カージナルス
50,0000,5,ビヤヌエバ,空振り三振,1,1,1,7,裏,パドレス
51,1000,6,ロペス,遊ゴロ,2,1,1,7,裏,パドレス
52,2000,7,ガルビス,二ゴロ,3,1,1,7,裏,パドレス
53,0000,2,デヨング,右安打,0,1,1,8,表,カージナルス
54,0100,3,Jマルティネス,三ゴロ併殺,2,1,1,8,表,カージナルス
55,2000,4,オズナ,中安打,2,1,1,8,表,カージナルス
56,2100,5,ジャーコ,四球,2,1,1,8,表,カージナルス
57,2110,6,ファウラー,空振り三振,3,1,1,8,表,カージナルス
58,0000,8,マーゴット,二ゴロ,1,1,1,8,裏,パドレス
59,1000,9,シーザー,一邪飛,2,1,1,8,裏,パドレス
60,2000,1,ジャンコウスキー,四球,2,1,1,8,裏,パドレス
61,2100,2,ホスマー,右フライ,3,1,1,8,裏,パドレス
62,0000,7,ペーニャ,見逃し三振,1,1,1,9,表,カージナルス
63,1000,8,ガルシア,二ゴロ,2,1,1,9,表,カージナルス
64,2000,9,ベーダー,見逃し三振,3,1,1,9,表,カージナルス
65,0000,3,ピレラ,中安打,0,1,1,9,裏,パドレス
66,0100,4,コルデロ,四球,0,1,1,9,裏,パドレス
67,0110,5,スパンゲンバーグ,三振,1,1,1,9,裏,パドレス
68,1110,6,ロペス,空振り三振,2,1,1,9,裏,パドレス
69,2110,7,ガルビス,空振り三振,3,1,1,9,裏,パドレス
70,0000,1,パーム,投ゴロ,1,1,1,10,表,カージナルス
71,1000,2,デヨング,遊ゴロ,2,1,1,10,表,カージナルス
72,2000,3,Jマルティネス,四球,2,1,1,10,表,カージナルス
73,2100,4,オズナ,遊ゴロ,3,1,1,10,表,カージナルス
74,0000,8,マーゴット,空振り三振,1,1,1,10,裏,パドレス
75,1000,9,アスアヘ,左安打,1,1,1,10,裏,パドレス
76,1100,1,ジャンコウスキー,三安打,1,1,1,10,裏,パドレス
77,1110,2,ホスマー,三ゴロ併殺,3,1,1,10,裏,パドレス
78,0000,5,ジャーコ,中安打,0,1,1,11,表,カージナルス
79,0100,6,ファウラー,右ライナー,1,1,1,11,表,カージナルス
80,1100,7,ペーニャ,空振り三振,2,1,1,11,表,カージナルス
81,2100,8,ガルシア,右安打,2,1,1,11,表,カージナルス
82,2011,9,ウォン,右フライ,3,1,1,11,表,カージナルス
83,0000,3,ピレラ,見逃し三振,1,1,1,11,裏,パドレス
84,1000,4,コルデロ,見逃し三振,2,1,1,11,裏,パドレス
85,2000,5,スパンゲンバーグ,空振り三振,3,1,1,11,裏,パドレス
86,0000,1,パーム,三ゴロ,1,1,1,12,表,カージナルス
