,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハミルトン,左ライナー,1,0,0,1,表,レッズ
1,1000,2,コザート,左本塁打,1,0,1,1,表,レッズ
2,1000,3,ボット,右安打,1,0,1,1,表,レッズ
3,1100,4,デュバル,遊ゴロ,2,0,1,1,表,レッズ
4,2100,5,スアレス,空振り三振,3,0,1,1,表,レッズ
5,0000,1,シュワバー,一ゴロ,1,0,1,1,裏,カブス
6,1000,2,ブライアント,四球,1,0,1,1,裏,カブス
7,1100,3,リゾ,左安打,1,0,1,1,裏,カブス
8,1101,4,ハップ,四球,1,0,1,1,裏,カブス
9,1111,5,カンデラリオ,右安打,1,1,1,1,裏,カブス
10,1111,6,ラッセル,二フライ,2,1,1,1,裏,カブス
11,2111,7,コントレラス,中二塁打,2,3,1,1,裏,カブス
12,2011,8,ラッキー,二ゴロ,3,3,1,1,裏,カブス
13,0000,6,シェブラー,二ライナー,1,3,1,2,表,レッズ
14,1000,7,ペラザ,二ゴロ,2,3,1,2,表,レッズ
15,2000,8,バーンハート,中本塁打,2,3,2,2,表,レッズ
16,2000,9,アローヨ,中安打,2,3,2,2,表,レッズ
17,2100,1,ハミルトン,左安打,2,3,2,2,表,レッズ
18,2110,2,コザート,遊ゴロ,3,3,2,2,表,レッズ
19,0000,9,バエス,中フライ,1,3,2,2,裏,カブス
20,1000,1,シュワバー,右本塁打,1,4,2,2,裏,カブス
21,1000,2,ブライアント,左安打,1,4,2,2,裏,カブス
22,1100,3,リゾ,右フライ,2,4,2,2,裏,カブス
23,2100,4,ハップ,空振り三振,3,4,2,2,裏,カブス
24,0000,3,ボット,右フライ,1,4,2,3,表,レッズ
25,1000,4,デュバル,右フライ,2,4,2,3,表,レッズ
26,2000,5,スアレス,遊ライナー,3,4,2,3,表,レッズ
27,0000,5,カンデラリオ,二ライナー,1,4,2,3,裏,カブス
28,1000,6,ラッセル,三ゴロ,2,4,2,3,裏,カブス
29,2000,7,コントレラス,三安打,2,4,2,3,裏,カブス
30,2100,8,ラッキー,遊ゴロ,3,4,2,3,裏,カブス
31,0000,6,シェブラー,四球,0,4,2,4,表,レッズ
32,0000,7,ペラザ,中二塁打,1,4,2,4,表,レッズ
33,1010,8,バーンハート,二ゴロ,2,4,2,4,表,レッズ
34,2001,9,アローヨ,振り逃げ,2,4,3,4,表,レッズ
35,2100,1,ハミルトン,右ライナー,3,4,3,4,表,レッズ
36,0000,9,バエス,三邪飛,1,4,3,4,裏,カブス
37,1000,1,シュワバー,三フライ,2,4,3,4,裏,カブス
38,2000,2,ブライアント,中フライ,3,4,3,4,裏,カブス
39,0000,2,コザート,右フライ,1,4,3,5,表,レッズ
40,1000,3,ボット,四球,1,4,3,5,表,レッズ
41,1100,4,デュバル,一フライ,2,4,3,5,表,レッズ
42,2100,5,スアレス,空振り三振,3,4,3,5,表,レッズ
43,0000,3,リゾ,二ゴロ,1,4,3,5,裏,カブス
44,1000,4,ハップ,左本塁打,1,5,3,5,裏,カブス
45,1000,5,カンデラリオ,中二塁打,1,5,3,5,裏,カブス
46,1010,6,ラッセル,遊フライ,2,5,3,5,裏,カブス
47,2010,7,コントレラス,遊ゴロ,3,5,3,5,裏,カブス
48,0000,6,シェブラー,二ゴロ,1,5,3,6,表,レッズ
49,1000,7,ペラザ,中安打,1,5,3,6,表,レッズ
50,1100,8,バーンハート,遊ゴロ,2,5,3,6,表,レッズ
51,2100,9,ジェネット,捕フライ,3,5,3,6,表,レッズ
52,0000,8,ラステラ,中安打,0,5,3,6,裏,カブス
53,0100,9,バエス,空振り三振,1,5,3,6,裏,カブス
54,1100,1,シュワバー,左安打,1,5,3,6,裏,カブス
55,1101,2,ブライアント,左二塁打,1,6,3,6,裏,カブス
56,1011,3,リゾ,敬遠,1,6,3,6,裏,カブス
57,1111,4,ハップ,四球,1,7,3,6,裏,カブス
58,1111,5,カンデラリオ,二ゴロ併殺,3,7,3,6,裏,カブス
59,0000,1,ハミルトン,中安打,0,7,3,7,表,レッズ
60,0100,2,コザート,右ライナー,1,7,3,7,表,レッズ
61,1100,3,ボット,左本塁打,1,7,5,7,表,レッズ
62,1000,4,デュバル,中ライナー,2,7,5,7,表,レッズ
63,2000,5,スアレス,空振り三振,3,7,5,7,表,レッズ
64,0000,6,ラッセル,中本塁打,0,8,5,7,裏,カブス
65,0000,7,コントレラス,空振り三振,1,8,5,7,裏,カブス
66,1000,8,ジェイ,中ライナー,2,8,5,7,裏,カブス
67,2000,9,バエス,遊ゴロ,3,8,5,7,裏,カブス
68,0000,6,シェブラー,中フライ,1,8,5,8,表,レッズ
69,1000,7,ペラザ,右フライ,2,8,5,8,表,レッズ
70,2000,8,バーンハート,四球,2,8,5,8,表,レッズ
71,2100,9,キブルハン,二フライ,3,8,5,8,表,レッズ
72,0000,1,シュワバー,遊ゴロ,1,8,5,8,裏,カブス
73,1000,2,ブライアント,遊ゴロ,2,8,5,8,裏,カブス
74,2000,3,リゾ,右本塁打,2,9,5,8,裏,カブス
75,2000,4,ハップ,空振り三振,3,9,5,8,裏,カブス
76,0000,1,ハミルトン,三ゴロ,1,9,5,9,表,レッズ
77,1000,2,コザート,左安打,1,9,5,9,表,レッズ
78,1100,3,ボット,中フライ,2,9,5,9,表,レッズ
79,2100,4,デュバル,見逃し三振,3,9,5,9,表,レッズ
