,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ネグロン,空振り三振,1,0,0,1,表,Dバックス
1,1000,2,アイアネッタ,四球,1,0,0,1,表,Dバックス
2,1100,3,ポラック,空振り三振,2,0,0,1,表,Dバックス
3,2100,4,マルティネス,左フライ,3,0,0,1,表,Dバックス
4,0000,1,テイラー,三ゴロ,1,0,0,1,裏,ドジャース
5,1000,2,グランダーソン,中フライ,2,0,0,1,裏,ドジャース
6,2000,3,ターナー,遊ゴロ,3,0,0,1,裏,ドジャース
7,0000,5,ドゥルーリー,中フライ,1,0,0,2,表,Dバックス
8,1000,6,デスカルソ,四球,1,0,0,2,表,Dバックス
9,1100,7,ロサレス,空振り三振,2,0,0,2,表,Dバックス
10,2100,8,マルテ,遊ライナー,3,0,0,2,表,Dバックス
11,0000,4,ベリンジャー,空振り三振,1,0,0,2,裏,ドジャース
12,1000,5,グランダル,空振り三振,2,0,0,2,裏,ドジャース
13,2000,6,ゴンザレス,一ゴロ,3,0,0,2,裏,ドジャース
14,0000,9,グリンキー,見逃し三振,1,0,0,3,表,Dバックス
15,1000,1,ネグロン,空振り三振,2,0,0,3,表,Dバックス
16,2000,2,アイアネッタ,空振り三振,3,0,0,3,表,Dバックス
17,0000,7,イーシア,四球,0,0,0,3,裏,ドジャース
18,0100,8,フォーサイス,空振り三振,1,0,0,3,裏,ドジャース
19,1100,9,柳,投犠打,2,0,0,3,裏,ドジャース
20,2001,1,テイラー,三ライナー,3,0,0,3,裏,ドジャース
21,0000,3,ポラック,三ライナー,1,0,0,4,表,Dバックス
22,1000,4,マルティネス,右二塁打,1,0,0,4,表,Dバックス
23,1010,5,ドゥルーリー,四球,1,0,0,4,表,Dバックス
24,1110,6,デスカルソ,左二塁打,1,0,1,4,表,Dバックス
25,1011,7,ロサレス,空振り三振,2,0,1,4,表,Dバックス
26,2011,8,マルテ,敬遠,2,0,1,4,表,Dバックス
27,2111,9,グリンキー,遊ゴロ,3,0,1,4,表,Dバックス
28,0000,2,グランダーソン,空振り三振,1,0,1,4,裏,ドジャース
29,1000,3,ターナー,右ライナー,2,0,1,4,裏,ドジャース
30,2000,4,ベリンジャー,中フライ,3,0,1,4,裏,ドジャース
31,0000,1,ネグロン,捕ゴロ,1,0,1,5,表,Dバックス
32,1000,2,アイアネッタ,投ゴロ,2,0,1,5,表,Dバックス
33,2000,3,ポラック,中安打,2,0,1,5,表,Dバックス
34,2100,4,マルティネス,左フライ,3,0,1,5,表,Dバックス
35,0000,5,グランダル,中本塁打,0,1,1,5,裏,ドジャース
36,0000,6,ゴンザレス,右安打,0,1,1,5,裏,ドジャース
37,0100,7,イーシア,中安打,0,1,1,5,裏,ドジャース
38,0110,8,フォーサイス,二ゴロ併殺,2,1,1,5,裏,ドジャース
39,2001,9,柳,見逃し三振,3,1,1,5,裏,ドジャース
40,0000,5,ドゥルーリー,四球,0,1,1,6,表,Dバックス
41,0100,6,デスカルソ,投ゴロ併殺,2,1,1,6,表,Dバックス
42,2000,7,ロサレス,遊ゴロ,3,1,1,6,表,Dバックス
43,0000,1,テイラー,右フライ,1,1,1,6,裏,ドジャース
44,1000,2,グランダーソン,左フライ,2,1,1,6,裏,ドジャース
45,2000,3,ターナー,遊ゴロ,3,1,1,6,裏,ドジャース
46,0000,8,マルテ,二ゴロ,1,1,1,7,表,Dバックス
47,1000,9,グリンキー,遊ライナー,2,1,1,7,表,Dバックス
48,2000,1,フエンテス,空振り三振,3,1,1,7,表,Dバックス
49,0000,4,ベリンジャー,遊安打,0,1,1,7,裏,ドジャース
50,0100,5,グランダル,空振り三振,1,1,1,7,裏,ドジャース
51,1000,6,ゴンザレス,左フライ,3,1,1,7,裏,ドジャース
52,0000,2,アイアネッタ,遊ゴロ,1,1,1,8,表,Dバックス
53,1000,3,ポラック,四球,1,1,1,8,表,Dバックス
54,1100,4,マルティネス,見逃し三振,2,1,1,8,表,Dバックス
55,2100,5,ドゥルーリー,二フライ,3,1,1,8,表,Dバックス
56,0000,7,イーシア,中ライナー,1,1,1,8,裏,ドジャース
57,1000,8,フォーサイス,空振り三振,2,1,1,8,裏,ドジャース
58,2000,9,アットリー,見逃し三振,3,1,1,8,裏,ドジャース
59,0000,6,デスカルソ,見逃し三振,1,1,1,9,表,Dバックス
60,1000,7,ラム,投フライ,2,1,1,9,表,Dバックス
61,2000,8,マルテ,中安打,2,1,1,9,表,Dバックス
62,2010,9,ペラルタ,四球,2,1,1,9,表,Dバックス
63,2110,1,フエンテス,空振り三振,3,1,1,9,表,Dバックス
64,0000,1,テイラー,中安打,0,1,1,9,裏,ドジャース
65,0100,2,グランダーソン,中フライ,1,1,1,9,裏,ドジャース
66,1000,3,ターナー,遊ゴロ,3,1,1,9,裏,ドジャース
67,0000,2,アイアネッタ,四球,0,1,1,10,表,Dバックス
68,0100,3,ポラック,四球,0,1,1,10,表,Dバックス
69,0110,4,マルティネス,三ゴロ,1,1,1,10,表,Dバックス
70,1011,5,ドゥルーリー,三野選,1,1,2,10,表,Dバックス
71,1010,6,デスカルソ,三ゴロ,2,1,3,10,表,Dバックス
72,2001,7,ラム,遊ゴロ,3,1,3,10,表,Dバックス
73,0000,4,ベリンジャー,一ゴロ,1,1,3,10,裏,ドジャース
74,1000,5,グランダル,三ゴロ,2,1,3,10,裏,ドジャース
75,2000,6,シーガー,中安打,2,1,3,10,裏,ドジャース
76,2010,7,イーシア,一ゴロ,3,1,3,10,裏,ドジャース
