,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,右ライナー,1,0,0,1,表,ツインズ
1,1000,2,マウアー,見逃し三振,2,0,0,1,表,ツインズ
2,2000,3,サノ,右本塁打,2,0,1,1,表,ツインズ
3,2000,4,キャプラー,左フライ,3,0,1,1,表,ツインズ
4,0000,1,サンタナ,一ゴロ,1,0,1,1,裏,インディアンス
5,1000,2,リンドア,空振り三振,2,0,1,1,裏,インディアンス
6,2000,3,ブラントリー,中安打,2,0,1,1,裏,インディアンス
7,2100,4,エンカーナシオン,捕ゴロ,3,0,1,1,裏,インディアンス
8,0000,5,バルガス,見逃し三振,1,0,1,2,表,ツインズ
9,1000,6,ロサリオ,二ゴロ,2,0,1,2,表,ツインズ
10,2000,7,ポランコ,一ゴロ,3,0,1,2,表,ツインズ
11,0000,5,キプニス,一ゴロ,1,0,1,2,裏,インディアンス
12,1000,6,ラミレス,二フライ,2,0,1,2,裏,インディアンス
13,2000,7,チゼンホール,二ゴロ,3,0,1,2,裏,インディアンス
14,0000,8,カストロ,中フライ,1,0,1,3,表,ツインズ
15,1000,9,バクストン,空振り三振,2,0,1,3,表,ツインズ
16,2000,1,ドジャー,空振り三振,3,0,1,3,表,ツインズ
17,0000,8,ゴームズ,四球,0,0,1,3,裏,インディアンス
18,0100,9,ガイヤー,三ゴロ,1,0,1,3,裏,インディアンス
19,1010,1,サンタナ,四球,1,0,1,3,裏,インディアンス
20,1110,2,リンドア,一ゴロ,2,0,1,3,裏,インディアンス
21,2011,3,ブラントリー,二フライ,3,0,1,3,裏,インディアンス
22,0000,2,マウアー,右安打,0,0,1,4,表,ツインズ
23,0100,3,サノ,中フライ,1,0,1,4,表,ツインズ
24,1100,4,キャプラー,右ライナー,2,0,1,4,表,ツインズ
25,2100,5,バルガス,右安打,2,0,1,4,表,ツインズ
26,2110,6,ロサリオ,空振り三振,3,0,1,4,表,ツインズ
27,0000,4,エンカーナシオン,四球,0,0,1,4,裏,インディアンス
28,0100,5,キプニス,一ゴロ,1,0,1,4,裏,インディアンス
29,1100,6,ラミレス,投ゴロ,2,0,1,4,裏,インディアンス
30,2010,7,チゼンホール,一ゴロ,3,0,1,4,裏,インディアンス
31,0000,7,ポランコ,二ゴロ,1,0,1,5,表,ツインズ
32,1000,8,カストロ,右安打,1,0,1,5,表,ツインズ
33,1100,9,バクストン,三併殺,3,0,1,5,表,ツインズ
34,0000,8,ゴームズ,中安打,0,0,1,5,裏,インディアンス
35,0100,9,ガイヤー,投犠打,1,0,1,5,裏,インディアンス
36,1010,1,サンタナ,四球,1,0,1,5,裏,インディアンス
37,1110,2,リンドア,空振り三振,2,0,1,5,裏,インディアンス
38,2110,3,ブラントリー,四球,2,0,1,5,裏,インディアンス
39,2111,4,エンカーナシオン,中ライナー,3,0,1,5,裏,インディアンス
40,0000,1,ドジャー,三安打,0,0,1,6,表,ツインズ
41,0100,2,マウアー,投ゴロ併殺,2,0,1,6,表,ツインズ
42,2000,3,サノ,四球,2,0,1,6,表,ツインズ
43,2100,4,キャプラー,三フライ,3,0,1,6,表,ツインズ
44,0000,5,キプニス,空振り三振,1,0,1,6,裏,インディアンス
45,1000,6,ラミレス,一ゴロ,2,0,1,6,裏,インディアンス
46,2000,7,チゼンホール,左フライ,3,0,1,6,裏,インディアンス
47,0000,5,バルガス,空振り三振,1,0,1,7,表,ツインズ
48,1000,6,ロサリオ,遊ゴロ,2,0,1,7,表,ツインズ
49,2000,7,ポランコ,中二塁打,2,0,1,7,表,ツインズ
50,2010,8,カストロ,二ゴロ,3,0,1,7,表,ツインズ
51,0000,8,ゴームズ,中ライナー,1,0,1,7,裏,インディアンス
52,1000,9,ガイヤー,空振り三振,2,0,1,7,裏,インディアンス
53,2000,1,サンタナ,遊ゴロ,3,0,1,7,裏,インディアンス
54,0000,9,バクストン,遊ゴロ,1,0,1,8,表,ツインズ
55,1000,1,ドジャー,二ゴロ,2,0,1,8,表,ツインズ
56,2000,2,マウアー,空振り三振,3,0,1,8,表,ツインズ
57,0000,2,リンドア,遊ゴロ,1,0,1,8,裏,インディアンス
58,1000,3,ブラントリー,中安打,1,0,1,8,裏,インディアンス
59,1100,4,エンカーナシオン,投ゴロ,2,0,1,8,裏,インディアンス
60,2100,5,キプニス,左フライ,3,0,1,8,裏,インディアンス
61,0000,3,サノ,空振り三振,1,0,1,9,表,ツインズ
62,1000,4,キャプラー,一ライナー,2,0,1,9,表,ツインズ
63,2000,5,バルガス,空振り三振,3,0,1,9,表,ツインズ
64,0000,6,ラミレス,遊ゴロ,1,0,1,9,裏,インディアンス
65,1000,7,チゼンホール,中フライ,2,0,1,9,裏,インディアンス
66,2000,8,ゴームズ,遊ゴロ,3,0,1,9,裏,インディアンス
