,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,スパン,遊ゴロ,1,0,0,1,表,ジャイアンツ
1,1000,2,パニック,四球,1,0,0,1,表,ジャイアンツ
2,1100,3,ポージー,二失策,1,0,0,1,表,ジャイアンツ
3,1110,4,クロフォード,二ゴロ,2,0,0,1,表,ジャイアンツ
4,2101,5,ハンドリー,空振り三振,3,0,0,1,表,ジャイアンツ
5,0000,1,アンダーソン,空振り三振,1,0,0,1,裏,Wソックス
6,1000,2,モンカダ,右フライ,2,0,0,1,裏,Wソックス
7,2000,3,アブレイユ,二ゴロ,3,0,0,1,裏,Wソックス
8,0000,6,ペンス,空振り三振,1,0,0,2,表,ジャイアンツ
9,1000,7,サンドバル,左フライ,2,0,0,2,表,ジャイアンツ
10,2000,8,ウィリアムソン,三失策,2,0,0,2,表,ジャイアンツ
11,2100,9,ジョーンズ,盗塁死,3,0,0,2,表,ジャイアンツ
12,0000,4,Aガルシア,右フライ,1,0,0,2,裏,Wソックス
13,1000,5,デビッドソン,死球,1,0,0,2,裏,Wソックス
14,1100,6,デルモニコ,二ゴロ,2,0,0,2,裏,Wソックス
15,2100,7,Kスミス,中フライ,3,0,0,2,裏,Wソックス
16,0000,9,ジョーンズ,四球,0,0,0,3,表,ジャイアンツ
17,0100,1,スパン,一ゴロ併殺,2,0,0,3,表,ジャイアンツ
18,2000,2,パニック,左フライ,3,0,0,3,表,ジャイアンツ
19,0000,8,サラディノ,遊ゴロ,1,0,0,3,裏,Wソックス
20,1000,9,エンゲル,右三塁打,1,0,0,3,裏,Wソックス
21,1001,1,アンダーソン,三ゴロ,2,0,0,3,裏,Wソックス
22,2100,2,モンカダ,空振り三振,3,0,0,3,裏,Wソックス
23,0000,3,ポージー,中ライナー,1,0,0,4,表,ジャイアンツ
24,1000,4,クロフォード,右安打,1,0,0,4,表,ジャイアンツ
25,1100,5,ハンドリー,四球,1,0,0,4,表,ジャイアンツ
26,1011,6,ペンス,空振り三振,2,0,0,4,表,ジャイアンツ
27,2011,7,サンドバル,右本塁打,2,0,3,4,表,ジャイアンツ
28,2000,8,ウィリアムソン,投ゴロ,3,0,3,4,表,ジャイアンツ
29,0000,3,アブレイユ,中安打,0,0,3,4,裏,Wソックス
30,0100,4,Aガルシア,右本塁打,0,2,3,4,裏,Wソックス
31,0000,5,デビッドソン,見逃し三振,1,2,3,4,裏,Wソックス
32,1000,6,デルモニコ,四球,1,2,3,4,裏,Wソックス
33,1100,7,Kスミス,左フライ,2,2,3,4,裏,Wソックス
34,2100,8,サラディノ,遊ゴロ,3,2,3,4,裏,Wソックス
35,0000,9,ジョーンズ,見逃し三振,1,2,3,5,表,ジャイアンツ
36,1000,1,スパン,中フライ,2,2,3,5,表,ジャイアンツ
37,2000,2,パニック,二ゴロ,3,2,3,5,表,ジャイアンツ
38,0000,9,エンゲル,右フライ,1,2,3,5,裏,Wソックス
39,1000,1,アンダーソン,遊失策,1,2,3,5,裏,Wソックス
