,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,バエス,空振り三振,1,0,0,1,表,カブス
1,1000,2,ヘイワード,左安打,1,0,0,1,表,カブス
2,1100,3,ボート,左フライ,2,0,0,1,表,カブス
3,2100,4,リゾ,左フライ,3,0,0,1,表,カブス
4,0000,1,ディカーソン,右安打,0,0,0,1,裏,パイレーツ
5,0100,2,マルテ,三ゴロ併殺,2,0,0,1,裏,パイレーツ
6,2000,3,ポランコ,見逃し三振,3,0,0,1,裏,パイレーツ
7,0000,5,ハップ,中フライ,1,0,0,2,表,カブス
8,1000,6,アルモラ,見逃し三振,2,0,0,2,表,カブス
9,2000,7,コントレラス,中フライ,3,0,0,2,表,カブス
10,0000,4,フリース,空振り三振,1,0,0,2,裏,パイレーツ
11,1000,5,ディアス,空振り三振,2,0,0,2,裏,パイレーツ
12,2000,6,ベル,空振り三振,3,0,0,2,裏,パイレーツ
13,0000,8,レスター,中ライナー,1,0,0,3,表,カブス
14,1000,9,ラッセル,右フライ,2,0,0,3,表,カブス
15,2000,1,バエス,右安打,2,0,0,3,表,カブス
16,2100,2,ヘイワード,右安打,2,0,0,3,表,カブス
17,2101,3,ボート,右フライ,3,0,0,3,表,カブス
18,0000,7,ハリソン,二ゴロ,1,0,0,3,裏,パイレーツ
19,1000,8,エチャバリア,左安打,1,0,0,3,裏,パイレーツ
20,1100,9,ノバ,見逃し三振,2,0,0,3,裏,パイレーツ
21,2100,1,ディカーソン,空振り三振,3,0,0,3,裏,パイレーツ
22,0000,4,リゾ,二フライ,1,0,0,4,表,カブス
23,1000,5,ハップ,中本塁打,1,0,1,4,表,カブス
24,1000,6,アルモラ,遊安打,1,0,1,4,表,カブス
25,1100,7,コントレラス,三ゴロ,2,0,1,4,表,カブス
26,2010,8,レスター,一ゴロ,3,0,1,4,表,カブス
27,0000,2,マルテ,二ゴロ,1,0,1,4,裏,パイレーツ
28,1000,3,ポランコ,空振り三振,2,0,1,4,裏,パイレーツ
29,2000,4,フリース,三ゴロ,3,0,1,4,裏,パイレーツ
30,0000,9,ラッセル,右フライ,1,0,1,5,表,カブス
31,1000,1,バエス,三ゴロ,2,0,1,5,表,カブス
32,2000,2,ヘイワード,二ゴロ,3,0,1,5,表,カブス
33,0000,5,ディアス,中フライ,1,0,1,5,裏,パイレーツ
34,1000,6,ベル,三ゴロ,2,0,1,5,裏,パイレーツ
35,2000,7,ハリソン,中安打,2,0,1,5,裏,パイレーツ
36,2100,8,エチャバリア,左安打,2,0,1,5,裏,パイレーツ
37,2101,9,ノバ,空振り三振,3,0,1,5,裏,パイレーツ
38,0000,3,ボート,二ゴロ,1,0,1,6,表,カブス
39,1000,4,リゾ,一安打,1,0,1,6,表,カブス
40,1100,5,ハップ,空振り三振,2,0,1,6,表,カブス
41,2100,6,アルモラ,三ゴロ,3,0,1,6,表,カブス
42,0000,1,ディカーソン,左ライナー,1,0,1,6,裏,パイレーツ
43,1000,2,マルテ,中安打,1,0,1,6,裏,パイレーツ
44,1100,3,ポランコ,一フライ,2,0,1,6,裏,パイレーツ
45,2100,4,フリース,盗塁死,3,0,1,6,裏,パイレーツ
46,0000,7,コントレラス,三安打,0,0,1,7,表,カブス
47,0100,8,シュワバー,一ゴロ,1,0,1,7,表,カブス
48,1100,9,ラッセル,三ゴロ,2,0,1,7,表,カブス
49,2010,1,バエス,空振り三振,3,0,1,7,表,カブス
50,0000,4,フリース,二ゴロ,1,0,1,7,裏,パイレーツ
51,1000,5,ディアス,右ライナー,2,0,1,7,裏,パイレーツ
52,2000,6,ベル,二安打,2,0,1,7,裏,パイレーツ
53,2100,7,ハリソン,二ライナー,3,0,1,7,裏,パイレーツ
54,0000,2,ヘイワード,空振り三振,1,0,1,8,表,カブス
55,1000,3,ボート,死球,1,0,1,8,表,カブス
56,1100,4,リゾ,空振り三振,2,0,1,8,表,カブス
57,2100,5,ハップ,見逃し三振,3,0,1,8,表,カブス
58,0000,8,フレージャー,二ゴロ,1,0,1,8,裏,パイレーツ
59,1000,9,モーラン,遊ゴロ,2,0,1,8,裏,パイレーツ
60,2000,1,ディカーソン,二ゴロ,3,0,1,8,裏,パイレーツ
61,0000,6,アルモラ,右フライ,1,0,1,9,表,カブス
62,1000,7,コントレラス,四球,1,0,1,9,表,カブス
63,1100,8,ゾブリスト,左フライ,2,0,1,9,表,カブス
64,2100,9,ラッセル,三ゴロ,3,0,1,9,表,カブス
65,0000,2,マルテ,空振り三振,1,0,1,9,裏,パイレーツ
66,1000,3,ポランコ,空振り三振,2,0,1,9,裏,パイレーツ
67,2000,4,フリース,死球,2,0,1,9,裏,パイレーツ
68,2100,5,ディアス,一ゴロ,3,0,1,9,裏,パイレーツ
