,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,カーペンター,空振り三振,1,0,0,1,表,カージナルス
1,1000,2,パーム,投ゴロ,2,0,0,1,表,カージナルス
2,2000,3,Jマルティネス,中安打,2,0,0,1,表,カージナルス
3,2000,1,シェブラー,投ゴロ,1,0,0,1,表,カージナルス
4,1000,2,バーンハート,四球,1,0,0,1,表,カージナルス
5,1100,3,ボット,四球,1,0,0,1,表,カージナルス
6,1110,4,ジェネット,中フライ,2,0,0,1,表,カージナルス
7,2110,5,スアレス,空振り三振,3,0,0,1,表,カージナルス
8,0000,4,オズナ,左安打,0,0,0,1,裏,レッズ
9,0100,5,モリーナ,空振り三振,1,0,0,1,裏,レッズ
10,1100,6,ガルシア,見逃し三振,2,0,0,1,裏,レッズ
11,2100,7,ベーダー,中安打,2,0,0,1,裏,レッズ
12,2110,8,ウォン,空振り三振,3,0,0,1,裏,レッズ
13,0000,6,ウィンカー,見逃し三振,1,0,0,2,表,カージナルス
14,1000,7,ペラザ,空振り三振,2,0,0,2,表,カージナルス
15,2000,8,デスクラファニ,見逃し三振,3,0,0,2,表,カージナルス
16,0000,9,Cマルティネス,見逃し三振,1,0,0,2,裏,レッズ
17,1000,1,カーペンター,右安打,1,0,0,2,裏,レッズ
18,1100,2,パーム,四球,1,0,0,2,裏,レッズ
19,1110,3,Jマルティネス,四球,1,0,0,2,裏,レッズ
20,1111,4,オズナ,左安打,1,0,1,2,裏,レッズ
21,1111,5,モリーナ,左犠飛,2,0,2,2,裏,レッズ
22,2110,6,ガルシア,左フライ,3,0,2,2,裏,レッズ
23,0000,9,ハミルトン,中三塁打,0,0,2,3,表,カージナルス
24,0001,1,シェブラー,二ゴロ,1,1,2,3,表,カージナルス
25,1000,2,バーンハート,四球,1,1,2,3,表,カージナルス
26,1100,3,ボット,四球,1,1,2,3,表,カージナルス
27,1110,4,ジェネット,空振り三振,2,1,2,3,表,カージナルス
28,2110,5,スアレス,死球,2,1,2,3,表,カージナルス
29,2111,6,ウィンカー,二ゴロ,3,1,2,3,表,カージナルス
30,0000,7,ベーダー,空振り三振,1,1,2,3,裏,レッズ
31,1000,8,ウォン,中ライナー,2,1,2,3,裏,レッズ
32,2000,9,Cマルティネス,中安打,2,1,2,3,裏,レッズ
33,2100,1,カーペンター,中二塁打,2,1,2,3,裏,レッズ
34,2000,7,ペラザ,遊ゴロ,1,1,2,3,裏,レッズ
35,1000,8,デスクラファニ,右ライナー,2,1,2,3,裏,レッズ
36,2000,9,ハミルトン,四球,2,1,2,3,裏,レッズ
37,2100,1,シェブラー,四球,2,1,2,3,裏,レッズ
38,2101,2,バーンハート,右安打,2,2,2,3,裏,レッズ
39,2101,3,ボット,四球,2,2,2,3,裏,レッズ
40,2111,4,ジェネット,右安打,2,4,2,3,裏,レッズ
41,2101,5,スアレス,中安打,2,5,2,3,裏,レッズ
42,2110,6,ウィンカー,左ライナー,3,5,2,3,裏,レッズ
43,0000,2,パーム,中安打,0,5,2,4,表,カージナルス
44,0100,3,Jマルティネス,三ゴロ,1,5,2,4,表,カージナルス
45,1100,4,オズナ,右フライ,2,5,2,4,表,カージナルス
46,2100,5,モリーナ,右フライ,3,5,2,4,表,カージナルス
47,0000,7,ペラザ,四球,0,5,2,4,裏,レッズ
48,0100,8,デスクラファニ,三振,1,5,2,4,裏,レッズ
49,1000,9,ハミルトン,空振り三振,3,5,2,4,裏,レッズ
50,0000,6,ガルシア,右二塁打,0,5,2,5,表,カージナルス
51,0010,7,ベーダー,左安打,0,5,2,5,表,カージナルス
52,0101,8,ムニョス,右フライ,1,5,2,5,表,カージナルス
53,1001,9,ボイト,投ゴロ,2,5,3,5,表,カージナルス
54,2010,1,カーペンター,空振り三振,3,5,3,5,表,カージナルス
55,0000,1,シェブラー,空振り三振,1,5,3,5,裏,レッズ
56,1000,2,バーンハート,一ゴロ,2,5,3,5,裏,レッズ
57,2000,3,ボット,四球,2,5,3,5,裏,レッズ
58,2100,4,ジェネット,中フライ,3,5,3,5,裏,レッズ
59,0000,2,パーム,中ライナー,1,5,3,6,表,カージナルス
60,1000,3,Jマルティネス,左安打,1,5,3,6,表,カージナルス
61,1100,4,オズナ,一邪飛,2,5,3,6,表,カージナルス
62,2100,5,モリーナ,空振り三振,3,5,3,6,表,カージナルス
63,0000,5,スアレス,四球,0,5,3,6,裏,レッズ
64,0100,6,ウィンカー,四球,0,5,3,6,裏,レッズ
65,0110,7,ペラザ,右フライ,1,5,3,6,裏,レッズ
66,1010,8,デュバル,左安打,2,6,3,6,裏,レッズ
67,2100,9,ハミルトン,盗塁死,3,6,3,6,裏,レッズ
68,0000,6,ガルシア,中フライ,1,6,3,7,表,カージナルス
69,1000,7,ベーダー,空振り三振,2,6,3,7,表,カージナルス
70,2000,8,ムニョス,空振り三振,3,6,3,7,表,カージナルス
71,0000,9,ハミルトン,空振り三振,1,6,3,7,裏,レッズ
72,1000,1,シェブラー,右フライ,2,6,3,7,裏,レッズ
73,2000,2,バーンハート,空振り三振,3,6,3,7,裏,レッズ
74,0000,9,ジャーコ,四球,0,6,3,8,表,カージナルス
75,0100,1,カーペンター,中フライ,1,6,3,8,表,カージナルス
76,1100,2,パーム,空振り三振,2,6,3,8,表,カージナルス
77,2010,3,Jマルティネス,二ゴロ,3,6,3,8,表,カージナルス
