,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジェイ,一ゴロ,1,0,0,1,表,ロイヤルズ
1,1000,2,メリフィールド,中安打,1,0,0,1,表,ロイヤルズ
2,1100,3,ムスターカス,右ライナー,2,0,0,1,表,ロイヤルズ
3,2100,4,デューダ,左安打,2,0,0,1,表,ロイヤルズ
4,2110,5,ソレア,三ゴロ,3,0,0,1,表,ロイヤルズ
5,0000,1,マーティン,中二塁打,0,0,0,1,裏,タイガース
6,0010,2,カンデラリオ,一ゴロ,1,0,0,1,裏,タイガース
7,1001,3,カブレラ,二ゴロ,2,0,0,1,裏,タイガース
8,2001,4,カステラノス,右安打,2,1,0,1,裏,タイガース
9,2100,5,マルティネス,投ゴロ,3,1,0,1,裏,タイガース
10,0000,6,カスバート,左安打,0,1,0,2,表,ロイヤルズ
11,0100,7,アルモンテ,左安打,0,1,0,2,表,ロイヤルズ
12,0110,8,エスコバル,遊ゴロ併殺,2,1,0,2,表,ロイヤルズ
13,2001,9,ビュテラ,左安打,2,1,1,2,表,ロイヤルズ
14,2100,1,ジェイ,左フライ,3,1,1,2,表,ロイヤルズ
15,0000,6,ジョーンズ,左フライ,1,1,1,2,裏,タイガース
16,1000,7,マキャン,中安打,1,1,1,2,裏,タイガース
17,1100,8,イグレシアス,左安打,1,1,1,2,裏,タイガース
18,1110,9,マチャド,中フライ,2,1,1,2,裏,タイガース
19,2110,1,マーティン,右フライ,3,1,1,2,裏,タイガース
20,0000,2,メリフィールド,捕邪飛,1,1,1,3,表,ロイヤルズ
21,1000,3,ムスターカス,右安打,1,1,1,3,表,ロイヤルズ
22,1100,4,デューダ,中フライ,2,1,1,3,表,ロイヤルズ
23,2100,5,ソレア,四球,2,1,1,3,表,ロイヤルズ
24,2110,6,カスバート,中フライ,3,1,1,3,表,ロイヤルズ
25,0000,2,カンデラリオ,空振り三振,1,1,1,3,裏,タイガース
26,1000,3,カブレラ,四球,1,1,1,3,裏,タイガース
27,1100,4,カステラノス,左本塁打,1,3,1,3,裏,タイガース
28,1000,5,マルティネス,三ゴロ,2,3,1,3,裏,タイガース
29,2000,6,ジョーンズ,遊失策,2,3,1,3,裏,タイガース
30,2100,7,マキャン,四球,2,3,1,3,裏,タイガース
31,2110,8,イグレシアス,右ライナー,3,3,1,3,裏,タイガース
32,0000,7,アルモンテ,中安打,0,3,1,4,表,ロイヤルズ
33,0100,8,エスコバル,中安打,0,3,1,4,表,ロイヤルズ
34,0110,9,ビュテラ,捕失策,0,3,1,4,表,ロイヤルズ
35,0111,1,ジェイ,一ゴロ,1,3,2,4,表,ロイヤルズ
36,1101,2,メリフィールド,中犠飛,2,3,3,4,表,ロイヤルズ
37,2100,3,ムスターカス,遊ゴロ,3,3,3,4,表,ロイヤルズ
38,0000,9,マチャド,遊ゴロ,1,3,3,4,裏,タイガース
39,1000,1,マーティン,左ライナー,2,3,3,4,裏,タイガース
40,2000,2,カンデラリオ,中安打,2,3,3,4,裏,タイガース
41,2100,3,カブレラ,中安打,2,3,3,4,裏,タイガース
42,2101,4,カステラノス,二ライナー,3,3,3,4,裏,タイガース
43,0000,4,デューダ,中フライ,1,3,3,5,表,ロイヤルズ
44,1000,5,ソレア,三ライナー,2,3,3,5,表,ロイヤルズ
45,2000,6,カスバート,中フライ,3,3,3,5,表,ロイヤルズ
46,0000,5,マルティネス,中安打,0,3,3,5,裏,タイガース
47,0100,6,ジョーンズ,右ライナー,1,3,3,5,裏,タイガース
48,1100,7,マキャン,空振り三振,2,3,3,5,裏,タイガース
49,2100,8,イグレシアス,中安打,2,3,3,5,裏,タイガース
50,2110,9,マチャド,左安打,2,4,3,5,裏,タイガース
51,2101,1,マーティン,遊安打,2,4,3,5,裏,タイガース
52,2111,2,カンデラリオ,四球,2,5,3,5,裏,タイガース
53,2111,3,カブレラ,四球,2,6,3,5,裏,タイガース
54,2111,4,カステラノス,中フライ,3,6,3,5,裏,タイガース
55,0000,7,アルモンテ,中安打,0,6,3,6,表,ロイヤルズ
56,0100,8,エスコバル,左二塁打,0,6,3,6,表,ロイヤルズ
57,0011,9,ビュテラ,二フライ,1,6,3,6,表,ロイヤルズ
58,1011,1,ジェイ,三ゴロ,2,6,4,6,表,ロイヤルズ
59,2001,2,メリフィールド,右フライ,3,6,4,6,表,ロイヤルズ
60,0000,5,マルティネス,二フライ,1,6,4,6,裏,タイガース
61,1000,6,ジョーンズ,左本塁打,1,7,4,6,裏,タイガース
62,1000,7,マキャン,左フライ,2,7,4,6,裏,タイガース
63,2000,8,イグレシアス,遊ゴロ,3,7,4,6,裏,タイガース
64,0000,3,ムスターカス,遊ゴロ,1,7,4,7,表,ロイヤルズ
65,1000,4,デューダ,二ゴロ,2,7,4,7,表,ロイヤルズ
66,2000,5,ソレア,中二塁打,2,7,4,7,表,ロイヤルズ
67,2010,6,カスバート,中フライ,3,7,4,7,表,ロイヤルズ
68,0000,9,マチャド,四球,0,7,4,7,裏,タイガース
69,0100,1,マーティン,四球,0,7,4,7,裏,タイガース
70,0011,2,カンデラリオ,見逃し三振,1,7,4,7,裏,タイガース
71,1011,3,カブレラ,左安打,1,9,4,7,裏,タイガース
72,1100,4,カステラノス,中二塁打,1,9,4,7,裏,タイガース
73,1011,5,マルティネス,左犠飛,2,10,4,7,裏,タイガース
74,2010,6,ジョーンズ,見逃し三振,3,10,4,7,裏,タイガース
75,0000,7,アルモンテ,左フライ,1,10,4,8,表,ロイヤルズ
76,1000,8,エスコバル,一ゴロ,2,10,4,8,表,ロイヤルズ
77,2000,9,ビュテラ,二ゴロ,3,10,4,8,表,ロイヤルズ
78,0000,7,マキャン,四球,0,10,4,8,裏,タイガース
79,0100,8,イグレシアス,中安打,0,10,4,8,裏,タイガース
80,0110,9,マチャド,四球,0,10,4,8,裏,タイガース
81,0111,1,マーティン,一ゴロ,1,11,4,8,裏,タイガース
82,1101,2,カンデラリオ,右安打,1,12,4,8,裏,タイガース
83,1110,3,カブレラ,遊ゴロ併殺,3,12,4,8,裏,タイガース
