,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ペラルタ,四球,0,0,0,1,表,Dバックス
1,0010,2,アイアネッタ,四球,0,0,0,1,表,Dバックス
2,0110,3,ポラック,左安打,0,0,1,1,表,Dバックス
3,0110,4,ゴールドシュミット,中フライ,1,0,1,1,表,Dバックス
4,1110,5,マルティネス,三ゴロ併殺,3,0,1,1,表,Dバックス
5,0000,1,ブラックモン,空振り三振,1,0,1,1,裏,ロッキーズ
6,1000,2,ルメーヒュー,右二塁打,1,0,1,1,裏,ロッキーズ
7,1010,3,アレナド,空振り三振,2,0,1,1,裏,ロッキーズ
8,2010,4,レイノルズ,四球,2,0,1,1,裏,ロッキーズ
9,2110,5,デスモンド,四球,2,0,1,1,裏,ロッキーズ
10,2111,6,ゴンザレス,空振り三振,3,0,1,1,裏,ロッキーズ
11,0000,6,ドゥルーリー,左安打,0,0,1,2,表,Dバックス
12,0100,7,ラム,空振り三振,1,0,1,2,表,Dバックス
13,1100,8,ロサレス,中二塁打,1,0,1,2,表,Dバックス
14,1011,9,ウォーカー,一安打,1,0,2,2,表,Dバックス
15,1110,1,ペラルタ,二ゴロ併殺,3,0,2,2,表,Dバックス
16,0000,7,ルクロイ,空振り三振,1,0,2,2,裏,ロッキーズ
17,1000,8,ストーリー,空振り三振,2,0,2,2,裏,ロッキーズ
18,2000,9,フリーランド,空振り三振,3,0,2,2,裏,ロッキーズ
19,0000,2,アイアネッタ,右フライ,1,0,2,3,表,Dバックス
20,1000,3,ポラック,中三塁打,1,0,2,3,表,Dバックス
21,1001,4,ゴールドシュミット,四球,1,0,2,3,表,Dバックス
22,1101,5,マルティネス,右犠飛,2,0,3,3,表,Dバックス
23,2100,6,ドゥルーリー,見逃し三振,3,0,3,3,表,Dバックス
24,0000,1,ブラックモン,右安打,0,0,3,3,裏,ロッキーズ
25,0100,2,ルメーヒュー,見逃し三振,1,0,3,3,裏,ロッキーズ
26,1100,3,アレナド,捕打撃妨害,1,0,3,3,裏,ロッキーズ
27,1110,4,レイノルズ,見逃し三振,2,0,3,3,裏,ロッキーズ
28,2110,5,デスモンド,遊ゴロ,3,0,3,3,裏,ロッキーズ
29,0000,7,ラム,空振り三振,1,0,3,4,表,Dバックス
30,1000,8,ロサレス,遊ゴロ,2,0,3,4,表,Dバックス
31,2000,9,ウォーカー,見逃し三振,3,0,3,4,表,Dバックス
32,0000,6,ゴンザレス,左二塁打,0,0,3,4,裏,ロッキーズ
33,0010,7,ルクロイ,三ゴロ,1,0,3,4,裏,ロッキーズ
34,1010,8,ストーリー,中フライ,2,0,3,4,裏,ロッキーズ
35,2001,9,トークマン,四球,2,0,3,4,裏,ロッキーズ
36,2101,1,ブラックモン,左ライナー,3,0,3,4,裏,ロッキーズ
37,0000,1,ペラルタ,中ライナー,1,0,3,5,表,Dバックス
38,1000,2,アイアネッタ,左安打,1,0,3,5,表,Dバックス
39,1100,3,ポラック,空振り三振,2,0,3,5,表,Dバックス
40,2100,4,ゴールドシュミット,遊ゴロ,3,0,3,5,表,Dバックス
41,0000,2,ルメーヒュー,中ライナー,1,0,3,5,裏,ロッキーズ
42,1000,3,アレナド,空振り三振,2,0,3,5,裏,ロッキーズ
43,2000,4,レイノルズ,空振り三振,3,0,3,5,裏,ロッキーズ
44,0000,5,マルティネス,左二塁打,0,0,3,6,表,Dバックス
45,0010,6,ドゥルーリー,二ゴロ,1,0,3,6,表,Dバックス
46,1001,7,ラム,敬遠,1,0,3,6,表,Dバックス
47,1101,8,フエンテス,右安打,1,0,4,6,表,Dバックス
48,1110,9,マルテ,二ゴロ,2,0,4,6,表,Dバックス
49,2101,1,ペラルタ,空振り三振,3,0,4,6,表,Dバックス
50,0000,5,デスモンド,二安打,0,0,4,6,裏,ロッキーズ
51,0100,6,ゴンザレス,右二塁打,0,1,4,6,裏,ロッキーズ
52,0010,7,ルクロイ,二ゴロ,1,1,4,6,裏,ロッキーズ
53,1001,8,ストーリー,中犠飛,2,2,4,6,裏,ロッキーズ
54,2000,9,マクマホン,四球,2,2,4,6,裏,ロッキーズ
55,2100,1,ブラックモン,死球,2,2,4,6,裏,ロッキーズ
56,2110,2,ルメーヒュー,右フライ,3,2,4,6,裏,ロッキーズ
57,0000,2,アイアネッタ,左フライ,1,2,4,7,表,Dバックス
58,1000,3,ポラック,四球,1,2,4,7,表,Dバックス
59,1001,4,ゴールドシュミット,敬遠,1,2,4,7,表,Dバックス
60,1010,5,マルティネス,四球,1,2,5,7,表,Dバックス
61,1110,6,ドゥルーリー,空振り三振,2,2,5,7,表,Dバックス
62,2110,7,ラム,右安打,2,2,6,7,表,Dバックス
63,2011,8,デスカルソ,右本塁打,2,2,9,7,表,Dバックス
64,2000,9,マルテ,二ゴロ,3,2,9,7,表,Dバックス
65,0000,3,アレナド,二安打,0,2,9,7,裏,ロッキーズ
66,0100,4,レイノルズ,四球,0,2,9,7,裏,ロッキーズ
67,0110,5,デスモンド,四球,0,2,9,7,裏,ロッキーズ
68,0111,6,ゴンザレス,二ゴロ,1,3,9,7,裏,ロッキーズ
69,1011,7,ルクロイ,見逃し三振,2,3,9,7,裏,ロッキーズ
70,2011,8,ストーリー,右二塁打,2,5,9,7,裏,ロッキーズ
71,2010,9,バライカ,右フライ,3,5,9,7,裏,ロッキーズ
72,0000,1,ペラルタ,空振り三振,1,5,9,8,表,Dバックス
73,1000,2,アイアネッタ,二ゴロ,2,5,9,8,表,Dバックス
74,2000,3,ポラック,中ライナー,3,5,9,8,表,Dバックス
75,0000,1,ブラックモン,中安打,0,5,9,8,裏,ロッキーズ
76,0100,2,ルメーヒュー,一ゴロ併殺,2,5,9,8,裏,ロッキーズ
77,2000,3,アレナド,四球,2,5,9,8,裏,ロッキーズ
78,2100,4,レイノルズ,右フライ,3,5,9,8,裏,ロッキーズ
79,0000,4,ゴールドシュミット,遊ゴロ,1,5,9,9,表,Dバックス
80,1000,5,マルティネス,空振り三振,2,5,9,9,表,Dバックス
81,2000,6,ドゥルーリー,遊ライナー,3,5,9,9,表,Dバックス
82,0000,5,デスモンド,空振り三振,1,5,9,9,裏,ロッキーズ
83,1000,6,ゴンザレス,四球,1,5,9,9,裏,ロッキーズ
84,1100,7,ルクロイ,左フライ,2,5,9,9,裏,ロッキーズ
85,2100,8,ストーリー,中フライ,3,5,9,9,裏,ロッキーズ
