,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,イートン,右安打,0,0,0,1,表,ナショナルズ
1,0100,2,レンドン,左本塁打,0,0,2,1,表,ナショナルズ
2,0000,3,ハーパー,二ゴロ,1,0,2,1,表,ナショナルズ
3,1000,4,ジマーマン,一ゴロ,2,0,2,1,表,ナショナルズ
4,2000,5,ターナー,四球,2,0,2,1,表,ナショナルズ
5,2010,6,テイラー,見逃し三振,3,0,2,1,表,ナショナルズ
6,0000,1,ハミルトン,空振り三振,1,0,2,1,裏,レッズ
7,1000,2,スアレス,見逃し三振,2,0,2,1,裏,レッズ
8,2000,3,ボット,左安打,2,0,2,1,裏,レッズ
9,2100,4,デュバル,中フライ,3,0,2,1,裏,レッズ
10,0000,7,モンテロ,遊ゴロ,1,0,2,2,表,ナショナルズ
11,1000,8,ゴンザレス,空振り三振,2,0,2,2,表,ナショナルズ
12,2000,9,ディフォ,二ゴロ,3,0,2,2,表,ナショナルズ
13,0000,5,ジェネット,空振り三振,1,0,2,2,裏,レッズ
14,1000,6,メゾラコ,空振り三振,2,0,2,2,裏,レッズ
15,2000,7,シェブラー,左安打,2,0,2,2,裏,レッズ
16,2100,8,ペラザ,右ライナー,3,0,2,2,裏,レッズ
17,0000,1,イートン,遊ゴロ,1,0,2,3,表,ナショナルズ
18,1000,2,レンドン,中ライナー,2,0,2,3,表,ナショナルズ
19,2000,3,ハーパー,左フライ,3,0,2,3,表,ナショナルズ
20,0000,9,ロマノ,見逃し三振,1,0,2,3,裏,レッズ
21,1000,1,ハミルトン,右ライナー,2,0,2,3,裏,レッズ
22,2000,2,スアレス,二ゴロ,3,0,2,3,裏,レッズ
23,0000,4,ジマーマン,四球,0,0,2,4,表,ナショナルズ
24,0100,5,ターナー,中安打,0,0,2,4,表,ナショナルズ
25,0110,6,テイラー,遊ゴロ併殺,2,0,2,4,表,ナショナルズ
26,2001,7,モンテロ,敬遠,2,0,2,4,表,ナショナルズ
27,2101,8,ゴンザレス,三ゴロ,3,0,2,4,表,ナショナルズ
28,0000,3,ボット,一ゴロ,1,0,2,4,裏,レッズ
29,1000,4,デュバル,見逃し三振,2,0,2,4,裏,レッズ
30,2000,5,ジェネット,中二塁打,2,0,2,4,裏,レッズ
31,2010,6,メゾラコ,一ゴロ,3,0,2,4,裏,レッズ
32,0000,9,ディフォ,一ゴロ,1,0,2,5,表,ナショナルズ
33,1000,1,イートン,二ゴロ,2,0,2,5,表,ナショナルズ
34,2000,2,レンドン,右フライ,3,0,2,5,表,ナショナルズ
35,0000,7,シェブラー,二フライ,1,0,2,5,裏,レッズ
36,1000,8,ペラザ,中フライ,2,0,2,5,裏,レッズ
37,2000,9,ロマノ,空振り三振,3,0,2,5,裏,レッズ
