,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,フォーサイス,四球,0,0,0,1,表,ドジャース
1,0100,2,シーガー,中安打,0,0,0,1,表,ドジャース
2,0110,3,グランダル,空振り三振,1,0,0,1,表,ドジャース
3,1110,4,ゴンザレス,遊ゴロ併殺,3,0,0,1,表,ドジャース
4,0000,1,ファウラー,一ゴロ,1,0,0,1,裏,カージナルス
5,1000,2,カーペンター,二ゴロ,2,0,0,1,裏,カージナルス
6,2000,3,モリーナ,右フライ,3,0,0,1,裏,カージナルス
7,0000,5,アットリー,右ライナー,1,0,0,2,表,ドジャース
8,1000,6,ベリンジャー,投ライナー,2,0,0,2,表,ドジャース
9,2000,7,テイラー,左安打,2,0,0,2,表,ドジャース
10,2100,8,ヘルナンデス,遊ゴロ,3,0,0,2,表,ドジャース
11,0000,4,ジャーコ,遊ゴロ,1,0,0,2,裏,カージナルス
12,1000,5,パーム,中安打,1,0,0,2,裏,カージナルス
13,1100,6,ピスコティ,中フライ,2,0,0,2,裏,カージナルス
14,2010,7,デヨング,中二塁打,2,1,0,2,裏,カージナルス
15,2010,8,ディアス,敬遠,2,1,0,2,裏,カージナルス
16,2110,9,Cマルティネス,右フライ,3,1,0,2,裏,カージナルス
17,0000,9,柳,一ゴロ,1,1,0,3,表,ドジャース
18,1000,1,フォーサイス,空振り三振,2,1,0,3,表,ドジャース
19,2000,2,シーガー,二ゴロ,3,1,0,3,表,ドジャース
20,0000,1,ファウラー,三ゴロ,1,1,0,3,裏,カージナルス
21,1000,2,カーペンター,空振り三振,2,1,0,3,裏,カージナルス
22,2000,3,モリーナ,三ゴロ,3,1,0,3,裏,カージナルス
23,0000,3,グランダル,空振り三振,1,1,0,4,表,ドジャース
24,1000,4,ゴンザレス,中フライ,2,1,0,4,表,ドジャース
25,2000,5,アットリー,二ゴロ,3,1,0,4,表,ドジャース
26,0000,4,ジャーコ,空振り三振,1,1,0,4,裏,カージナルス
27,1000,5,パーム,空振り三振,2,1,0,4,裏,カージナルス
28,2000,6,ピスコティ,中二塁打,2,1,0,4,裏,カージナルス
29,2010,7,デヨング,投ゴロ,3,1,0,4,裏,カージナルス
30,0000,6,ベリンジャー,四球,0,1,0,5,表,ドジャース
31,0100,7,テイラー,空振り三振,1,1,0,5,表,ドジャース
32,1100,8,ヘルナンデス,中フライ,2,1,0,5,表,ドジャース
33,2100,9,柳,空振り三振,3,1,0,5,表,ドジャース
34,0000,8,ディアス,中フライ,1,1,0,5,裏,カージナルス
35,1000,9,Cマルティネス,空振り三振,2,1,0,5,裏,カージナルス
36,2000,1,ファウラー,三ゴロ,3,1,0,5,裏,カージナルス
37,0000,1,フォーサイス,右フライ,1,1,0,6,表,ドジャース
38,1000,2,シーガー,四球,1,1,0,6,表,ドジャース
39,1100,3,グランダル,中安打,1,1,0,6,表,ドジャース
40,1101,4,ゴンザレス,中犠飛,2,1,1,6,表,ドジャース
41,2100,5,アットリー,二ゴロ,3,1,1,6,表,ドジャース
42,0000,2,カーペンター,右フライ,1,1,1,6,裏,カージナルス
43,1000,3,モリーナ,二フライ,2,1,1,6,裏,カージナルス
44,2000,4,ジャーコ,左フライ,3,1,1,6,裏,カージナルス
45,0000,6,ベリンジャー,空振り三振,1,1,1,7,表,ドジャース
46,1000,7,テイラー,右ライナー,2,1,1,7,表,ドジャース
47,2000,8,ヘルナンデス,中二塁打,2,1,1,7,表,ドジャース
48,2010,9,バーンズ,見逃し三振,3,1,1,7,表,ドジャース
49,0000,5,パーム,見逃し三振,1,1,1,7,裏,カージナルス
50,1000,6,ピスコティ,右安打,1,1,1,7,裏,カージナルス
51,1100,7,デヨング,遊ゴロ併殺,3,1,1,7,裏,カージナルス
52,0000,1,フォーサイス,三ゴロ,1,1,1,8,表,ドジャース
53,1000,2,シーガー,見逃し三振,2,1,1,8,表,ドジャース
54,2000,3,グランダル,空振り三振,3,1,1,8,表,ドジャース
55,0000,8,ディアス,捕邪飛,1,1,1,8,裏,カージナルス
56,1000,9,Jマルティネス,投ゴロ,2,1,1,8,裏,カージナルス
57,2000,1,ファウラー,右本塁打,2,2,1,8,裏,カージナルス
58,2000,2,カーペンター,中ライナー,3,2,1,8,裏,カージナルス
59,0000,4,ゴンザレス,左安打,0,2,1,9,表,ドジャース
60,0100,5,アットリー,空振り三振,1,2,1,9,表,ドジャース
61,1100,6,ベリンジャー,中フライ,2,2,1,9,表,ドジャース
62,2100,7,テイラー,空振り三振,3,2,1,9,表,ドジャース
