,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,カンデラリオ,中安打,0,0,0,1,表,タイガース
1,0100,2,スチュワート,左安打,0,0,0,1,表,タイガース
2,0110,3,カステラノス,一ゴロ,1,0,0,1,表,タイガース
3,1101,4,アドゥチ,左犠飛,2,0,1,1,表,タイガース
4,2100,5,マトゥック,投ゴロ,3,0,1,1,表,タイガース
5,0000,1,デービス,空振り三振,1,0,1,1,裏,インディアンス
6,1000,2,Gアレン,右二塁打,1,0,1,1,裏,インディアンス
7,1010,3,ドナルドソン,空振り三振,2,0,1,1,裏,インディアンス
8,2010,4,ディアス,中安打,2,1,1,1,裏,インディアンス
9,2100,5,ガイヤー,左安打,2,1,1,1,裏,インディアンス
10,2110,6,バーンズ,二ゴロ,3,1,1,1,裏,インディアンス
11,0000,6,グレイナー,見逃し三振,1,1,1,2,表,タイガース
12,1000,7,ルーゴ,一安打,1,1,1,2,表,タイガース
13,1100,8,ロドリゲス,二ゴロ,2,1,1,2,表,タイガース
14,2010,9,レイエス,遊ゴロ,3,1,1,2,表,タイガース
15,0000,7,ハーセ,空振り三振,1,1,1,2,裏,インディアンス
16,1000,8,ゴンザレス,二ゴロ,2,1,1,2,裏,インディアンス
17,2000,9,ロサレス,投ゴロ,3,1,1,2,裏,インディアンス
18,0000,1,カンデラリオ,空振り三振,1,1,1,3,表,タイガース
19,1000,2,スチュワート,一ゴロ,2,1,1,3,表,タイガース
20,2000,3,カステラノス,空振り三振,3,1,1,3,表,タイガース
21,0000,1,デービス,遊ゴロ,1,1,1,3,裏,インディアンス
22,1000,2,Gアレン,二ライナー,2,1,1,3,裏,インディアンス
23,2000,3,ドナルドソン,空振り三振,3,1,1,3,裏,インディアンス
24,0000,4,アドゥチ,三ゴロ,1,1,1,4,表,タイガース
25,1000,5,マトゥック,一邪飛,2,1,1,4,表,タイガース
26,2000,6,グレイナー,中安打,2,1,1,4,表,タイガース
27,2100,7,ルーゴ,遊ゴロ,3,1,1,4,表,タイガース
28,0000,4,ディアス,右二塁打,0,1,1,4,裏,インディアンス
29,0010,5,ガイヤー,四球,0,1,1,4,裏,インディアンス
30,0110,6,バーンズ,見逃し三振,1,1,1,4,裏,インディアンス
31,1110,7,ハーセ,左安打,1,2,1,4,裏,インディアンス
32,1011,8,ゴンザレス,遊ゴロ,2,3,1,4,裏,インディアンス
33,2001,9,ロサレス,四球,2,3,1,4,裏,インディアンス
34,2101,1,デービス,空振り三振,3,3,1,4,裏,インディアンス
35,0000,8,ロドリゲス,右安打,0,3,1,5,表,タイガース
36,0100,9,レイエス,二ゴロ,1,3,1,5,表,タイガース
37,1100,1,カンデラリオ,中安打,1,3,1,5,表,タイガース
38,1110,2,スチュワート,中安打,1,3,2,5,表,タイガース
39,1110,3,カステラノス,空振り三振,2,3,2,5,表,タイガース
40,2110,4,アドゥチ,左本塁打,2,3,5,5,表,タイガース
41,2000,5,マトゥック,右安打,2,3,5,5,表,タイガース
42,2010,6,グレイナー,中フライ,3,3,5,5,表,タイガース
43,0000,2,Gアレン,三ゴロ,1,3,5,5,裏,インディアンス
44,1000,3,ドナルドソン,一邪飛,2,3,5,5,裏,インディアンス
45,2000,4,ディアス,遊ゴロ,3,3,5,5,裏,インディアンス
46,0000,7,ルーゴ,二ゴロ,1,3,5,6,表,タイガース
47,1000,8,ロドリゲス,右ライナー,2,3,5,6,表,タイガース
48,2000,9,レイエス,中フライ,3,3,5,6,表,タイガース
49,0000,5,ガイヤー,死球,0,3,5,6,裏,インディアンス
50,0100,6,バーンズ,空振り三振,1,3,5,6,裏,インディアンス
51,1100,7,ハーセ,三ゴロ併殺,3,3,5,6,裏,インディアンス
52,0000,1,カンデラリオ,一ゴロ,1,3,5,7,表,タイガース
53,1000,2,スチュワート,投ゴロ,2,3,5,7,表,タイガース
54,2000,3,カステラノス,三ゴロ,3,3,5,7,表,タイガース
55,0000,8,ゴンザレス,遊ゴロ,1,3,5,7,裏,インディアンス
56,1000,9,ロサレス,三ゴロ,2,3,5,7,裏,インディアンス
57,2000,1,デービス,遊ゴロ,3,3,5,7,裏,インディアンス
58,0000,4,アドゥチ,中フライ,1,3,5,8,表,タイガース
59,1000,5,マトゥック,左本塁打,1,3,6,8,表,タイガース
60,1000,6,グレイナー,空振り三振,2,3,6,8,表,タイガース
61,2000,7,ルーゴ,一ゴロ,3,3,6,8,表,タイガース
62,0000,2,Gアレン,見逃し三振,1,3,6,8,裏,インディアンス
63,1000,3,ドナルドソン,遊ゴロ,2,3,6,8,裏,インディアンス
64,2000,4,ディアス,遊ゴロ,3,3,6,8,裏,インディアンス
65,0000,8,ロドリゲス,左フライ,1,3,6,9,表,タイガース
66,1000,9,レイエス,左ライナー,2,3,6,9,表,タイガース
67,2000,1,カンデラリオ,中安打,2,3,6,9,表,タイガース
68,2100,2,スチュワート,右安打,2,3,6,9,表,タイガース
69,2110,3,カステラノス,空振り三振,3,3,6,9,表,タイガース
70,0000,5,ガイヤー,左安打,0,3,6,9,裏,インディアンス
71,0100,6,バーンズ,中安打,0,3,6,9,裏,インディアンス
72,0110,7,ハーセ,一ゴロ,1,3,6,9,裏,インディアンス
73,1011,8,ゴンザレス,空振り三振,2,3,6,9,裏,インディアンス
74,2011,9,ロサレス,右安打,2,4,6,9,裏,インディアンス
75,2101,1,デービス,遊フライ,3,4,6,9,裏,インディアンス
