,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マウアー,投ゴロ,1,0,0,1,表,ツインズ
1,1000,2,エスコバル,見逃し三振,2,0,0,1,表,ツインズ
2,2000,3,ロサリオ,右安打,2,0,0,1,表,ツインズ
3,2100,4,ドジャー,空振り三振,3,0,0,1,表,ツインズ
4,0000,1,アルモラ,中安打,0,0,0,1,裏,カブス
5,0100,2,ヘイワード,投ゴロ,1,0,0,1,裏,カブス
6,1100,3,バエス,投ゴロ,2,0,0,1,裏,カブス
7,2010,4,リゾ,一ゴロ,3,0,0,1,裏,カブス
8,0000,5,ケプラー,中フライ,1,0,0,2,表,ツインズ
9,1000,6,アドリアンサ,右安打,1,0,0,2,表,ツインズ
10,1100,7,ケーブ,中安打,1,0,0,2,表,ツインズ
11,1110,8,ウィルソン,四球,1,0,0,2,表,ツインズ
12,1111,9,メヒア,空振り三振,2,0,0,2,表,ツインズ
13,2111,1,マウアー,中二塁打,2,0,3,2,表,ツインズ
14,2010,2,エスコバル,遊フライ,3,0,3,2,表,ツインズ
15,0000,5,コントレラス,四球,0,0,3,2,裏,カブス
16,0100,6,ゾブリスト,四球,0,0,3,2,裏,カブス
17,0110,7,ラッセル,右フライ,1,0,3,2,裏,カブス
18,1110,8,ボート,投ゴロ,2,0,3,2,裏,カブス
19,2011,9,チャットウッド,見逃し三振,3,0,3,2,裏,カブス
20,0000,3,ロサリオ,遊ゴロ,1,0,3,3,表,ツインズ
21,1000,4,ドジャー,見逃し三振,2,0,3,3,表,ツインズ
22,2000,5,ケプラー,中フライ,3,0,3,3,表,ツインズ
23,0000,1,アルモラ,二安打,0,0,3,3,裏,カブス
24,0100,2,ヘイワード,右安打,0,0,3,3,裏,カブス
25,0110,3,バエス,左安打,0,0,3,3,裏,カブス
26,0111,4,リゾ,右安打,0,1,3,3,裏,カブス
27,0111,5,コントレラス,左フライ,1,1,3,3,裏,カブス
28,1111,6,ゾブリスト,右安打,1,3,3,3,裏,カブス
29,1110,7,ラッセル,中併殺,3,3,3,3,裏,カブス
30,0000,6,アドリアンサ,一ゴロ,1,3,3,4,表,ツインズ
31,1000,7,ケーブ,空振り三振,2,3,3,4,表,ツインズ
32,2000,8,ウィルソン,三ゴロ,3,3,3,4,表,ツインズ
33,0000,8,ボート,四球,0,3,3,4,裏,カブス
34,0100,9,チャットウッド,捕犠打,1,3,3,4,裏,カブス
35,1001,1,アルモラ,中犠飛,2,4,3,4,裏,カブス
36,2000,2,ヘイワード,二ライナー,3,4,3,4,裏,カブス
37,0000,9,グロスマン,遊ゴロ,1,4,3,5,表,ツインズ
38,1000,1,マウアー,空振り三振,2,4,3,5,表,ツインズ
39,2000,2,エスコバル,四球,2,4,3,5,表,ツインズ
40,2100,3,ロサリオ,右本塁打,2,4,5,5,表,ツインズ
41,2000,4,ドジャー,四球,2,4,5,5,表,ツインズ
42,2100,5,ケプラー,右安打,2,4,5,5,表,ツインズ
43,2011,6,アドリアンサ,右安打,2,4,7,5,表,ツインズ
44,2100,7,ケーブ,二ゴロ,3,4,7,5,表,ツインズ
45,0000,3,バエス,空振り三振,1,4,7,5,裏,カブス
46,1000,4,リゾ,左安打,1,4,7,5,裏,カブス
47,1100,5,コントレラス,中安打,1,4,7,5,裏,カブス
48,1101,6,ゾブリスト,左犠飛,2,5,7,5,裏,カブス
49,2100,7,ラッセル,中安打,2,5,7,5,裏,カブス
50,2101,8,ボート,中安打,2,6,7,5,裏,カブス
51,2101,9,ハップ,左安打,2,7,7,5,裏,カブス
52,2101,1,アルモラ,左安打,2,8,7,5,裏,カブス
53,2101,2,ヘイワード,中安打,2,9,7,5,裏,カブス
54,2110,3,バエス,空振り三振,3,9,7,5,裏,カブス
55,0000,8,ウィルソン,四球,0,9,7,6,表,ツインズ
56,0100,9,グロスマン,中安打,0,9,7,6,表,ツインズ
57,0110,1,マウアー,中フライ,1,9,7,6,表,ツインズ
58,1101,2,エスコバル,中犠飛,2,9,8,6,表,ツインズ
59,2010,3,アストゥディーヨ,中安打,2,9,9,6,表,ツインズ
60,2100,4,ドジャー,四球,2,9,9,6,表,ツインズ
61,2110,5,ケプラー,中フライ,3,9,9,6,表,ツインズ
62,0000,4,リゾ,投ゴロ,1,9,9,6,裏,カブス
63,1000,5,コントレラス,三ゴロ,2,9,9,6,裏,カブス
64,2000,6,ゾブリスト,右安打,2,9,9,6,裏,カブス
65,2100,7,ラッセル,左ライナー,3,9,9,6,裏,カブス
66,0000,6,アドリアンサ,一ゴロ,1,9,9,7,表,ツインズ
67,1000,7,デューク,空振り三振,2,9,9,7,表,ツインズ
68,2000,8,ガーバー,三ゴロ,3,9,9,7,表,ツインズ
69,0000,8,ボート,四球,0,9,9,7,裏,カブス
70,0100,9,ハップ,右二塁打,0,9,9,7,裏,カブス
71,0011,1,シュワバー,敬遠,0,9,9,7,裏,カブス
72,0111,2,ヘイワード,中安打,0,10,9,7,裏,カブス
73,0111,3,バエス,左二塁打,0,12,9,7,裏,カブス
74,0011,4,リゾ,敬遠,0,12,9,7,裏,カブス
75,0111,5,コントレラス,中犠飛,1,13,9,7,裏,カブス
76,1101,6,ゾブリスト,四球,1,13,9,7,裏,カブス
77,1111,7,ラッセル,右安打,1,14,9,7,裏,カブス
78,1111,8,ボート,空振り三振,2,14,9,7,裏,カブス
79,2111,9,ハップ,空振り三振,3,14,9,7,裏,カブス
80,0000,9,グロスマン,右安打,0,14,9,8,表,ツインズ
81,0100,1,マウアー,右安打,0,14,9,8,表,ツインズ
