,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ボアジャス,見逃し三振,1,0,0,1,表,レイズ
1,1000,2,ソーザ,四球,1,0,0,1,表,レイズ
2,1100,3,ロンゴリア,空振り三振,2,0,0,1,表,レイズ
3,2100,4,デューダ,左安打,2,0,0,1,表,レイズ
4,2110,5,プルーフ,中安打,2,0,1,1,表,レイズ
5,2110,6,ディカーソン,二ゴロ,3,0,1,1,表,レイズ
6,0000,1,ガードナー,三フライ,1,0,1,1,裏,ヤンキース
7,1000,2,Cフレージャー,左安打,1,0,1,1,裏,ヤンキース
8,1100,3,ジャッジ,右フライ,2,0,1,1,裏,ヤンキース
9,2001,4,ホリデー,空振り三振,3,0,1,1,裏,ヤンキース
10,0000,7,ラモス,空振り三振,1,0,1,2,表,レイズ
11,1000,8,ベッカム,左フライ,2,0,1,2,表,レイズ
12,2000,9,エチャバリア,左フライ,3,0,1,2,表,レイズ
13,0000,5,グレゴリアス,空振り三振,1,0,1,2,裏,ヤンキース
14,1000,6,ヘドリー,四球,1,0,1,2,裏,ヤンキース
15,1010,7,Tフレージャー,空振り三振,2,0,1,2,裏,ヤンキース
16,2010,8,トレイエス,左本塁打,2,2,1,2,裏,ヤンキース
17,2000,9,ロマイン,空振り三振,3,2,1,2,裏,ヤンキース
18,0000,1,ボアジャス,左二塁打,0,2,1,3,表,レイズ
19,0010,2,ソーザ,空振り三振,1,2,1,3,表,レイズ
20,1010,3,ロンゴリア,三安打,1,2,1,3,表,レイズ
21,1101,4,デューダ,四球,1,2,1,3,表,レイズ
22,1111,5,プルーフ,空振り三振,2,2,1,3,表,レイズ
23,2111,6,ディカーソン,中安打,2,2,3,3,表,レイズ
24,2110,7,ラモス,中安打,2,2,4,3,表,レイズ
25,2011,8,ベッカム,空振り三振,3,2,4,3,表,レイズ
26,0000,1,ガードナー,見逃し三振,1,2,4,3,裏,ヤンキース
27,1000,2,Cフレージャー,空振り三振,2,2,4,3,裏,ヤンキース
28,2000,3,ジャッジ,四球,2,2,4,3,裏,ヤンキース
29,2100,4,ホリデー,空振り三振,3,2,4,3,裏,ヤンキース
30,0000,9,エチャバリア,空振り三振,1,2,4,4,表,レイズ
31,1000,1,ボアジャス,空振り三振,2,2,4,4,表,レイズ
32,2000,2,ソーザ,空振り三振,3,2,4,4,表,レイズ
33,0000,5,グレゴリアス,中ライナー,1,2,4,4,裏,ヤンキース
34,1000,6,ヘドリー,空振り三振,2,2,4,4,裏,ヤンキース
35,2000,7,Tフレージャー,四球,2,2,4,4,裏,ヤンキース
36,2100,8,トレイエス,左二塁打,2,3,4,4,裏,ヤンキース
37,2001,9,ロマイン,遊ゴロ,3,3,4,4,裏,ヤンキース
38,0000,3,ロンゴリア,左フライ,1,3,4,5,表,レイズ
39,1000,4,デューダ,四球,1,3,4,5,表,レイズ
40,1100,5,プルーフ,右フライ,2,3,4,5,表,レイズ
41,2100,6,ディカーソン,四球,2,3,4,5,表,レイズ
42,2110,7,ラモス,右フライ,3,3,4,5,表,レイズ
