,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,イートン,四球,0,0,0,1,表,ナショナルズ
1,0100,2,レンドン,三ゴロ,1,0,0,1,表,ナショナルズ
2,1100,3,ソト,中ライナー,2,0,0,1,表,ナショナルズ
3,2010,4,ジマーマン,中二塁打,2,0,1,1,表,ナショナルズ
4,2010,5,マーフィー,中ライナー,3,0,1,1,表,ナショナルズ
5,0000,1,テムズ,左フライ,1,0,1,1,裏,ブリュワーズ
6,1000,2,ケーン,二ゴロ,2,0,1,1,裏,ブリュワーズ
7,2000,3,イエリチ,二安打,2,0,1,1,裏,ブリュワーズ
8,2100,4,アギュラー,見逃し三振,3,0,1,1,裏,ブリュワーズ
9,0000,6,テイラー,投失策,0,0,1,2,表,ナショナルズ
10,0010,7,ディフォ,空振り三振,1,0,1,2,表,ナショナルズ
11,1010,8,キーブーム,四球,1,0,1,2,表,ナショナルズ
12,1110,9,ヘリクソン,一フライ,2,0,1,2,表,ナショナルズ
13,2110,1,イートン,中本塁打,2,0,4,2,表,ナショナルズ
14,2000,2,レンドン,三ゴロ,3,0,4,2,表,ナショナルズ
15,0000,5,ショー,三安打,0,0,4,2,裏,ブリュワーズ
16,0100,6,サラディノ,中フライ,1,0,4,2,裏,ブリュワーズ
17,1100,7,ミラー,四球,1,0,4,2,裏,ブリュワーズ
18,1110,8,ピーナ,三ゴロ併殺,3,0,4,2,裏,ブリュワーズ
19,0000,3,ソト,三ゴロ,1,0,4,3,表,ナショナルズ
20,1000,4,ジマーマン,空振り三振,2,0,4,3,表,ナショナルズ
21,2000,5,マーフィー,三ゴロ,3,0,4,3,表,ナショナルズ
22,0000,9,ゲラ,左二塁打,0,0,4,3,裏,ブリュワーズ
23,0010,1,テムズ,空振り三振,1,0,4,3,裏,ブリュワーズ
24,1010,2,ケーン,二安打,1,0,4,3,裏,ブリュワーズ
25,1101,3,イエリチ,死球,1,0,4,3,裏,ブリュワーズ
26,1111,4,アギュラー,二フライ,2,0,4,3,裏,ブリュワーズ
27,2111,5,ショー,一ゴロ,3,0,4,3,裏,ブリュワーズ
28,0000,6,テイラー,空振り三振,1,0,4,4,表,ナショナルズ
29,1000,7,ディフォ,左フライ,2,0,4,4,表,ナショナルズ
30,2000,8,キーブーム,左安打,2,0,4,4,表,ナショナルズ
31,2100,9,ヘリクソン,空振り三振,3,0,4,4,表,ナショナルズ
32,0000,6,サラディノ,中フライ,1,0,4,4,裏,ブリュワーズ
33,1000,7,ミラー,二ゴロ,2,0,4,4,裏,ブリュワーズ
34,2000,8,ピーナ,見逃し三振,3,0,4,4,裏,ブリュワーズ
35,0000,1,イートン,二ゴロ,1,0,4,5,表,ナショナルズ
36,1000,2,レンドン,中フライ,2,0,4,5,表,ナショナルズ
37,2000,3,ソト,二ゴロ,3,0,4,5,表,ナショナルズ
38,0000,9,ゲラ,左二塁打,0,0,4,5,裏,ブリュワーズ
39,0001,1,テムズ,一ゴロ,1,1,4,5,裏,ブリュワーズ
40,1000,2,ケーン,中安打,1,1,4,5,裏,ブリュワーズ
41,1100,3,イエリチ,中本塁打,1,3,4,5,裏,ブリュワーズ
42,1000,4,アギュラー,三ゴロ,2,3,4,5,裏,ブリュワーズ
43,2000,5,ショー,三フライ,3,3,4,5,裏,ブリュワーズ
44,0000,4,ジマーマン,左二塁打,0,3,4,6,表,ナショナルズ
45,0010,5,マーフィー,遊フライ,1,3,4,6,表,ナショナルズ
46,1010,6,テイラー,中ライナー,2,3,4,6,表,ナショナルズ
47,2001,7,ディフォ,遊ゴロ,3,3,4,6,表,ナショナルズ
48,0000,6,サラディノ,見逃し三振,1,3,4,6,裏,ブリュワーズ
49,1000,7,ミラー,中フライ,2,3,4,6,裏,ブリュワーズ
50,2000,8,ピーナ,遊ゴロ,3,3,4,6,裏,ブリュワーズ
51,0000,8,キーブーム,三ゴロ,1,3,4,7,表,ナショナルズ
52,1000,9,ハーパー,見逃し三振,2,3,4,7,表,ナショナルズ
53,2000,1,イートン,左安打,2,3,4,7,表,ナショナルズ
54,2100,2,レンドン,二安打,2,3,4,7,表,ナショナルズ
55,2110,3,ソト,空振り三振,3,3,4,7,表,ナショナルズ
