,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,メリフィールド,空振り三振,1,0,0,1,表,ロイヤルズ
1,1000,2,ボニファシオ,中安打,1,0,0,1,表,ロイヤルズ
2,1100,3,ムスターカス,二失策,1,0,0,1,表,ロイヤルズ
3,1110,4,ペレス,左本塁打,1,0,3,1,表,ロイヤルズ
4,1000,5,デューダ,空振り三振,2,0,3,1,表,ロイヤルズ
5,2000,6,ゴードン,遊ゴロ,3,0,3,1,表,ロイヤルズ
6,0000,1,マウアー,中安打,0,0,3,1,裏,ツインズ
7,0100,2,ロサリオ,空振り三振,1,0,3,1,裏,ツインズ
8,1100,3,ドジャー,中フライ,2,0,3,1,裏,ツインズ
9,2100,4,エスコバル,二フライ,3,0,3,1,裏,ツインズ
10,0000,7,エスコバル,空振り三振,1,0,3,2,表,ロイヤルズ
11,1000,8,モンデシー,二ゴロ,2,0,3,2,表,ロイヤルズ
12,2000,9,ビュテラ,中安打,2,0,3,2,表,ロイヤルズ
13,2100,1,メリフィールド,四球,2,0,3,2,表,ロイヤルズ
14,2110,2,ボニファシオ,空振り三振,3,0,3,2,表,ロイヤルズ
15,0000,5,モリソン,空振り三振,1,0,3,2,裏,ツインズ
16,1000,6,ポランコ,三フライ,2,0,3,2,裏,ツインズ
17,2000,7,ケプラー,三安打,2,0,3,2,裏,ツインズ
18,2100,8,ケーブ,右三塁打,2,1,3,2,裏,ツインズ
19,2001,9,ウィルソン,中安打,2,2,3,2,裏,ツインズ
20,2100,1,マウアー,左安打,2,2,3,2,裏,ツインズ
21,2110,2,ロサリオ,一ゴロ,3,2,3,2,裏,ツインズ
22,0000,3,ムスターカス,右本塁打,0,2,4,3,表,ロイヤルズ
23,0000,4,ペレス,空振り三振,1,2,4,3,表,ロイヤルズ
24,1000,5,デューダ,四球,1,2,4,3,表,ロイヤルズ
25,1100,6,ゴードン,三フライ,2,2,4,3,表,ロイヤルズ
26,2100,7,エスコバル,一ゴロ,3,2,4,3,表,ロイヤルズ
27,0000,3,ドジャー,三安打,0,2,4,3,裏,ツインズ
28,0100,4,エスコバル,一ゴロ併殺,2,2,4,3,裏,ツインズ
29,2000,5,モリソン,空振り三振,3,2,4,3,裏,ツインズ
30,0000,8,モンデシー,二安打,0,2,4,4,表,ロイヤルズ
31,0000,9,ビュテラ,左ライナー,2,2,4,4,表,ロイヤルズ
32,2000,1,メリフィールド,三ゴロ,3,2,4,4,表,ロイヤルズ
33,0000,6,ポランコ,空振り三振,1,2,4,4,裏,ツインズ
34,1000,7,ケプラー,四球,1,2,4,4,裏,ツインズ
35,1100,8,ケーブ,中安打,1,2,4,4,裏,ツインズ
36,1101,9,ウィルソン,左二塁打,1,3,4,4,裏,ツインズ
37,1011,1,マウアー,空振り三振,2,3,4,4,裏,ツインズ
38,2011,2,ロサリオ,敬遠,2,3,4,4,裏,ツインズ
39,2111,3,ドジャー,三安打,2,4,4,4,裏,ツインズ
40,2011,4,エスコバル,敬遠,2,5,4,4,裏,ツインズ
41,2111,5,モリソン,左フライ,3,5,4,4,裏,ツインズ
42,0000,2,ボニファシオ,見逃し三振,1,5,4,5,表,ロイヤルズ
43,1000,3,ムスターカス,右フライ,2,5,4,5,表,ロイヤルズ
44,2000,4,ペレス,遊ゴロ,3,5,4,5,表,ロイヤルズ
45,0000,6,ポランコ,中安打,0,5,4,5,裏,ツインズ
46,0100,7,ケプラー,中フライ,1,5,4,5,裏,ツインズ
47,1100,8,ケーブ,二ゴロ,2,5,4,5,裏,ツインズ
48,2100,9,ウィルソン,空振り三振,3,5,4,5,裏,ツインズ
49,0000,5,デューダ,死球,0,5,4,6,表,ロイヤルズ
50,0100,6,ゴードン,四球,0,5,4,6,表,ロイヤルズ
51,0110,7,エスコバル,死球,0,5,4,6,表,ロイヤルズ
52,0111,8,モンデシー,空振り三振,1,5,4,6,表,ロイヤルズ
53,1111,9,ビュテラ,見逃し三振,2,5,4,6,表,ロイヤルズ
54,2111,1,メリフィールド,右フライ,3,5,4,6,表,ロイヤルズ
55,0000,1,マウアー,一ゴロ,1,5,4,6,裏,ツインズ
56,1000,2,ロサリオ,右安打,1,5,4,6,裏,ツインズ
