,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,セミエン,中安打,0,0,0,1,表,アスレチックス
1,0100,2,ジョイス,四球,0,0,0,1,表,アスレチックス
2,0110,3,ローリー,左安打,0,0,0,1,表,アスレチックス
3,0111,4,デービス,空振り三振,1,0,0,1,表,アスレチックス
4,1111,5,ヒーリー,三ライナー,2,0,0,1,表,アスレチックス
5,2111,6,オルソン,空振り三振,3,0,0,1,表,アスレチックス
6,0000,1,セグラ,左二塁打,0,0,0,1,裏,マリナーズ
7,0010,2,アロンソ,空振り三振,1,0,0,1,裏,マリナーズ
8,1010,3,カノ,左フライ,2,0,0,1,裏,マリナーズ
9,2010,4,クルーズ,三ゴロ,3,0,0,1,裏,マリナーズ
10,0000,7,ピンダー,遊ゴロ,1,0,0,2,表,アスレチックス
11,1000,8,チャプマン,右フライ,2,0,0,2,表,アスレチックス
12,2000,9,マクスウェル,中本塁打,2,0,1,2,表,アスレチックス
13,2000,1,セミエン,三ゴロ,3,0,1,2,表,アスレチックス
14,0000,5,シーガー,左フライ,1,0,1,2,裏,マリナーズ
15,1000,6,ハニガー,中安打,1,0,1,2,裏,マリナーズ
16,1100,7,ギャメル,左フライ,2,0,1,2,裏,マリナーズ
17,2100,8,ズニーノ,遊ゴロ,3,0,1,2,裏,マリナーズ
18,0000,2,ジョイス,中フライ,1,0,1,3,表,アスレチックス
19,1000,3,ローリー,中フライ,2,0,1,3,表,アスレチックス
20,2000,4,デービス,中本塁打,2,0,2,3,表,アスレチックス
21,2000,5,ヒーリー,中安打,2,0,2,3,表,アスレチックス
22,2100,6,オルソン,四球,2,0,2,3,表,アスレチックス
23,2110,7,ピンダー,中ライナー,3,0,2,3,表,アスレチックス
24,0000,9,ダイソン,二ゴロ,1,0,2,3,裏,マリナーズ
25,1000,1,セグラ,三ゴロ,2,0,2,3,裏,マリナーズ
26,2000,2,アロンソ,四球,2,0,2,3,裏,マリナーズ
27,2100,3,カノ,右本塁打,2,2,2,3,裏,マリナーズ
28,2000,4,クルーズ,一邪飛,3,2,2,3,裏,マリナーズ
29,0000,8,チャプマン,三ゴロ,1,2,2,4,表,アスレチックス
30,1000,9,マクスウェル,四球,1,2,2,4,表,アスレチックス
31,1100,1,セミエン,左二塁打,1,2,2,4,表,アスレチックス
32,1011,2,ジョイス,中本塁打,1,2,5,4,表,アスレチックス
33,1000,3,ローリー,四球,1,2,5,4,表,アスレチックス
34,1100,4,デービス,左二塁打,1,2,5,4,表,アスレチックス
35,1011,5,ヒーリー,中犠飛,2,2,6,4,表,アスレチックス
36,2001,6,オルソン,左邪飛,3,2,6,4,表,アスレチックス
37,0000,5,シーガー,四球,0,2,6,4,裏,マリナーズ
38,0100,6,ハニガー,一邪飛,1,2,6,4,裏,マリナーズ
39,1100,7,ギャメル,遊ゴロ,2,2,6,4,裏,マリナーズ
40,2100,8,ズニーノ,左二塁打,2,2,6,4,裏,マリナーズ
41,2011,9,ダイソン,遊ゴロ,3,2,6,4,裏,マリナーズ
42,0000,7,ピンダー,中安打,0,2,6,5,表,アスレチックス
43,0100,8,チャプマン,中フライ,1,2,6,5,表,アスレチックス
44,1010,9,マクスウェル,捕邪飛,2,2,6,5,表,アスレチックス
45,2010,1,セミエン,空振り三振,3,2,6,5,表,アスレチックス
46,0000,1,セグラ,中本塁打,0,3,6,5,裏,マリナーズ
47,0000,2,アロンソ,右本塁打,0,4,6,5,裏,マリナーズ
48,0000,3,カノ,中安打,0,4,6,5,裏,マリナーズ
49,0100,4,クルーズ,空振り三振,1,4,6,5,裏,マリナーズ
50,1100,5,シーガー,中フライ,2,4,6,5,裏,マリナーズ
51,2100,6,ハニガー,見逃し三振,3,4,6,5,裏,マリナーズ
52,0000,2,ジョイス,空振り三振,1,4,6,6,表,アスレチックス
53,1000,3,ローリー,二ライナー,2,4,6,6,表,アスレチックス
54,2000,4,デービス,三ゴロ,3,4,6,6,表,アスレチックス
55,0000,7,ギャメル,左ライナー,1,4,6,6,裏,マリナーズ
56,1000,8,ズニーノ,四球,1,4,6,6,裏,マリナーズ
57,1010,9,エレディア,見逃し三振,2,4,6,6,裏,マリナーズ
58,2010,1,セグラ,左二塁打,2,5,6,6,裏,マリナーズ
59,2010,2,アロンソ,二ゴロ,3,5,6,6,裏,マリナーズ
60,0000,5,ヒーリー,遊ゴロ,1,5,6,7,表,アスレチックス
61,1000,6,オルソン,見逃し三振,2,5,6,7,表,アスレチックス
62,2000,7,ピンダー,空振り三振,3,5,6,7,表,アスレチックス
63,0000,3,カノ,投ゴロ,1,5,6,7,裏,マリナーズ
64,1000,4,クルーズ,三ゴロ,2,5,6,7,裏,マリナーズ
65,2000,5,シーガー,一ゴロ,3,5,6,7,裏,マリナーズ
66,0000,8,チャプマン,中安打,0,5,6,8,表,アスレチックス
67,0100,9,マクスウェル,三フライ,1,5,6,8,表,アスレチックス
68,1000,1,セミエン,見逃し三振,3,5,6,8,表,アスレチックス
69,0000,6,ハニガー,右フライ,1,5,6,8,裏,マリナーズ
70,1000,7,ギャメル,空振り三振,2,5,6,8,裏,マリナーズ
71,2000,8,ズニーノ,中本塁打,2,6,6,8,裏,マリナーズ
72,2000,9,エレディア,中フライ,3,6,6,8,裏,マリナーズ
73,0000,2,ジョイス,四球,0,6,6,9,表,アスレチックス
74,0100,3,ローリー,空振り三振,1,6,6,9,表,アスレチックス
75,1100,4,デービス,空振り三振,2,6,6,9,表,アスレチックス
76,2100,5,ヒーリー,中安打,2,6,6,9,表,アスレチックス
77,2110,6,オルソン,三邪飛,3,6,6,9,表,アスレチックス
78,0000,1,セグラ,一失策,0,6,6,9,裏,マリナーズ
79,0100,2,アロンソ,右安打,0,6,6,9,裏,マリナーズ
80,0101,3,カノ,敬遠,0,6,6,9,裏,マリナーズ
81,0111,4,クルーズ,空振り三振,1,6,6,9,裏,マリナーズ
82,1111,5,シーガー,左フライ,2,6,6,9,裏,マリナーズ
