,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マルティーニ,遊ゴロ,1,0,0,1,表,アスレチックス
1,1000,2,チャプマン,遊フライ,2,0,0,1,表,アスレチックス
2,2000,3,ローリー,二ゴロ,3,0,0,1,表,アスレチックス
3,0000,1,カルフーン,遊ゴロ,1,0,0,1,裏,エンゼルス
4,1000,2,フェルナンデス,投ゴロ,2,0,0,1,裏,エンゼルス
5,2000,3,トラウト,三フライ,3,0,0,1,裏,エンゼルス
6,0000,4,デービス,左ライナー,1,0,0,2,表,アスレチックス
7,1000,5,オルソン,捕邪飛,2,0,0,2,表,アスレチックス
8,2000,6,ピスコティ,四球,2,0,0,2,表,アスレチックス
9,2100,7,ロリアーノ,空振り三振,3,0,0,2,表,アスレチックス
10,0000,4,大谷翔平,左安打,0,0,0,2,裏,エンゼルス
11,0100,5,アップトン,死球,0,0,0,2,裏,エンゼルス
12,0110,6,シモンズ,中フライ,1,0,0,2,裏,エンゼルス
13,1011,7,アルシア,三ゴロ,2,1,0,2,裏,エンゼルス
14,2001,8,ワード,左本塁打,2,3,0,2,裏,エンゼルス
15,2000,9,カワート,左フライ,3,3,0,2,裏,エンゼルス
16,0000,8,セミエン,左フライ,1,3,0,3,表,アスレチックス
17,1000,9,ルクロイ,二フライ,2,3,0,3,表,アスレチックス
18,2000,1,マルティーニ,一ゴロ,3,3,0,3,表,アスレチックス
19,0000,1,カルフーン,左フライ,1,3,0,3,裏,エンゼルス
20,1000,2,フェルナンデス,右二塁打,1,3,0,3,裏,エンゼルス
21,1010,3,トラウト,右本塁打,1,5,0,3,裏,エンゼルス
22,1000,4,大谷翔平,右二塁打,1,5,0,3,裏,エンゼルス
23,1010,5,アップトン,左ライナー,2,5,0,3,裏,エンゼルス
24,2010,6,シモンズ,一ゴロ,3,5,0,3,裏,エンゼルス
25,0000,2,チャプマン,空振り三振,1,5,0,4,表,アスレチックス
26,1000,3,ローリー,二ゴロ,2,5,0,4,表,アスレチックス
27,2000,4,デービス,四球,2,5,0,4,表,アスレチックス
28,2100,5,オルソン,四球,2,5,0,4,表,アスレチックス
29,2110,6,ピスコティ,空振り三振,3,5,0,4,表,アスレチックス
30,0000,7,アルシア,空振り三振,1,5,0,4,裏,エンゼルス
31,1000,8,ワード,見逃し三振,2,5,0,4,裏,エンゼルス
32,2000,9,カワート,中フライ,3,5,0,4,裏,エンゼルス
33,0000,7,ロリアーノ,四球,0,5,0,5,表,アスレチックス
34,0100,8,セミエン,空振り三振,1,5,0,5,表,アスレチックス
35,1000,9,ルクロイ,四球,2,5,0,5,表,アスレチックス
36,2100,1,マルティーニ,四球,2,5,0,5,表,アスレチックス
37,2110,2,チャプマン,見逃し三振,3,5,0,5,表,アスレチックス
38,0000,1,カルフーン,右二塁打,0,5,0,5,裏,エンゼルス
39,0010,2,フェルナンデス,見逃し三振,1,5,0,5,裏,エンゼルス
40,1010,3,トラウト,左安打,1,5,0,5,裏,エンゼルス
41,1101,4,大谷翔平,左犠飛,2,6,0,5,裏,エンゼルス
42,2100,5,アップトン,四球,2,6,0,5,裏,エンゼルス
43,2110,6,シモンズ,空振り三振,3,6,0,5,裏,エンゼルス
44,0000,3,ローリー,左安打,0,6,0,6,表,アスレチックス
45,0100,4,デービス,空振り三振,1,6,0,6,表,アスレチックス
46,1100,5,オルソン,空振り三振,2,6,0,6,表,アスレチックス
47,2100,6,ピスコティ,空振り三振,3,6,0,6,表,アスレチックス
48,0000,7,アルシア,遊フライ,1,6,0,6,裏,エンゼルス
49,1000,8,ワード,見逃し三振,2,6,0,6,裏,エンゼルス
50,2000,9,カワート,見逃し三振,3,6,0,6,裏,エンゼルス
51,0000,7,ロリアーノ,空振り三振,1,6,0,7,表,アスレチックス
52,1000,8,セミエン,四球,1,6,0,7,表,アスレチックス
53,1100,9,ルクロイ,遊ゴロ併殺,3,6,0,7,表,アスレチックス
54,0000,1,カルフーン,左二塁打,0,6,0,7,裏,エンゼルス
55,0010,2,マルテ,二ゴロ,1,6,0,7,裏,エンゼルス
56,1001,3,トラウト,敬遠,1,6,0,7,裏,エンゼルス
57,1101,4,大谷翔平,遊安打,1,7,0,7,裏,エンゼルス
58,1110,5,アップトン,四球,1,7,0,7,裏,エンゼルス
59,1111,6,シモンズ,四球,1,8,0,7,裏,エンゼルス
60,1111,7,アルシア,投ゴロ併殺,3,8,0,7,裏,エンゼルス
61,0000,1,キャンハ,遊安打,0,8,0,8,表,アスレチックス
62,0100,2,チャプマン,右安打,0,8,0,8,表,アスレチックス
63,0001,3,ローリー,遊ゴロ,1,8,2,8,表,アスレチックス
64,1000,4,デービス,空振り三振,2,8,2,8,表,アスレチックス
65,2000,5,オルソン,四球,2,8,2,8,表,アスレチックス
66,2100,6,ピスコティ,四球,2,8,2,8,表,アスレチックス
67,2011,7,ロリアーノ,三失策,2,8,3,8,表,アスレチックス
68,2101,8,セミエン,左二塁打,2,8,5,8,表,アスレチックス
69,2010,9,ルクロイ,遊ゴロ,3,8,5,8,表,アスレチックス
70,0000,8,ワード,二フライ,1,8,5,8,裏,エンゼルス
71,1000,9,カワート,一ゴロ,2,8,5,8,裏,エンゼルス
72,2000,1,ハーモシロ,三邪飛,3,8,5,8,裏,エンゼルス
73,0000,1,ジョイス,空振り三振,1,8,5,9,表,アスレチックス
74,1000,2,チャプマン,空振り三振,2,8,5,9,表,アスレチックス
75,2000,3,ローリー,右安打,2,8,5,9,表,アスレチックス
76,2010,4,デービス,見逃し三振,3,8,5,9,表,アスレチックス
