,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,イートン,中安打,0,0,0,1,表,ナショナルズ
1,0100,2,ターナー,中安打,0,0,0,1,表,ナショナルズ
2,0110,3,ハーパー,空振り三振,1,0,0,1,表,ナショナルズ
3,1110,4,レンドン,中フライ,2,0,0,1,表,ナショナルズ
4,2110,5,ソト,左二塁打,2,0,2,1,表,ナショナルズ
5,2010,6,Marレイノルズ,三安打,2,0,2,1,表,ナショナルズ
6,2101,7,ウィータース,遊フライ,3,0,2,1,表,ナショナルズ
7,0000,1,ブラックモン,空振り三振,1,0,2,1,裏,ロッキーズ
8,1000,2,ルメーヒュー,右安打,1,0,2,1,裏,ロッキーズ
9,1100,3,ダール,四球,1,0,2,1,裏,ロッキーズ
10,1110,4,アレナド,左フライ,2,0,2,1,裏,ロッキーズ
11,2110,5,ストーリー,空振り三振,3,0,2,1,裏,ロッキーズ
12,0000,8,ディフォ,二安打,0,0,2,2,表,ナショナルズ
13,0100,9,ストラスバーグ,投犠打,1,0,2,2,表,ナショナルズ
14,1010,1,イートン,右安打,1,0,3,2,表,ナショナルズ
15,1100,2,ターナー,左本塁打,1,0,5,2,表,ナショナルズ
16,1000,3,ハーパー,一失策,1,0,5,2,表,ナショナルズ
17,1010,4,レンドン,三ゴロ,2,0,5,2,表,ナショナルズ
18,2001,5,ソト,二ゴロ,3,0,5,2,表,ナショナルズ
19,0000,6,Cゴンザレス,中本塁打,0,1,5,2,裏,ロッキーズ
20,0000,7,デスモンド,四球,0,1,5,2,裏,ロッキーズ
21,0100,8,ウォルターズ,二ゴロ,1,1,5,2,裏,ロッキーズ
22,1010,9,タピア,投ゴロ,2,1,5,2,裏,ロッキーズ
23,2001,1,ブラックモン,中ライナー,3,1,5,2,裏,ロッキーズ
24,0000,6,Marレイノルズ,空振り三振,1,1,5,3,表,ナショナルズ
25,1000,7,ウィータース,遊ゴロ,2,1,5,3,表,ナショナルズ
26,2000,8,ディフォ,一ゴロ,3,1,5,3,表,ナショナルズ
27,0000,2,ルメーヒュー,見逃し三振,1,1,5,3,裏,ロッキーズ
28,1000,3,ダール,左フライ,2,1,5,3,裏,ロッキーズ
29,2000,4,アレナド,遊ゴロ,3,1,5,3,裏,ロッキーズ
30,0000,9,ストラスバーグ,遊ゴロ,1,1,5,4,表,ナショナルズ
31,1000,1,イートン,空振り三振,2,1,5,4,表,ナショナルズ
32,2000,2,ターナー,三ゴロ,3,1,5,4,表,ナショナルズ
33,0000,5,ストーリー,見逃し三振,1,1,5,4,裏,ロッキーズ
34,1000,6,Cゴンザレス,空振り三振,2,1,5,4,裏,ロッキーズ
35,2000,7,デスモンド,右安打,2,1,5,4,裏,ロッキーズ
36,2100,8,ウォルターズ,投ゴロ,3,1,5,4,裏,ロッキーズ
37,0000,3,ハーパー,右安打,0,1,5,5,表,ナショナルズ
38,0100,4,レンドン,左フライ,1,1,5,5,表,ナショナルズ
39,1000,5,ソト,右本塁打,2,1,6,5,表,ナショナルズ
40,2000,6,Marレイノルズ,一邪飛,3,1,6,5,表,ナショナルズ
41,0000,9,ハンプソン,空振り三振,1,1,6,5,裏,ロッキーズ
42,1000,1,ブラックモン,中ライナー,2,1,6,5,裏,ロッキーズ
43,2000,2,ルメーヒュー,二ゴロ,3,1,6,5,裏,ロッキーズ
44,0000,7,ウィータース,遊フライ,1,1,6,6,表,ナショナルズ
45,1000,8,ディフォ,一ゴロ,2,1,6,6,表,ナショナルズ
46,2000,9,ストラスバーグ,右安打,2,1,6,6,表,ナショナルズ
47,2100,1,イートン,中安打,2,1,6,6,表,ナショナルズ
48,2110,2,ターナー,空振り三振,3,1,6,6,表,ナショナルズ
49,0000,3,ダール,空振り三振,1,1,6,6,裏,ロッキーズ
50,1000,4,アレナド,中本塁打,1,2,6,6,裏,ロッキーズ
51,1000,5,ストーリー,左安打,1,2,6,6,裏,ロッキーズ
52,1100,6,Cゴンザレス,二ゴロ,2,2,6,6,裏,ロッキーズ
53,2010,7,デスモンド,三ゴロ,3,2,6,6,裏,ロッキーズ
54,0000,3,ハーパー,左安打,0,2,6,7,表,ナショナルズ
55,0100,4,レンドン,右ライナー,1,2,6,7,表,ナショナルズ
56,1100,5,ソト,四球,1,2,6,7,表,ナショナルズ
57,1110,6,Marレイノルズ,空振り三振,2,2,6,7,表,ナショナルズ
58,2110,7,ウィータース,三安打,2,2,6,7,表,ナショナルズ
59,2111,8,ディフォ,左安打,2,2,8,7,表,ナショナルズ
60,2110,9,テイラー,中安打,2,2,9,7,表,ナショナルズ
61,2101,1,イートン,空振り三振,3,2,9,7,表,ナショナルズ
62,0000,8,ウォルターズ,三ゴロ,1,2,9,7,裏,ロッキーズ
63,1000,9,パーラ,見逃し三振,2,2,9,7,裏,ロッキーズ
64,2000,1,ブラックモン,左フライ,3,2,9,7,裏,ロッキーズ
65,0000,2,ターナー,左フライ,1,2,9,8,表,ナショナルズ
66,1000,3,ハーパー,四球,1,2,9,8,表,ナショナルズ
67,1100,4,レンドン,中三塁打,1,2,10,8,表,ナショナルズ
68,1001,5,ソト,二ゴロ,2,2,11,8,表,ナショナルズ
69,2000,6,Marレイノルズ,中ライナー,3,2,11,8,表,ナショナルズ
70,0000,2,ルメーヒュー,投ゴロ,1,2,11,8,裏,ロッキーズ
71,1000,3,ダール,一ゴロ,2,2,11,8,裏,ロッキーズ
72,2000,4,アレナド,遊ゴロ,3,2,11,8,裏,ロッキーズ
73,0000,7,ウィータース,四球,0,2,11,9,表,ナショナルズ
74,0100,8,ディフォ,投ゴロ併殺,2,2,11,9,表,ナショナルズ
75,2000,9,テイラー,中二塁打,2,2,11,9,表,ナショナルズ
76,2010,1,ロブレス,四球,2,2,11,9,表,ナショナルズ
77,2110,2,ターナー,中安打,2,2,12,9,表,ナショナルズ
78,2101,3,ハーパー,二ゴロ,3,2,12,9,表,ナショナルズ
79,0000,5,マクマホン,四球,0,2,12,9,裏,ロッキーズ
80,0100,6,バライカ,一失策,0,2,12,9,裏,ロッキーズ
