,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベッツ,右フライ,1,0,0,1,表,Rソックス
1,1000,2,キンズラー,中ライナー,2,0,0,1,表,Rソックス
2,2000,3,マルティネス,空振り三振,3,0,0,1,表,Rソックス
3,0000,1,アクーナ,三ゴロ,1,0,0,1,裏,ブレーブス
4,1000,2,インシアルテ,中フライ,2,0,0,1,裏,ブレーブス
5,2000,3,Fフリーマン,三フライ,3,0,0,1,裏,ブレーブス
6,0000,4,ボガーツ,三ライナー,1,0,0,2,表,Rソックス
7,1000,5,ピアース,遊安打,1,0,0,2,表,Rソックス
8,1100,6,ヌネス,遊ライナー,2,0,0,2,表,Rソックス
9,2100,7,ブラッドリー,右フライ,3,0,0,2,表,Rソックス
10,0000,4,マーケーキス,中ライナー,1,0,0,2,裏,ブレーブス
11,1000,5,カマルゴ,右邪飛,2,0,0,2,裏,ブレーブス
12,2000,6,スズキ,中本塁打,2,1,0,2,裏,ブレーブス
13,2000,7,アルビース,二失策,2,1,0,2,裏,ブレーブス
14,2100,8,スワンソン,死球,2,1,0,2,裏,ブレーブス
15,2110,9,ニューカム,空振り三振,3,1,0,2,裏,ブレーブス
16,0000,8,レオン,二ゴロ,1,1,0,3,表,Rソックス
17,1000,9,ポーセロ,遊ゴロ,2,1,0,3,表,Rソックス
18,2000,1,ベッツ,四球,2,1,0,3,表,Rソックス
19,2010,2,キンズラー,遊ゴロ,3,1,0,3,表,Rソックス
20,0000,1,アクーナ,空振り三振,1,1,0,3,裏,ブレーブス
21,1000,2,インシアルテ,中フライ,2,1,0,3,裏,ブレーブス
22,2000,3,Fフリーマン,右安打,2,1,0,3,裏,ブレーブス
23,2100,4,マーケーキス,四球,2,1,0,3,裏,ブレーブス
24,2110,5,カマルゴ,空振り三振,3,1,0,3,裏,ブレーブス
25,0000,3,マルティネス,四球,0,1,0,4,表,Rソックス
26,0100,4,ボガーツ,左二塁打,0,1,0,4,表,Rソックス
27,0011,5,ピアース,四球,0,1,0,4,表,Rソックス
28,0111,6,ヌネス,遊フライ,1,1,0,4,表,Rソックス
29,1111,7,ブラッドリー,見逃し三振,2,1,0,4,表,Rソックス
30,2111,8,レオン,中ライナー,3,1,0,4,表,Rソックス
31,0000,6,スズキ,二ゴロ,1,1,0,4,裏,ブレーブス
32,1000,7,アルビース,空振り三振,2,1,0,4,裏,ブレーブス
33,2000,8,カルバーソン,空振り三振,3,1,0,4,裏,ブレーブス
34,0000,9,ポーセロ,右安打,0,1,0,5,表,Rソックス
35,0100,1,ベッツ,四球,0,1,0,5,表,Rソックス
36,0110,2,キンズラー,右フライ,1,1,0,5,表,Rソックス
37,1110,3,マルティネス,三安打,1,1,0,5,表,Rソックス
38,1111,4,ボガーツ,四球,1,1,1,5,表,Rソックス
39,1111,5,ピアース,左安打,1,1,2,5,表,Rソックス
40,1111,6,ヌネス,三ゴロ,2,1,3,5,表,Rソックス
41,2011,7,ブラッドリー,敬遠,2,1,3,5,表,Rソックス
42,2111,8,レオン,空振り三振,3,1,3,5,表,Rソックス
43,0000,9,タッカー,死球,0,1,3,5,裏,ブレーブス
44,0100,1,アクーナ,右ライナー,1,1,3,5,裏,ブレーブス
45,1100,2,インシアルテ,中フライ,2,1,3,5,裏,ブレーブス
46,2100,3,Fフリーマン,中ライナー,3,1,3,5,裏,ブレーブス
47,0000,9,デバース,四球,0,1,3,6,表,Rソックス
48,0100,1,ベッツ,三ゴロ,1,1,3,6,表,Rソックス
49,1010,2,キンズラー,遊安打,1,1,3,6,表,Rソックス
50,1101,3,マルティネス,一邪飛,2,1,3,6,表,Rソックス
51,2101,4,ボガーツ,四球,2,1,3,6,表,Rソックス
52,2111,5,ピアース,左安打,2,1,5,6,表,Rソックス
53,2110,6,ヌネス,空振り三振,3,1,5,6,表,Rソックス
54,0000,4,マーケーキス,左フライ,1,1,5,6,裏,ブレーブス
55,1000,5,カマルゴ,三ゴロ,2,1,5,6,裏,ブレーブス
56,2000,6,スズキ,左二塁打,2,1,5,6,裏,ブレーブス
57,2010,7,アルビース,四球,2,1,5,6,裏,ブレーブス
58,2110,8,カルバーソン,空振り三振,3,1,5,6,裏,ブレーブス
59,0000,7,ブラッドリー,空振り三振,1,1,5,7,表,Rソックス
60,1000,8,レオン,空振り三振,2,1,5,7,表,Rソックス
61,2000,9,ホルト,一ゴロ,3,1,5,7,表,Rソックス
62,0000,9,リベラ,空振り三振,1,1,5,7,裏,ブレーブス
63,1000,1,アクーナ,四球,1,1,5,7,裏,ブレーブス
64,1100,2,インシアルテ,空振り三振,2,1,5,7,裏,ブレーブス
65,2100,3,Fフリーマン,遊ゴロ,3,1,5,7,裏,ブレーブス
66,0000,1,ベッツ,右フライ,1,1,5,8,表,Rソックス
67,1000,2,キンズラー,四球,1,1,5,8,表,Rソックス
68,1100,3,マルティネス,右フライ,2,1,5,8,表,Rソックス
69,2010,4,ボガーツ,左フライ,3,1,5,8,表,Rソックス
70,0000,4,マーケーキス,中安打,0,1,5,8,裏,ブレーブス
71,0100,5,カマルゴ,投ゴロ併殺,2,1,5,8,裏,ブレーブス
72,2000,6,デューダ,空振り三振,3,1,5,8,裏,ブレーブス
73,0000,5,ピアース,空振り三振,1,1,5,9,表,Rソックス
74,1000,6,ヌネス,遊フライ,2,1,5,9,表,Rソックス
75,2000,7,ブラッドリー,中二塁打,2,1,5,9,表,Rソックス
76,2010,8,レオン,投ゴロ,3,1,5,9,表,Rソックス
77,0000,7,アルビース,見逃し三振,1,1,5,9,裏,ブレーブス
78,1000,8,カルバーソン,三ゴロ,2,1,5,9,裏,ブレーブス
79,2000,9,リベラ,空振り三振,3,1,5,9,裏,ブレーブス
