,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,コンフォート,中本塁打,0,0,1,1,表,メッツ
1,0000,2,カブレラ,二ゴロ,1,0,1,1,表,メッツ
2,1000,3,ブルース,二ライナー,2,0,1,1,表,メッツ
3,2000,4,ウォーカー,中フライ,3,0,1,1,表,メッツ
4,0000,1,インシアルテ,右本塁打,0,1,1,1,裏,ブレーブス
5,0000,2,フィリップス,一ゴロ,1,1,1,1,裏,ブレーブス
6,1000,3,フリーマン,投ゴロ,2,1,1,1,裏,ブレーブス
7,2000,4,ケンプ,二ゴロ,3,1,1,1,裏,ブレーブス
8,0000,5,グランダーソン,空振り三振,1,1,1,2,表,メッツ
9,1000,6,レイエス,中ライナー,2,1,1,2,表,メッツ
10,2000,7,ダーノー,左フライ,3,1,1,2,表,メッツ
11,0000,5,マーケーキス,二ゴロ,1,1,1,2,裏,ブレーブス
12,1000,6,Aガルシア,遊ゴロ,2,1,1,2,裏,ブレーブス
13,2000,7,フラワーズ,右ライナー,3,1,1,2,裏,ブレーブス
14,0000,8,Ｔリベラ,遊フライ,1,1,1,3,表,メッツ
15,1000,9,グセルマン,見逃し三振,2,1,1,3,表,メッツ
16,2000,1,コンフォート,空振り三振,3,1,1,3,表,メッツ
17,0000,8,スワンソン,右フライ,1,1,1,3,裏,ブレーブス
18,1000,9,タラン,二ライナー,2,1,1,3,裏,ブレーブス
19,2000,1,インシアルテ,左安打,2,1,1,3,裏,ブレーブス
20,2100,2,フィリップス,三ゴロ,3,1,1,3,裏,ブレーブス
21,0000,2,カブレラ,右安打,0,1,1,4,表,メッツ
22,0100,3,ブルース,右二塁打,0,1,1,4,表,メッツ
23,0011,4,ウォーカー,中安打,0,1,2,4,表,メッツ
24,0101,5,グランダーソン,四球,0,1,2,4,表,メッツ
25,0111,6,レイエス,三ゴロ,1,1,3,4,表,メッツ
26,1011,7,ダーノー,敬遠,1,1,3,4,表,メッツ
27,1111,8,Ｔリベラ,中安打,1,1,4,4,表,メッツ
28,1111,9,グセルマン,二ライナー,2,1,4,4,表,メッツ
29,2111,1,コンフォート,右安打,2,1,6,4,表,メッツ
30,2011,2,カブレラ,一ゴロ,3,1,6,4,表,メッツ
31,0000,3,フリーマン,死球,0,1,6,4,裏,ブレーブス
32,0100,4,ケンプ,中二塁打,0,1,6,4,裏,ブレーブス
33,0011,5,マーケーキス,二ゴロ,1,2,6,4,裏,ブレーブス
34,1001,6,Aガルシア,中安打,1,3,6,4,裏,ブレーブス
35,1100,7,フラワーズ,遊ゴロ併殺,3,3,6,4,裏,ブレーブス
36,0000,3,ブルース,空振り三振,1,3,6,5,表,メッツ
37,1000,4,ウォーカー,四球,1,3,6,5,表,メッツ
38,1100,5,グランダーソン,左フライ,2,3,6,5,表,メッツ
39,2100,6,レイエス,一ライナー,3,3,6,5,表,メッツ
40,0000,8,スワンソン,投ゴロ,1,3,6,5,裏,ブレーブス
41,1000,9,タラン,遊失策,1,3,6,5,裏,ブレーブス
42,1100,1,インシアルテ,四球,1,3,6,5,裏,ブレーブス
43,1110,2,フィリップス,左ライナー,2,3,6,5,裏,ブレーブス
44,2110,3,フリーマン,走塁死,3,3,6,5,裏,ブレーブス
45,0000,7,ダーノー,一邪飛,1,3,6,6,表,メッツ
46,1000,8,Ｔリベラ,二フライ,2,3,6,6,表,メッツ
47,2000,9,グセルマン,見逃し三振,3,3,6,6,表,メッツ
48,0000,3,フリーマン,中二塁打,0,3,6,6,裏,ブレーブス
49,0010,4,ケンプ,右二塁打,0,3,6,6,裏,ブレーブス
50,0011,5,マーケーキス,二ゴロ,1,4,6,6,裏,ブレーブス
51,1001,6,Aガルシア,右犠飛,2,5,6,6,裏,ブレーブス
52,2000,7,フラワーズ,中安打,2,5,6,6,裏,ブレーブス
53,2100,8,スワンソン,四球,2,5,6,6,裏,ブレーブス
54,2110,9,アダムズ,中ライナー,3,5,6,6,裏,ブレーブス
55,0000,1,コンフォート,投ゴロ,1,5,6,7,表,メッツ
56,1000,2,カブレラ,四球,1,5,6,7,表,メッツ
57,1000,3,ブルース,空振り三振,3,5,6,7,表,メッツ
58,0000,1,インシアルテ,空振り三振,1,5,6,7,裏,ブレーブス
59,1000,2,フィリップス,中フライ,2,5,6,7,裏,ブレーブス
60,2000,3,フリーマン,空振り三振,3,5,6,7,裏,ブレーブス
61,0000,4,ウォーカー,二フライ,1,5,6,8,表,メッツ
62,1000,5,グランダーソン,空振り三振,2,5,6,8,表,メッツ
63,2000,6,レイエス,左本塁打,2,5,7,8,表,メッツ
64,2000,7,ダーノー,三ゴロ,3,5,7,8,表,メッツ
65,0000,4,ケンプ,中安打,0,5,7,8,裏,ブレーブス
66,0100,5,マーケーキス,空振り三振,1,5,7,8,裏,ブレーブス
67,1100,6,Aガルシア,右フライ,2,5,7,8,裏,ブレーブス
68,2100,7,フラワーズ,空振り三振,3,5,7,8,裏,ブレーブス
69,0000,8,Ｔリベラ,三ゴロ,1,5,7,9,表,メッツ
70,1000,9,レガレス,右二塁打,1,5,7,9,表,メッツ
71,1010,1,コンフォート,敬遠,1,5,7,9,表,メッツ
72,1110,2,カブレラ,死球,1,5,7,9,表,メッツ
73,1111,3,ブルース,一ゴロ併殺,3,5,7,9,表,メッツ
74,0000,8,スワンソン,空振り三振,1,5,7,9,裏,ブレーブス
75,1000,9,ピーターソン,中安打,1,5,7,9,裏,ブレーブス
76,1100,1,インシアルテ,二ゴロ併殺,3,5,7,9,裏,ブレーブス
