,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,エスコバル,二失策,0,0,0,1,表,ロイヤルズ
1,0100,2,ムスターカス,右安打,0,0,0,1,表,ロイヤルズ
2,0110,3,ケーン,四球,0,0,0,1,表,ロイヤルズ
3,0111,4,ホスマー,空振り三振,1,0,0,1,表,ロイヤルズ
4,1111,5,ペレス,右犠飛,2,0,1,1,表,ロイヤルズ
5,2011,6,ボニファシオ,空振り三振,3,0,1,1,表,ロイヤルズ
6,0000,1,キプニス,空振り三振,1,0,1,1,裏,インディアンス
7,1000,2,リンドア,左本塁打,1,1,1,1,裏,インディアンス
8,1000,3,ブラントリー,右安打,1,1,1,1,裏,インディアンス
9,1100,4,サンタナ,遊ゴロ,2,1,1,1,裏,インディアンス
10,2100,5,エンカーナシオン,中フライ,3,1,1,1,裏,インディアンス
11,0000,7,モス,左フライ,1,1,1,2,表,ロイヤルズ
12,1000,8,メリフィールド,四球,1,1,1,2,表,ロイヤルズ
13,1100,9,ゴードン,一ゴロ,2,1,1,2,表,ロイヤルズ
14,2100,1,エスコバル,見逃し三振,3,1,1,2,表,ロイヤルズ
15,0000,6,ラミレス,中フライ,1,1,1,2,裏,インディアンス
16,1000,7,ゴームズ,遊ゴロ,2,1,1,2,裏,インディアンス
17,2000,8,ジャクソン,三ゴロ,3,1,1,2,裏,インディアンス
18,0000,2,ムスターカス,左安打,0,1,1,3,表,ロイヤルズ
19,0100,3,ケーン,三ゴロ,1,1,1,3,表,ロイヤルズ
20,1100,4,カスバート,中安打,1,1,1,3,表,ロイヤルズ
21,1110,5,ペレス,三併殺,3,1,1,3,表,ロイヤルズ
22,0000,9,ロバートソン,三安打,0,1,1,3,裏,インディアンス
23,0010,1,キプニス,中安打,0,2,1,3,裏,インディアンス
24,0100,2,リンドア,空振り三振,1,2,1,3,裏,インディアンス
25,1100,3,ブラントリー,左フライ,2,2,1,3,裏,インディアンス
26,2100,4,サンタナ,左フライ,3,2,1,3,裏,インディアンス
27,0000,6,ボニファシオ,遊ゴロ,1,2,1,4,表,ロイヤルズ
