,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,西 勇輝,右,2.06,ソフトバンク,本多 雄一,左,.273,1,3,4,4,中飛
1,1000,1回表,オリックス,西 勇輝,右,2.06,ソフトバンク,今宮 健太,右,.183,1,4,8,2,左安
2,1100,1回表,オリックス,西 勇輝,右,2.06,ソフトバンク,柳田 悠岐,左,.333,4,17,14,7,中飛
3,2100,1回表,オリックス,西 勇輝,右,2.06,ソフトバンク,内川 聖一,右,.210,0,5,5,0,投ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,宗 佑磨,左,.221,0,6,6,1,中２
6,0010,1回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,吉田 正尚,左,.273,4,14,10,0,右飛
7,1001,1回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,ロメロ,右,.221,3,9,7,2,左２
8,1010,1回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,マレーロ,右,.247,7,17,6,1,一邪飛
9,2010,1回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,小谷野 栄一,右,.280,0,6,8,0,右飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,オリックス,西 勇輝,右,2.06,ソフトバンク,デスパイネ,右,.182,4,11,8,0,二飛
12,1000,2回表,オリックス,西 勇輝,右,2.06,ソフトバンク,中村 晃,左,.356,2,6,5,0,遊安
13,1100,2回表,オリックス,西 勇輝,右,2.06,ソフトバンク,松田 宣浩,右,.200,4,13,9,2,二邪飛
14,2100,2回表,オリックス,西 勇輝,右,2.06,ソフトバンク,上林 誠知,左,.268,1,7,5,2,中３
15,2001,2回表,オリックス,西 勇輝,右,2.06,ソフトバンク,甲斐 拓也,右,.241,1,9,5,1,遊飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,Ｔ－岡田,左,.250,0,3,8,1,二ゴロ
18,1000,2回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,大城 滉二,右,.221,1,5,3,0,三ゴロ
19,2000,2回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,安達 了一,右,.216,0,4,5,4,右飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,オリックス,西 勇輝,右,2.06,ソフトバンク,本多 雄一,左,.273,1,3,4,4,中飛
22,1000,3回表,オリックス,西 勇輝,右,2.06,ソフトバンク,今宮 健太,右,.183,1,4,8,2,空三振
23,2000,3回表,オリックス,西 勇輝,右,2.06,ソフトバンク,柳田 悠岐,左,.333,4,17,14,7,二飛
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,山崎 勝己,右,.273,0,1,2,0,右飛
26,1000,3回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,宗 佑磨,左,.221,0,6,6,1,投ゴロ
27,2000,3回裏,ソフトバンク,東浜 巨,右,4.88,オリックス,吉田 正尚,左,.273,4,14,10,0,見三振
28,3000,,,,,,,,,,,,,,
29,0000,4回表,オリックス,西 勇輝,右,2.06,ソフトバンク,内川 聖一,右,.210,0,5,5,0,中飛
30,1000,4回表,オリックス,西 勇輝,右,2.06,ソフトバンク,デスパイネ,右,.182,4,11,8,0,空三振
31,2000,4回表,オリックス,西 勇輝,右,2.06,ソフトバンク,中村 晃,左,.356,2,6,5,0,遊飛
