,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,上林 誠知,左,.258,3,15,11,5,中飛
1,1000,1回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,今宮 健太,右,.240,2,10,11,3,空三振
2,2000,1回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,中村 晃,左,.307,5,15,20,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,中田 賢一,右,3.41,阪神,植田 海,左,.264,0,0,17,10,空三振
5,1000,1回裏,ソフトバンク,中田 賢一,右,3.41,阪神,糸原 健斗,左,.275,0,10,22,2,投ゴロ
6,2000,1回裏,ソフトバンク,中田 賢一,右,3.41,阪神,福留 孝介,左,.248,3,17,25,0,中飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,柳田 悠岐,左,.372,12,42,20,11,左飛
9,1000,2回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,デスパイネ,右,.218,12,30,31,0,中安
10,1100,2回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,松田 宣浩,右,.200,10,28,19,2,空三振
11,2100,2回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,西田 哲朗,右,.300,0,2,0,2,見三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ソフトバンク,中田 賢一,右,3.41,阪神,糸井 嘉男,左,.299,8,24,24,9,空三振
14,1000,2回裏,ソフトバンク,中田 賢一,右,3.41,阪神,中谷 将大,右,.259,1,3,2,0,死球
15,1100,2回裏,ソフトバンク,中田 賢一,右,3.41,阪神,大山 悠輔,右,.213,2,15,10,0,遊併打
16,3000,,,,,,,,,,,,,,
17,0000,3回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,甲斐 拓也,右,.238,3,12,10,1,左飛
18,1000,3回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,中田 賢一,右,.333,0,0,0,0,見三振
19,2000,3回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,上林 誠知,左,.258,3,15,11,5,左飛
20,3000,,,,,,,,,,,,,,
21,0000,3回裏,ソフトバンク,中田 賢一,右,3.41,阪神,ロサリオ,右,.228,4,22,10,0,見三振
22,1000,3回裏,ソフトバンク,中田 賢一,右,3.41,阪神,梅野 隆太郎,右,.176,2,10,9,2,三ゴロ
23,2000,3回裏,ソフトバンク,中田 賢一,右,3.41,阪神,秋山 拓巳,左,.158,1,3,0,0,空三振
24,3000,,,,,,,,,,,,,,
25,0000,4回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,今宮 健太,右,.240,2,10,11,3,左安
26,0010,4回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,中村 晃,左,.307,5,15,20,0,四球
27,0110,4回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,柳田 悠岐,左,.372,12,42,20,11,遊ゴロ
28,1101,4回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,デスパイネ,右,.218,12,30,31,0,中２
29,2010,4回表,阪神,秋山 拓巳,右,2.18,ソフトバンク,松田 宣浩,右,.200,10,28,19,2,中飛
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,ソフトバンク,中田 賢一,右,3.41,阪神,植田 海,左,.264,0,0,17,10,二安
32,0100,4回裏,ソフトバンク,中田 賢一,右,3.41,阪神,糸原 健斗,左,.275,0,10,22,2,一ゴロ
33,1010,4回裏,ソフトバンク,中田 賢一,右,3.41,阪神,福留 孝介,左,.248,3,17,25,0,二ゴロ
