,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,浦野 博司,右,1.93,中日,京田 陽太,左,.247,1,16,7,12,空三振
1,1000,1回表,日本ハム,浦野 博司,右,1.93,中日,大島 洋平,左,.268,5,20,17,8,中２
2,1010,1回表,日本ハム,浦野 博司,右,1.93,中日,アルモンテ,左,.352,9,38,24,0,空三振
3,2010,1回表,日本ハム,浦野 博司,右,1.93,中日,ビシエド,右,.305,6,31,14,1,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,ガルシア,左,2.25,日本ハム,西川 遥輝,左,.250,4,21,41,19,三安
6,0010,1回裏,中日,ガルシア,左,2.25,日本ハム,大田 泰示,右,.265,11,33,18,2,四球
7,0110,1回裏,中日,ガルシア,左,2.25,日本ハム,レアード,右,.240,11,24,17,0,二飛
8,1110,1回裏,中日,ガルシア,左,2.25,日本ハム,中田 翔,右,.234,12,37,12,0,左２
9,1011,1回裏,中日,ガルシア,左,2.25,日本ハム,横尾 俊建,右,.200,4,13,5,0,二野選
10,1101,1回裏,中日,ガルシア,左,2.25,日本ハム,杉谷 拳士,右,.263,1,4,4,1,中安
11,1110,1回裏,中日,ガルシア,左,2.25,日本ハム,岡 大海,右,.152,0,5,4,3,三併打
12,3000,,,,,,,,,,,,,,
13,0000,2回表,日本ハム,浦野 博司,右,1.93,中日,平田 良介,右,.325,4,16,19,6,左２
14,0010,2回表,日本ハム,浦野 博司,右,1.93,中日,藤井 淳志,左,.209,0,11,4,0,一ゴロ
15,1001,2回表,日本ハム,浦野 博司,右,1.93,中日,福田 永将,右,.281,4,18,14,0,遊ゴロ
16,2000,2回表,日本ハム,浦野 博司,右,1.93,中日,高橋 周平,左,.263,3,21,9,0,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,中日,ガルシア,左,2.25,日本ハム,清水 優心,右,.157,5,13,9,0,空三振
19,1000,2回裏,中日,ガルシア,左,2.25,日本ハム,中島 卓也,左,.223,1,6,16,9,四球
20,1100,2回裏,中日,ガルシア,左,2.25,日本ハム,西川 遥輝,左,.250,4,21,41,19,左飛
21,2100,2回裏,中日,ガルシア,左,2.25,日本ハム,大田 泰示,右,.265,11,33,18,2,左安
22,2110,2回裏,中日,ガルシア,左,2.25,日本ハム,レアード,右,.240,11,24,17,0,四球
23,2111,2回裏,中日,ガルシア,左,2.25,日本ハム,中田 翔,右,.234,12,37,12,0,中飛
24,3000,,,,,,,,,,,,,,
25,0000,3回表,日本ハム,浦野 博司,右,1.93,中日,大野 奨太,右,.176,2,7,9,0,遊安
26,0100,3回表,日本ハム,浦野 博司,右,1.93,中日,京田 陽太,左,.247,1,16,7,12,投犠打
27,1010,3回表,日本ハム,浦野 博司,右,1.93,中日,大島 洋平,左,.268,5,20,17,8,左飛
28,2010,3回表,日本ハム,浦野 博司,右,1.93,中日,アルモンテ,左,.352,9,38,24,0,二ゴロ
29,3000,,,,,,,,,,,,,,
30,0000,3回裏,中日,ガルシア,左,2.25,日本ハム,横尾 俊建,右,.200,4,13,5,0,左飛
31,1000,3回裏,中日,ガルシア,左,2.25,日本ハム,杉谷 拳士,右,.263,1,4,4,1,中飛
32,2000,3回裏,中日,ガルシア,左,2.25,日本ハム,岡 大海,右,.152,0,5,4,3,二飛
33,3000,,,,,,,,,,,,,,
34,0000,4回表,日本ハム,浦野 博司,右,1.93,中日,ビシエド,右,.305,6,31,14,1,右飛
35,1000,4回表,日本ハム,浦野 博司,右,1.93,中日,平田 良介,右,.325,4,16,19,6,三ゴロ
36,2000,4回表,日本ハム,浦野 博司,右,1.93,中日,藤井 淳志,左,.209,0,11,4,0,中安
37,2100,4回表,日本ハム,浦野 博司,右,1.93,中日,福田 永将,右,.281,4,18,14,0,遊安
38,2110,4回表,日本ハム,浦野 博司,右,1.93,中日,高橋 周平,左,.263,3,21,9,0,右２
39,2010,4回表,日本ハム,浦野 博司,右,1.93,中日,大野 奨太,右,.176,2,7,9,0,遊飛
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,中日,ガルシア,左,2.25,日本ハム,清水 優心,右,.157,5,13,9,0,一ゴロ
42,1000,4回裏,中日,ガルシア,左,2.25,日本ハム,中島 卓也,左,.223,1,6,16,9,二ゴロ
43,2000,4回裏,中日,ガルシア,左,2.25,日本ハム,西川 遥輝,左,.250,4,21,41,19,空三振
44,3000,,,,,,,,,,,,,,
45,0000,5回表,日本ハム,公文 克彦,左,0.59,中日,京田 陽太,左,.247,1,16,7,12,一直
46,1000,5回表,日本ハム,公文 克彦,左,0.59,中日,大島 洋平,左,.268,5,20,17,8,一ゴロ
47,2000,5回表,日本ハム,公文 克彦,左,0.59,中日,アルモンテ,右,.352,9,38,24,0,空三振
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,中日,ガルシア,左,2.25,日本ハム,大田 泰示,右,.265,11,33,18,2,左本
50,0000,5回裏,中日,ガルシア,左,2.25,日本ハム,レアード,右,.240,11,24,17,0,三ゴロ
51,1000,5回裏,中日,ガルシア,左,2.25,日本ハム,中田 翔,右,.234,12,37,12,0,右飛
52,2000,5回裏,中日,ガルシア,左,2.25,日本ハム,横尾 俊建,右,.200,4,13,5,0,一飛
53,3000,,,,,,,,,,,,,,
54,0000,6回表,日本ハム,西村 天裕,右,2.41,中日,ビシエド,右,.305,6,31,14,1,右安
55,0100,6回表,日本ハム,西村 天裕,右,2.41,中日,平田 良介,右,.325,4,16,19,6,遊ゴロ
56,1100,6回表,日本ハム,西村 天裕,右,2.41,中日,藤井 淳志,左,.209,0,11,4,0,空三振
57,2100,6回表,日本ハム,西村 天裕,右,2.41,中日,福田 永将,右,.281,4,18,14,0,中安
58,2110,6回表,日本ハム,西村 天裕,右,2.41,中日,高橋 周平,左,.263,3,21,9,0,空三振
59,3000,,,,,,,,,,,,,,
60,0000,6回裏,中日,ガルシア,左,2.25,日本ハム,杉谷 拳士,右,.263,1,4,4,1,投失
61,0100,6回裏,中日,ガルシア,左,2.25,日本ハム,岡 大海,右,.152,0,5,4,3,投犠打
62,1010,6回裏,中日,ガルシア,左,2.25,日本ハム,鶴岡 慎也,右,.272,0,6,4,1,一ゴロ
63,2001,6回裏,中日,ガルシア,左,2.25,日本ハム,中島 卓也,左,.223,1,6,16,9,見三振
64,3000,,,,,,,,,,,,,,
65,0000,7回表,日本ハム,宮西 尚生,左,0.66,中日,荒木 雅博,右,-,0,0,0,0,二飛
66,1000,7回表,日本ハム,宮西 尚生,左,0.66,中日,京田 陽太,左,.247,1,16,7,12,遊飛
67,2000,7回表,日本ハム,宮西 尚生,左,0.66,中日,大島 洋平,左,.268,5,20,17,8,空三振
68,3000,,,,,,,,,,,,,,
69,0000,7回裏,中日,ガルシア,左,2.25,日本ハム,西川 遥輝,左,.250,4,21,41,19,四球
70,0100,7回裏,中日,ガルシア,左,2.25,日本ハム,大田 泰示,右,.265,11,33,18,2,二併打
71,2000,7回裏,中日,ガルシア,左,2.25,日本ハム,レアード,右,.240,11,24,17,0,左本
