,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,美馬 学,右,4.95,日本ハム,杉谷 拳士,左,.257,2,5,4,1,遊飛
1,1000,1回表,楽天,美馬 学,右,4.95,日本ハム,大田 泰示,右,.280,13,43,26,2,右本
2,1000,1回表,楽天,美馬 学,右,4.95,日本ハム,近藤 健介,左,.365,8,40,38,4,投ゴロ
3,2000,1回表,楽天,美馬 学,右,4.95,日本ハム,中田 翔,右,.269,17,56,18,0,左安
4,2100,1回表,楽天,美馬 学,右,4.95,日本ハム,アルシア,左,.259,4,17,11,0,右２
5,2010,1回表,楽天,美馬 学,右,4.95,日本ハム,レアード,右,.235,13,34,20,0,左２
6,2010,1回表,楽天,美馬 学,右,4.95,日本ハム,鶴岡 慎也,右,.288,2,12,6,1,右飛
7,3000,,,,,,,,,,,,,,
8,0000,1回裏,日本ハム,加藤 貴之,左,4.76,楽天,田中 和基,右,.330,4,12,10,10,遊失
9,0100,1回裏,日本ハム,加藤 貴之,左,4.76,楽天,茂木 栄五郎,左,.257,5,14,25,7,二失
10,0110,1回裏,日本ハム,加藤 貴之,左,4.76,楽天,島内 宏明,左,.232,1,8,8,7,投犠打
11,1011,1回裏,日本ハム,加藤 貴之,左,4.76,楽天,今江 年晶,右,.311,5,28,13,0,左犠飛
12,2010,1回裏,日本ハム,加藤 貴之,左,4.76,楽天,銀次,左,.244,3,23,23,0,二ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回表,楽天,美馬 学,右,4.95,日本ハム,横尾 俊建,右,.207,6,15,6,0,一ゴロ
15,1000,2回表,楽天,美馬 学,右,4.95,日本ハム,石井 一成,左,.213,1,4,11,3,投ゴロ
16,2000,2回表,楽天,美馬 学,右,4.95,日本ハム,杉谷 拳士,左,.257,2,5,4,1,一ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,日本ハム,加藤 貴之,左,4.76,楽天,アマダー,右,.238,9,21,18,1,空三振
19,1000,2回裏,日本ハム,加藤 貴之,左,4.76,楽天,藤田 一也,左,.265,3,8,9,0,左飛
20,2000,2回裏,日本ハム,加藤 貴之,左,4.76,楽天,ペゲーロ,左,.224,13,30,18,1,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回表,楽天,美馬 学,右,4.95,日本ハム,大田 泰示,右,.280,13,43,26,2,左安
23,0100,3回表,楽天,美馬 学,右,4.95,日本ハム,近藤 健介,左,.365,8,40,38,4,一ゴロ
24,1010,3回表,楽天,美馬 学,右,4.95,日本ハム,中田 翔,右,.269,17,56,18,0,右本
25,1000,3回表,楽天,美馬 学,右,4.95,日本ハム,アルシア,左,.259,4,17,11,0,一ゴロ
26,2000,3回表,楽天,美馬 学,右,4.95,日本ハム,レアード,右,.235,13,34,20,0,左２
27,2010,3回表,楽天,美馬 学,右,4.95,日本ハム,鶴岡 慎也,右,.288,2,12,6,1,中飛
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,日本ハム,加藤 貴之,左,4.76,楽天,嶋 基宏,右,.191,0,11,13,1,空三振
30,1000,3回裏,日本ハム,加藤 貴之,左,4.76,楽天,田中 和基,右,.330,4,12,10,10,中安
31,1100,3回裏,日本ハム,加藤 貴之,左,4.76,楽天,茂木 栄五郎,左,.257,5,14,25,7,投犠打
32,2010,3回裏,日本ハム,加藤 貴之,左,4.76,楽天,島内 宏明,左,.232,1,8,8,7,一ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回表,楽天,美馬 学,右,4.95,日本ハム,横尾 俊建,右,.207,6,15,6,0,右飛
35,1000,4回表,楽天,美馬 学,右,4.95,日本ハム,石井 一成,左,.213,1,4,11,3,左飛
36,2000,4回表,楽天,美馬 学,右,4.95,日本ハム,杉谷 拳士,左,.257,2,5,4,1,二ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,日本ハム,加藤 貴之,左,4.76,楽天,今江 年晶,右,.311,5,28,13,0,左２
39,0010,4回裏,日本ハム,加藤 貴之,左,4.76,楽天,銀次,左,.244,3,23,23,0,一ゴロ
40,1001,4回裏,日本ハム,加藤 貴之,左,4.76,楽天,アマダー,右,.238,9,21,18,1,三ゴロ
41,2000,4回裏,日本ハム,加藤 貴之,左,4.76,楽天,藤田 一也,左,.265,3,8,9,0,投ゴロ
42,3000,,,,,,,,,,,,,,
43,0000,5回表,楽天,美馬 学,右,4.95,日本ハム,大田 泰示,右,.280,13,43,26,2,左飛
44,1000,5回表,楽天,美馬 学,右,4.95,日本ハム,近藤 健介,左,.365,8,40,38,4,左安
45,1100,5回表,楽天,美馬 学,右,4.95,日本ハム,中田 翔,右,.269,17,56,18,0,三ゴロ
46,2010,5回表,楽天,美馬 学,右,4.95,日本ハム,アルシア,左,.259,4,17,11,0,投ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,ペゲーロ,左,.224,13,30,18,1,左安
49,0000,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,嶋 基宏,右,.191,0,11,13,1,中安
50,1100,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,田中 和基,右,.330,4,12,10,10,右安
51,1011,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,茂木 栄五郎,左,.257,5,14,25,7,捕安
52,1111,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,島内 宏明,左,.232,1,8,8,7,遊ゴロ
53,2101,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,今江 年晶,右,.311,5,28,13,0,左安
54,2110,5回裏,日本ハム,加藤 貴之,左,4.76,楽天,銀次,左,.244,3,23,23,0,一ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,6回表,楽天,美馬 学,右,4.95,日本ハム,レアード,右,.235,13,34,20,0,一邪飛
57,1000,6回表,楽天,美馬 学,右,4.95,日本ハム,鶴岡 慎也,右,.288,2,12,6,1,右飛
58,2000,6回表,楽天,美馬 学,右,4.95,日本ハム,横尾 俊建,右,.207,6,15,6,0,遊ゴロ
59,3000,,,,,,,,,,,,,,
60,0000,6回裏,日本ハム,公文 克彦,左,1.37,楽天,アマダー,右,.238,9,21,18,1,中本
61,0000,6回裏,日本ハム,公文 克彦,左,1.37,楽天,藤田 一也,左,.265,3,8,9,0,遊安
62,0100,6回裏,日本ハム,公文 克彦,左,1.37,楽天,ペゲーロ,左,.224,13,30,18,1,右飛
63,1100,6回裏,日本ハム,公文 克彦,左,1.37,楽天,嶋 基宏,右,.191,0,11,13,1,二ゴロ
64,2010,6回裏,日本ハム,公文 克彦,左,1.37,楽天,田中 和基,右,.330,4,12,10,10,中飛
65,3000,,,,,,,,,,,,,,
66,0000,7回表,楽天,青山 浩二,右,1.37,日本ハム,石井 一成,左,.213,1,4,11,3,中飛
67,1000,7回表,楽天,青山 浩二,右,1.37,日本ハム,杉谷 拳士,左,.257,2,5,4,1,空三振
68,2000,7回表,楽天,青山 浩二,右,1.37,日本ハム,大田 泰示,右,.280,13,43,26,2,中飛
69,3000,,,,,,,,,,,,,,
70,0000,7回裏,日本ハム,宮西 尚生,左,1.93,楽天,茂木 栄五郎,左,.257,5,14,25,7,四球
71,0100,7回裏,日本ハム,宮西 尚生,左,1.93,楽天,島内 宏明,左,.232,1,8,8,7,投犠打
72,1010,7回裏,日本ハム,宮西 尚生,左,1.93,楽天,今江 年晶,右,.311,5,28,13,0,
73,1110,7回裏,日本ハム,宮西 尚生,左,1.93,楽天,銀次,左,.244,3,23,23,0,遊併打
74,3000,,,,,,,,,,,,,,
75,0000,8回表,楽天,宋 家豪,右,1.42,日本ハム,近藤 健介,左,.365,8,40,38,4,二ゴロ
76,1000,8回表,楽天,宋 家豪,右,1.42,日本ハム,中田 翔,右,.269,17,56,18,0,二ゴロ
77,2000,8回表,楽天,宋 家豪,右,1.42,日本ハム,アルシア,左,.259,4,17,11,0,空三振
78,3000,,,,,,,,,,,,,,
79,0000,8回裏,日本ハム,石川 直也,右,3.16,楽天,アマダー,右,.238,9,21,18,1,二ゴロ
80,1000,8回裏,日本ハム,石川 直也,右,3.16,楽天,藤田 一也,左,.265,3,8,9,0,右安
81,1100,8回裏,日本ハム,石川 直也,右,3.16,楽天,ペゲーロ,左,.224,13,30,18,1,右安
82,1011,8回裏,日本ハム,石川 直也,右,3.16,楽天,嶋 基宏,右,.191,0,11,13,1,空三振
83,2011,8回裏,日本ハム,石川 直也,右,3.16,楽天,田中 和基,左,.330,4,12,10,10,一安
84,2101,8回裏,日本ハム,石川 直也,右,3.16,楽天,茂木 栄五郎,左,.257,5,14,25,7,中飛
85,3000,,,,,,,,,,,,,,
86,0000,9回表,楽天,ハーマン,右,1.38,日本ハム,レアード,右,.235,13,34,20,0,見三振
87,1000,9回表,楽天,ハーマン,右,1.38,日本ハム,鶴岡 慎也,右,.288,2,12,6,1,空三振
88,2000,9回表,楽天,ハーマン,右,1.38,日本ハム,田中 賢介,左,.167,0,0,7,0,見逃し
89,3000,,,,,,,,,,,,,,
