,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,東明 大貴,右,1.62,楽天,田中 和基,左,.285,16,36,27,20,二ゴロ
1,1000,1回表,オリックス,東明 大貴,右,1.62,楽天,銀次,左,.275,4,40,44,1,左飛
2,2000,1回表,オリックス,東明 大貴,右,1.62,楽天,島内 宏明,左,.280,8,41,34,9,右安
3,2100,1回表,オリックス,東明 大貴,右,1.62,楽天,ウィーラー,右,.253,10,36,28,3,中２
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,楽天,則本 昂大,右,3.84,オリックス,福田 周平,左,.271,0,11,20,13,死球
6,0100,1回裏,楽天,則本 昂大,右,3.84,オリックス,宗 佑磨,左,.217,1,9,11,2,二併打
7,2000,1回裏,楽天,則本 昂大,右,3.84,オリックス,ロメロ,右,.237,20,50,34,7,中飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,東明 大貴,右,1.62,楽天,山下 斐紹,左,.222,2,8,4,0,中飛
10,1000,2回表,オリックス,東明 大貴,右,1.62,楽天,内田 靖人,右,.209,5,9,9,0,一飛
11,2000,2回表,オリックス,東明 大貴,右,1.62,楽天,八百板 卓丸,左,.200,0,0,1,1,右飛
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,楽天,則本 昂大,右,3.84,オリックス,吉田 正尚,左,.306,21,77,59,2,右安
14,0100,2回裏,楽天,則本 昂大,右,3.84,オリックス,中島 宏之,右,.290,4,24,17,0,中安
15,0110,2回裏,楽天,則本 昂大,右,3.84,オリックス,安達 了一,右,.217,3,38,18,16,投ゴロ
16,1110,2回裏,楽天,則本 昂大,右,3.84,オリックス,小田 裕也,左,.296,2,12,10,9,右安
17,1111,2回裏,楽天,則本 昂大,右,3.84,オリックス,大城 滉二,右,.229,4,23,26,11,一併打
18,3000,,,,,,,,,,,,,,
19,0000,3回表,オリックス,東明 大貴,右,1.62,楽天,村林 一輝,右,.111,0,0,0,0,遊ゴロ
20,1000,3回表,オリックス,東明 大貴,右,1.62,楽天,山崎 剛,左,.067,0,0,0,1,空三振
21,2000,3回表,オリックス,東明 大貴,右,1.62,楽天,田中 和基,左,.285,16,36,27,20,遊ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,楽天,則本 昂大,右,3.84,オリックス,若月 健矢,右,.219,1,19,6,1,三安
24,0100,3回裏,楽天,則本 昂大,右,3.84,オリックス,福田 周平,左,.271,0,11,20,13,空三振
25,1100,3回裏,楽天,則本 昂大,右,3.84,オリックス,宗 佑磨,左,.217,1,9,11,2,空三振
26,2100,3回裏,楽天,則本 昂大,右,3.84,オリックス,ロメロ,右,.237,20,50,34,7,見三振
27,3000,,,,,,,,,,,,,,
28,0000,4回表,オリックス,東明 大貴,右,1.62,楽天,銀次,左,.275,4,40,44,1,中２
29,0010,4回表,オリックス,東明 大貴,右,1.62,楽天,島内 宏明,左,.280,8,41,34,9,左安
30,0100,4回表,オリックス,東明 大貴,右,1.62,楽天,ウィーラー,右,.253,10,36,28,3,三直
31,2000,4回表,オリックス,東明 大貴,右,1.62,楽天,山下 斐紹,左,.222,2,8,4,0,空三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,楽天,則本 昂大,右,3.84,オリックス,吉田 正尚,左,.306,21,77,59,2,空三振
34,1000,4回裏,楽天,則本 昂大,右,3.84,オリックス,中島 宏之,右,.290,4,24,17,0,空三振
35,2000,4回裏,楽天,則本 昂大,右,3.84,オリックス,安達 了一,右,.217,3,38,18,16,一邪飛
36,3000,,,,,,,,,,,,,,
37,0000,5回表,オリックス,東明 大貴,右,1.62,楽天,内田 靖人,右,.209,5,9,9,0,中安
38,0100,5回表,オリックス,東明 大貴,右,1.62,楽天,八百板 卓丸,左,.200,0,0,1,1,空三振
39,2000,5回表,オリックス,東明 大貴,右,1.62,楽天,村林 一輝,右,.111,0,0,0,0,三直
40,3000,,,,,,,,,,,,,,
41,0000,5回裏,楽天,則本 昂大,右,3.84,オリックス,小田 裕也,左,.296,2,12,10,9,空三振
42,1000,5回裏,楽天,則本 昂大,右,3.84,オリックス,大城 滉二,右,.229,4,23,26,11,空三振
43,2000,5回裏,楽天,則本 昂大,右,3.84,オリックス,若月 健矢,右,.219,1,19,6,1,空三振
44,3000,,,,,,,,,,,,,,
45,0000,6回表,オリックス,東明 大貴,右,1.62,楽天,山崎 剛,左,.067,0,0,0,1,右飛
46,1000,6回表,オリックス,東明 大貴,右,1.62,楽天,田中 和基,左,.285,16,36,27,20,右飛
