,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,上沢 直之,右,3.29,オリックス,宗 佑磨,左,.236,1,13,14,2,遊ゴロ
1,1000,1回表,日本ハム,上沢 直之,右,3.29,オリックス,福田 周平,左,.268,0,12,26,15,左安
2,1100,1回表,日本ハム,上沢 直之,右,3.29,オリックス,ロメロ,右,.240,22,56,37,7,空三振
3,2010,1回表,日本ハム,上沢 直之,右,3.29,オリックス,吉田 正尚,左,.307,22,80,65,3,二ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,オリックス,榊原 翼,右,7.50,日本ハム,西川 遥輝,左,.281,10,46,86,35,見三振
6,1000,1回裏,オリックス,榊原 翼,右,7.50,日本ハム,大田 泰示,右,.272,13,50,32,3,二飛
7,2000,1回裏,オリックス,榊原 翼,右,7.50,日本ハム,近藤 健介,左,.329,9,64,78,4,遊直
8,3000,,,,,,,,,,,,,,
9,0000,2回表,日本ハム,上沢 直之,右,3.29,オリックス,中島 宏之,右,.307,4,30,19,0,空三振
10,1000,2回表,日本ハム,上沢 直之,右,3.29,オリックス,白崎 浩之,右,.259,1,9,2,0,二ゴロ
11,2000,2回表,日本ハム,上沢 直之,右,3.29,オリックス,小田 裕也,左,.295,2,15,11,9,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,オリックス,榊原 翼,右,7.50,日本ハム,中田 翔,右,.271,25,102,36,0,二ゴロ
14,1000,2回裏,オリックス,榊原 翼,右,7.50,日本ハム,レアード,右,.234,26,65,44,0,左安
15,1100,2回裏,オリックス,榊原 翼,右,7.50,日本ハム,清宮 幸太郎,左,.205,4,11,13,0,右飛
16,2100,2回裏,オリックス,榊原 翼,右,7.50,日本ハム,渡邉 諒,右,.237,5,9,7,1,二直
17,3000,,,,,,,,,,,,,,
18,0000,3回表,日本ハム,上沢 直之,右,3.29,オリックス,安達 了一,右,.214,3,39,22,17,右安
19,0100,3回表,日本ハム,上沢 直之,右,3.29,オリックス,若月 健矢,右,.222,1,22,6,1,投犠打
20,1010,3回表,日本ハム,上沢 直之,右,3.29,オリックス,宗 佑磨,左,.236,1,13,14,2,投安
21,1101,3回表,日本ハム,上沢 直之,右,3.29,オリックス,福田 周平,左,.268,0,12,26,15,一失
22,1110,3回表,日本ハム,上沢 直之,右,3.29,オリックス,ロメロ,右,.240,22,56,37,7,中安
23,1111,3回表,日本ハム,上沢 直之,右,3.29,オリックス,吉田 正尚,左,.307,22,80,65,3,二併打
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,オリックス,榊原 翼,右,7.50,日本ハム,清水 優心,右,.198,6,19,17,0,三ゴロ
26,1000,3回裏,オリックス,榊原 翼,右,7.50,日本ハム,中島 卓也,左,.258,1,22,33,25,空三振
27,2000,3回裏,オリックス,榊原 翼,右,7.50,日本ハム,西川 遥輝,左,.281,10,46,86,35,四球
28,2100,3回裏,オリックス,榊原 翼,右,7.50,日本ハム,大田 泰示,右,.272,13,50,32,3,捕邪飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,日本ハム,上沢 直之,右,3.29,オリックス,中島 宏之,右,.307,4,30,19,0,遊直
