,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,菅野 智之,右,2.21,広島,田中 広輔,左,.261,4,27,50,14,空三振
1,1000,1回表,巨人,菅野 智之,右,2.21,広島,菊池 涼介,右,.257,8,33,22,4,空三振
2,2000,1回表,巨人,菅野 智之,右,2.21,広島,丸 佳浩,左,.331,15,37,62,7,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,広島,大瀬良 大地,右,2.55,巨人,坂本 勇人,右,.328,12,53,45,6,右飛
5,1000,1回裏,広島,大瀬良 大地,右,2.55,巨人,田中 俊太,左,.223,0,6,13,5,遊ゴロ
6,2000,1回裏,広島,大瀬良 大地,右,2.55,巨人,マギー,右,.279,7,36,20,0,左飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,巨人,菅野 智之,右,2.21,広島,鈴木 誠也,右,.302,11,43,38,3,中２
9,0010,2回表,巨人,菅野 智之,右,2.21,広島,松山 竜平,左,.308,7,43,26,0,三飛
10,1010,2回表,巨人,菅野 智之,右,2.21,広島,西川 龍馬,左,.287,2,17,10,0,二飛
11,2010,2回表,巨人,菅野 智之,右,2.21,広島,野間 峻祥,左,.302,4,27,13,9,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,広島,大瀬良 大地,右,2.55,巨人,岡本 和真,右,.299,14,46,31,2,中安
14,0100,2回裏,広島,大瀬良 大地,右,2.55,巨人,亀井 善行,左,.290,6,28,25,3,二直
15,2000,2回裏,広島,大瀬良 大地,右,2.55,巨人,長野 久義,右,.278,6,32,24,2,空三振
16,3000,,,,,,,,,,,,,,
17,0000,3回表,巨人,菅野 智之,右,2.21,広島,會澤 翼,右,.335,8,26,20,0,中飛
18,1000,3回表,巨人,菅野 智之,右,2.21,広島,大瀬良 大地,右,.107,0,6,3,0,三ゴロ
19,2000,3回表,巨人,菅野 智之,右,2.21,広島,田中 広輔,左,.261,4,27,50,14,空三振
20,3000,,,,,,,,,,,,,,
21,0000,3回裏,広島,大瀬良 大地,右,2.55,巨人,大城 卓三,左,.253,2,9,7,0,二ゴロ
22,1000,3回裏,広島,大瀬良 大地,右,2.55,巨人,陽 岱鋼,右,.279,4,13,7,1,遊安
23,1100,3回裏,広島,大瀬良 大地,右,2.55,巨人,菅野 智之,右,.160,1,1,1,0,捕犠打
24,2010,3回裏,広島,大瀬良 大地,右,2.55,巨人,坂本 勇人,右,.328,12,53,45,6,四球
25,2110,3回裏,広島,大瀬良 大地,右,2.55,巨人,田中 俊太,左,.223,0,6,13,5,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,4回表,巨人,菅野 智之,右,2.21,広島,菊池 涼介,右,.257,8,33,22,4,中安
28,0100,4回表,巨人,菅野 智之,右,2.21,広島,丸 佳浩,左,.331,15,37,62,7,空三振
29,1100,4回表,巨人,菅野 智之,右,2.21,広島,鈴木 誠也,右,.302,11,43,38,3,遊飛
30,2100,4回表,巨人,菅野 智之,右,2.21,広島,松山 竜平,左,.308,7,43,26,0,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,広島,大瀬良 大地,右,2.55,巨人,マギー,右,.279,7,36,20,0,投ゴロ
33,1000,4回裏,広島,大瀬良 大地,右,2.55,巨人,岡本 和真,右,.299,14,46,31,2,空三振
34,2000,4回裏,広島,大瀬良 大地,右,2.55,巨人,亀井 善行,左,.290,6,28,25,3,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,5回表,巨人,菅野 智之,右,2.21,広島,西川 龍馬,左,.287,2,17,10,0,遊ゴロ
37,1000,5回表,巨人,菅野 智之,右,2.21,広島,野間 峻祥,左,.302,4,27,13,9,中飛
38,2000,5回表,巨人,菅野 智之,右,2.21,広島,會澤 翼,右,.335,8,26,20,0,遊安
39,2100,5回表,巨人,菅野 智之,右,2.21,広島,大瀬良 大地,右,.107,0,6,3,0,中安
40,2101,5回表,巨人,菅野 智之,右,2.21,広島,田中 広輔,左,.261,4,27,50,14,二飛
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,広島,大瀬良 大地,右,2.55,巨人,長野 久義,右,.278,6,32,24,2,空三振
43,1000,5回裏,広島,大瀬良 大地,右,2.55,巨人,大城 卓三,左,.253,2,9,7,0,左飛
44,2000,5回裏,広島,大瀬良 大地,右,2.55,巨人,陽 岱鋼,右,.279,4,13,7,1,遊ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,6回表,巨人,菅野 智之,右,2.21,広島,菊池 涼介,右,.257,8,33,22,4,二飛
47,1000,6回表,巨人,菅野 智之,右,2.21,広島,丸 佳浩,左,.331,15,37,62,7,四球
48,1100,6回表,巨人,菅野 智之,右,2.21,広島,鈴木 誠也,右,.302,11,43,38,3,見三振
49,2001,6回表,巨人,菅野 智之,右,2.21,広島,松山 竜平,左,.308,7,43,26,0,空三振
50,3000,,,,,,,,,,,,,,
51,0000,6回裏,広島,大瀬良 大地,右,2.55,巨人,菅野 智之,右,.160,1,1,1,0,遊失
52,0100,6回裏,広島,大瀬良 大地,右,2.55,巨人,坂本 勇人,右,.328,12,53,45,6,中本
53,0000,6回裏,広島,大瀬良 大地,右,2.55,巨人,田中 俊太,左,.223,0,6,13,5,投ゴロ
54,1000,6回裏,広島,大瀬良 大地,右,2.55,巨人,マギー,右,.279,7,36,20,0,三ゴロ
55,2000,6回裏,広島,大瀬良 大地,右,2.55,巨人,岡本 和真,右,.299,14,46,31,2,三ゴロ
56,3000,,,,,,,,,,,,,,
57,0000,7回表,巨人,菅野 智之,右,2.21,広島,西川 龍馬,左,.287,2,17,10,0,中３
58,0001,7回表,巨人,菅野 智之,右,2.21,広島,野間 峻祥,左,.302,4,27,13,9,三ゴロ
59,1001,7回表,巨人,菅野 智之,右,2.21,広島,會澤 翼,右,.335,8,26,20,0,空三振
60,2001,7回表,巨人,菅野 智之,右,2.21,広島,新井 貴浩,右,.250,3,16,5,0,遊ゴロ
61,3000,,,,,,,,,,,,,,
62,0000,7回裏,広島,フランスア,左,3.38,巨人,亀井 善行,左,.290,6,28,25,3,三飛
63,1000,7回裏,広島,フランスア,左,3.38,巨人,長野 久義,右,.278,6,32,24,2,左飛
64,2000,7回裏,広島,フランスア,左,3.38,巨人,大城 卓三,左,.253,2,9,7,0,二ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,8回表,巨人,菅野 智之,右,2.21,広島,田中 広輔,左,.261,4,27,50,14,投ゴロ
67,1000,8回表,巨人,菅野 智之,右,2.21,広島,菊池 涼介,右,.257,8,33,22,4,空三振
68,2000,8回表,巨人,菅野 智之,右,2.21,広島,丸 佳浩,左,.331,15,37,62,7,左安
69,2100,8回表,巨人,菅野 智之,右,2.21,広島,鈴木 誠也,右,.302,11,43,38,3,空三振
70,3000,,,,,,,,,,,,,,
71,0000,8回裏,広島,フランスア,左,3.38,巨人,陽 岱鋼,右,.279,4,13,7,1,空三振
72,1000,8回裏,広島,フランスア,左,3.38,巨人,吉川 大幾,右,.143,0,0,2,4,遊安
73,1001,8回裏,広島,フランスア,左,3.38,巨人,坂本 勇人,右,.328,12,53,45,6,四球
74,1101,8回裏,広島,フランスア,左,3.38,巨人,阿部 慎之助,左,.236,5,21,7,0,空三振
75,2011,8回裏,広島,フランスア,左,3.38,巨人,マギー,右,.279,7,36,20,0,中安
76,2010,8回裏,広島,フランスア,左,3.38,巨人,岡本 和真,右,.299,14,46,31,2,空三振
77,3000,,,,,,,,,,,,,,
78,0000,9回表,巨人,マシソン,右,2.08,広島,松山 竜平,左,.308,7,43,26,0,一ゴロ
79,1000,9回表,巨人,マシソン,右,2.08,広島,西川 龍馬,左,.287,2,17,10,0,遊飛
80,2000,9回表,巨人,マシソン,右,2.08,広島,バティスタ,右,.277,12,24,13,0,見逃し
81,3000,,,,,,,,,,,,,,
