,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,牧原 大成,左,.358,3,21,7,7,中安
1,0100,1回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,今宮 健太,右,.261,9,36,22,4,遊ゴロ
2,1010,1回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,長谷川 勇也,左,.309,4,17,8,0,一ゴロ
3,2001,1回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,柳田 悠岐,左,.355,31,89,55,20,四球
4,2101,1回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,松田 宣浩,右,.253,26,65,43,3,ボール
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,中村 奨吾,右,.286,5,51,53,32,遊ゴロ
7,1000,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,平沢 大河,左,.227,2,24,37,4,中安
8,1010,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,角中 勝也,左,.287,6,47,34,3,右本
9,1000,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,井上 晴哉,右,.287,19,80,48,1,右安
10,1100,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,鈴木 大地,左,.261,5,36,36,8,右安
11,1110,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,藤岡 裕大,左,.245,5,39,39,14,二ゴロ
12,2101,1回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,田村 龍弘,右,.245,3,30,36,3,右飛
13,3000,,,,,,,,,,,,,,
14,0000,2回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,松田 宣浩,右,.253,26,65,43,3,三ゴロ
15,1000,2回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,中村 晃,左,.293,13,51,52,1,右２
16,1010,2回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,グラシアル,右,.319,4,16,4,1,中３
17,1001,2回表,ロッテ,シェッパーズ,右,4.54,ソフトバンク,甲斐 拓也,右,.208,6,25,22,2,捕邪飛
18,3000,,,,,,,,,,,,,,
19,0000,2回裏,ソフトバンク,松本 裕樹,右,3.48,ロッテ,福浦 和也,左,.211,0,9,9,0,中飛
