,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,美馬 学,右,6.75,西武,秋山 翔吾,左,.353,1,8,8,2,左本
1,0000,1回表,楽天,美馬 学,右,6.75,西武,源田 壮亮,左,.302,0,12,1,2,左安
2,0100,1回表,楽天,美馬 学,右,6.75,西武,浅村 栄斗,右,.245,3,8,4,1,遊併打
3,2000,1回表,楽天,美馬 学,右,6.75,西武,山川 穂高,右,.333,4,11,11,0,中安
4,2100,1回表,楽天,美馬 学,右,6.75,西武,森 友哉,左,.341,1,6,4,2,二ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,西武,多和田 真三郎,右,1.23,楽天,島内 宏明,左,.246,1,1,4,2,投ゴロ
7,1000,1回裏,西武,多和田 真三郎,右,1.23,楽天,茂木 栄五郎,左,.256,0,2,9,2,右安
8,1100,1回裏,西武,多和田 真三郎,右,1.23,楽天,ペゲーロ,左,.188,3,10,3,0,一邪直
9,3000,,,,,,,,,,,,,,
10,0000,2回表,楽天,美馬 学,右,6.75,西武,外崎 修汰,右,.391,1,8,7,6,三ゴロ
11,1000,2回表,楽天,美馬 学,右,6.75,西武,栗山 巧,左,.250,0,2,0,0,中安
12,1100,2回表,楽天,美馬 学,右,6.75,西武,松井 稼頭央,左,.143,0,1,0,0,右飛
13,2100,2回表,楽天,美馬 学,右,6.75,西武,金子 侑司,左,.065,0,2,4,4,中飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,西武,多和田 真三郎,右,1.23,楽天,ウィーラー,右,.275,0,1,4,0,一ゴロ
16,1000,2回裏,西武,多和田 真三郎,右,1.23,楽天,銀次,左,.186,0,5,5,0,中飛
17,2000,2回裏,西武,多和田 真三郎,右,1.23,楽天,今江 年晶,右,.278,1,6,1,0,空三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,楽天,美馬 学,右,6.75,西武,秋山 翔吾,左,.353,1,8,8,2,一ゴロ
20,1000,3回表,楽天,美馬 学,右,6.75,西武,源田 壮亮,左,.302,0,12,1,2,死球
21,1010,3回表,楽天,美馬 学,右,6.75,西武,浅村 栄斗,右,.245,3,8,4,1,四球
22,1110,3回表,楽天,美馬 学,右,6.75,西武,山川 穂高,右,.333,4,11,11,0,四球
23,1111,3回表,楽天,美馬 学,右,6.75,西武,森 友哉,左,.341,1,6,4,2,右安
24,1110,3回表,楽天,美馬 学,右,6.75,西武,外崎 修汰,右,.391,1,8,7,6,空三振
25,2110,3回表,楽天,美馬 学,右,6.75,西武,栗山 巧,左,.250,0,2,0,0,遊飛
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,西武,多和田 真三郎,右,1.23,楽天,アマダー,右,.205,0,2,6,1,二飛
28,1000,3回裏,西武,多和田 真三郎,右,1.23,楽天,岡島 豪郎,左,.242,0,1,4,0,二ゴロ
29,2000,3回裏,西武,多和田 真三郎,右,1.23,楽天,足立 祐一,右,.000,0,0,0,0,一ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回表,楽天,美馬 学,右,6.75,西武,松井 稼頭央,左,.143,0,1,0,0,空三振
32,1000,4回表,楽天,美馬 学,右,6.75,西武,金子 侑司,左,.065,0,2,4,4,遊ゴロ
33,2000,4回表,楽天,美馬 学,右,6.75,西武,秋山 翔吾,左,.353,1,8,8,2,二ゴロ
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,西武,多和田 真三郎,右,1.23,楽天,島内 宏明,左,.246,1,1,4,2,二ゴロ
36,1000,4回裏,西武,多和田 真三郎,右,1.23,楽天,茂木 栄五郎,左,.256,0,2,9,2,二ゴロ
37,2000,4回裏,西武,多和田 真三郎,右,1.23,楽天,ペゲーロ,左,.188,3,10,3,0,二ゴロ
38,3000,,,,,,,,,,,,,,
39,0000,5回表,楽天,美馬 学,右,6.75,西武,源田 壮亮,左,.302,0,12,1,2,遊ゴロ
40,1000,5回表,楽天,美馬 学,右,6.75,西武,浅村 栄斗,右,.245,3,8,4,1,右飛
41,2000,5回表,楽天,美馬 学,右,6.75,西武,山川 穂高,右,.333,4,11,11,0,中飛
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,西武,多和田 真三郎,右,1.23,楽天,ウィーラー,右,.275,0,1,4,0,遊飛
44,1000,5回裏,西武,多和田 真三郎,右,1.23,楽天,銀次,左,.186,0,5,5,0,空三振
45,2000,5回裏,西武,多和田 真三郎,右,1.23,楽天,今江 年晶,右,.278,1,6,1,0,三飛
46,3000,,,,,,,,,,,,,,
47,0000,6回表,楽天,美馬 学,右,6.75,西武,森 友哉,左,.341,1,6,4,2,遊ゴロ
48,1000,6回表,楽天,美馬 学,右,6.75,西武,外崎 修汰,右,.391,1,8,7,6,空三振
49,2000,6回表,楽天,美馬 学,右,6.75,西武,栗山 巧,左,.250,0,2,0,0,一ゴロ
50,3000,,,,,,,,,,,,,,
51,0000,6回裏,西武,多和田 真三郎,右,1.23,楽天,アマダー,右,.205,0,2,6,1,三ゴロ
52,1000,6回裏,西武,多和田 真三郎,右,1.23,楽天,岡島 豪郎,左,.242,0,1,4,0,右安
53,1100,6回裏,西武,多和田 真三郎,右,1.23,楽天,足立 祐一,右,.000,0,0,0,0,遊併打
54,3000,,,,,,,,,,,,,,
55,0000,7回表,楽天,美馬 学,右,6.75,西武,松井 稼頭央,左,.143,0,1,0,0,中飛
56,1000,7回表,楽天,美馬 学,右,6.75,西武,金子 侑司,左,.065,0,2,4,4,二ゴロ
57,2000,7回表,楽天,美馬 学,右,6.75,西武,秋山 翔吾,左,.353,1,8,8,2,中安
58,2100,7回表,楽天,美馬 学,右,6.75,西武,源田 壮亮,左,.302,0,12,1,2,左３
59,2001,7回表,楽天,美馬 学,右,6.75,西武,浅村 栄斗,右,.245,3,8,4,1,右飛
60,3000,,,,,,,,,,,,,,
61,0000,7回裏,西武,多和田 真三郎,右,1.23,楽天,島内 宏明,左,.246,1,1,4,2,二ゴロ
62,1000,7回裏,西武,多和田 真三郎,右,1.23,楽天,茂木 栄五郎,左,.256,0,2,9,2,空三振
63,2000,7回裏,西武,多和田 真三郎,右,1.23,楽天,ペゲーロ,左,.188,3,10,3,0,左飛
64,3000,,,,,,,,,,,,,,
65,0000,8回表,楽天,菅原 秀,右,2.35,西武,山川 穂高,右,.333,4,11,11,0,空三振
66,1000,8回表,楽天,菅原 秀,右,2.35,西武,森 友哉,左,.341,1,6,4,2,遊飛
67,2000,8回表,楽天,菅原 秀,右,2.35,西武,外崎 修汰,右,.391,1,8,7,6,遊ゴロ
68,3000,,,,,,,,,,,,,,
69,0000,8回裏,西武,多和田 真三郎,右,1.23,楽天,藤田 一也,左,.318,0,2,1,0,右２
70,0010,8回裏,西武,多和田 真三郎,右,1.23,楽天,銀次,左,.186,0,5,5,0,二ゴロ
71,1001,8回裏,西武,多和田 真三郎,右,1.23,楽天,今江 年晶,右,.278,1,6,1,0,遊ゴロ
72,2000,8回裏,西武,多和田 真三郎,右,1.23,楽天,アマダー,右,.205,0,2,6,1,四球
73,2100,8回裏,西武,多和田 真三郎,右,1.23,楽天,岡島 豪郎,左,.242,0,1,4,0,中２
74,2011,8回裏,西武,多和田 真三郎,右,1.23,楽天,渡辺 直人,右,.429,0,2,1,0,空三振
75,3000,,,,,,,,,,,,,,
76,0000,9回表,楽天,菅原 秀,右,2.35,西武,栗山 巧,左,.250,0,2,0,0,二ゴロ
77,1000,9回表,楽天,菅原 秀,右,2.35,西武,木村 文紀,右,.000,0,0,0,0,中３
78,1001,9回表,楽天,菅原 秀,右,2.35,西武,金子 侑司,左,.065,0,2,4,4,左犠飛
79,2000,9回表,楽天,菅原 秀,右,2.35,西武,秋山 翔吾,左,.353,1,8,8,2,二直
80,3000,,,,,,,,,,,,,,
81,0000,9回裏,西武,多和田 真三郎,右,1.23,楽天,島内 宏明,左,.246,1,1,4,2,一ゴロ
82,1000,9回裏,西武,多和田 真三郎,右,1.23,楽天,茂木 栄五郎,左,.256,0,2,9,2,空三振
83,2000,9回裏,西武,多和田 真三郎,右,1.23,楽天,ペゲーロ,左,.188,3,10,3,0,ゴロ
84,3000,,,,,,,,,,,,,,
