,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,2.60,中日,平田 良介,右,.336,8,53,61,8,空三振
1,1000,1回表,広島,大瀬良 大地,右,2.60,中日,京田 陽太,左,.239,3,43,16,18,中飛
2,2000,1回表,広島,大瀬良 大地,右,2.60,中日,大島 洋平,左,.278,7,55,43,21,四球
3,2100,1回表,広島,大瀬良 大地,右,2.60,中日,ビシエド,右,.352,25,96,51,2,二飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,笠原 祥太郎,左,4.29,広島,野間 峻祥,左,.292,5,41,25,16,空三振
6,1000,1回裏,中日,笠原 祥太郎,左,4.29,広島,菊池 涼介,右,.240,13,55,46,9,三失
7,1100,1回裏,中日,笠原 祥太郎,左,4.29,広島,丸 佳浩,左,.329,36,88,115,10,四球
8,1110,1回裏,中日,笠原 祥太郎,左,4.29,広島,鈴木 誠也,右,.325,29,87,74,4,見三振
9,2110,1回裏,中日,笠原 祥太郎,左,4.29,広島,新井 貴浩,右,.222,4,22,10,0,四球
10,2111,1回裏,中日,笠原 祥太郎,左,4.29,広島,西川 龍馬,左,.324,6,41,24,3,二ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,広島,大瀬良 大地,右,2.60,中日,アルモンテ,左,.309,14,73,40,1,一ゴロ
13,1000,2回表,広島,大瀬良 大地,右,2.60,中日,高橋 周平,左,.256,10,61,30,0,投ゴロ
14,2000,2回表,広島,大瀬良 大地,右,2.60,中日,福田 永将,右,.270,11,58,36,0,空三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,中日,笠原 祥太郎,左,4.29,広島,會澤 翼,右,.308,13,37,33,0,空三振
17,1000,2回裏,中日,笠原 祥太郎,左,4.29,広島,田中 広輔,左,.254,9,52,67,23,中飛
18,2000,2回裏,中日,笠原 祥太郎,左,4.29,広島,大瀬良 大地,右,.143,0,9,3,0,空三振
19,3000,,,,,,,,,,,,,,
20,0000,3回表,広島,大瀬良 大地,右,2.60,中日,松井 雅人,左,.228,2,21,28,0,中安
21,0100,3回表,広島,大瀬良 大地,右,2.60,中日,笠原 祥太郎,左,.111,0,1,1,0,投犠打
22,1010,3回表,広島,大瀬良 大地,右,2.60,中日,平田 良介,右,.336,8,53,61,8,左安
23,1100,3回表,広島,大瀬良 大地,右,2.60,中日,京田 陽太,左,.239,3,43,16,18,右安
24,1110,3回表,広島,大瀬良 大地,右,2.60,中日,大島 洋平,左,.278,7,55,43,21,右安
25,1101,3回表,広島,大瀬良 大地,右,2.60,中日,ビシエド,右,.352,25,96,51,2,中犠飛
26,2100,3回表,広島,大瀬良 大地,右,2.60,中日,アルモンテ,左,.309,14,73,40,1,右本
27,2000,3回表,広島,大瀬良 大地,右,2.60,中日,高橋 周平,左,.256,10,61,30,0,左飛
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,中日,笠原 祥太郎,左,4.29,広島,野間 峻祥,左,.292,5,41,25,16,空三振
30,1000,3回裏,中日,笠原 祥太郎,左,4.29,広島,菊池 涼介,右,.240,13,55,46,9,四球
31,1100,3回裏,中日,笠原 祥太郎,左,4.29,広島,丸 佳浩,左,.329,36,88,115,10,右飛
32,2100,3回裏,中日,笠原 祥太郎,左,4.29,広島,鈴木 誠也,右,.325,29,87,74,4,左２
33,2011,3回裏,中日,笠原 祥太郎,左,4.29,広島,新井 貴浩,右,.222,4,22,10,0,三失
34,2101,3回裏,中日,笠原 祥太郎,左,4.29,広島,西川 龍馬,左,.324,6,41,24,3,四球
35,2111,3回裏,中日,笠原 祥太郎,左,4.29,広島,會澤 翼,右,.308,13,37,33,0,左飛
36,3000,,,,,,,,,,,,,,
37,0000,4回表,広島,大瀬良 大地,右,2.60,中日,福田 永将,右,.270,11,58,36,0,右飛
38,1000,4回表,広島,大瀬良 大地,右,2.60,中日,松井 雅人,左,.228,2,21,28,0,空三振
39,2000,4回表,広島,大瀬良 大地,右,2.60,中日,笠原 祥太郎,左,.111,0,1,1,0,空三振
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,中日,笠原 祥太郎,左,4.29,広島,田中 広輔,左,.254,9,52,67,23,中安
42,0100,4回裏,中日,笠原 祥太郎,左,4.29,広島,大瀬良 大地,右,.143,0,9,3,0,捕邪飛
43,1100,4回裏,中日,笠原 祥太郎,左,4.29,広島,野間 峻祥,左,.292,5,41,25,16,投安
44,1110,4回裏,中日,笠原 祥太郎,左,4.29,広島,菊池 涼介,右,.240,13,55,46,9,一飛
45,2110,4回裏,中日,笠原 祥太郎,左,4.29,広島,丸 佳浩,左,.329,36,88,115,10,右本
46,2000,4回裏,中日,笠原 祥太郎,左,4.29,広島,鈴木 誠也,右,.325,29,87,74,4,左安
47,2100,4回裏,中日,笠原 祥太郎,左,4.29,広島,新井 貴浩,右,.222,4,22,10,0,右飛
48,3000,,,,,,,,,,,,,,
49,0000,5回表,広島,大瀬良 大地,右,2.60,中日,平田 良介,右,.336,8,53,61,8,一ゴロ
50,1000,5回表,広島,大瀬良 大地,右,2.60,中日,京田 陽太,左,.239,3,43,16,18,左飛
51,2000,5回表,広島,大瀬良 大地,右,2.60,中日,大島 洋平,左,.278,7,55,43,21,二ゴロ
52,3000,,,,,,,,,,,,,,
53,0000,5回裏,中日,笠原 祥太郎,左,4.29,広島,西川 龍馬,左,.324,6,41,24,3,二ゴロ
54,1000,5回裏,中日,笠原 祥太郎,左,4.29,広島,會澤 翼,右,.308,13,37,33,0,空三振
55,2000,5回裏,中日,笠原 祥太郎,左,4.29,広島,田中 広輔,左,.254,9,52,67,23,二失
56,2100,5回裏,中日,笠原 祥太郎,左,4.29,広島,大瀬良 大地,右,.143,0,9,3,0,遊ゴロ
57,3000,,,,,,,,,,,,,,
58,0000,6回表,広島,大瀬良 大地,右,2.60,中日,ビシエド,右,.352,25,96,51,2,中飛
59,1000,6回表,広島,大瀬良 大地,右,2.60,中日,アルモンテ,左,.309,14,73,40,1,四球
60,1100,6回表,広島,大瀬良 大地,右,2.60,中日,高橋 周平,左,.256,10,61,30,0,見三振
61,2100,6回表,広島,大瀬良 大地,右,2.60,中日,福田 永将,右,.270,11,58,36,0,空三振
62,3000,,,,,,,,,,,,,,
63,0000,6回裏,中日,笠原 祥太郎,左,4.29,広島,野間 峻祥,左,.292,5,41,25,16,右３
64,0001,6回裏,中日,笠原 祥太郎,左,4.29,広島,菊池 涼介,右,.240,13,55,46,9,遊失
65,0101,6回裏,中日,笠原 祥太郎,左,4.29,広島,丸 佳浩,左,.329,36,88,115,10,中安
66,0011,6回裏,中日,笠原 祥太郎,左,4.29,広島,鈴木 誠也,右,.325,29,87,74,4,遊飛
67,1011,6回裏,中日,笠原 祥太郎,左,4.29,広島,新井 貴浩,右,.222,4,22,10,0,一飛
