,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,山岡 泰輔,右,3.55,巨人,亀井 善行,左,.302,4,24,20,2,一ゴロ
1,1000,1回表,オリックス,山岡 泰輔,右,3.55,巨人,田中 俊太,左,.217,0,0,5,0,遊直
2,2000,1回表,オリックス,山岡 泰輔,右,3.55,巨人,坂本 勇人,右,.346,6,34,28,4,右飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,田口 麗斗,左,4.73,オリックス,安達 了一,右,.234,3,17,12,7,右飛
5,1000,1回裏,巨人,田口 麗斗,左,4.73,オリックス,山足 達也,右,.175,0,3,6,2,捕邪飛
6,2000,1回裏,巨人,田口 麗斗,左,4.73,オリックス,西村 凌,右,.167,0,1,1,1,遊ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,オリックス,山岡 泰輔,右,3.55,巨人,岡本 和真,右,.328,10,36,19,2,左本
9,0000,2回表,オリックス,山岡 泰輔,右,3.55,巨人,マギー,右,.272,5,23,17,0,遊ゴロ
10,1000,2回表,オリックス,山岡 泰輔,右,3.55,巨人,ゲレーロ,右,.276,9,27,20,2,遊ゴロ
11,2000,2回表,オリックス,山岡 泰輔,右,3.55,巨人,陽 岱鋼,右,.233,0,1,1,1,四球
12,2100,2回表,オリックス,山岡 泰輔,右,3.55,巨人,吉川 尚輝,左,.232,1,11,14,6,中飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,巨人,田口 麗斗,左,4.73,オリックス,吉田 正尚,左,.292,8,31,25,1,二ゴロ
15,1000,2回裏,巨人,田口 麗斗,左,4.73,オリックス,小谷野 栄一,右,.234,1,15,19,0,遊ゴロ
16,2000,2回裏,巨人,田口 麗斗,左,4.73,オリックス,ロメロ,右,.202,8,20,16,3,三ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,オリックス,山岡 泰輔,右,3.55,巨人,小林 誠司,右,.268,1,18,13,0,中飛
19,1000,3回表,オリックス,山岡 泰輔,右,3.55,巨人,亀井 善行,左,.302,4,24,20,2,二ゴロ
20,2000,3回表,オリックス,山岡 泰輔,右,3.55,巨人,田中 俊太,左,.217,0,0,5,0,左３
21,2001,3回表,オリックス,山岡 泰輔,右,3.55,巨人,坂本 勇人,右,.346,6,34,28,4,四球
22,2101,3回表,オリックス,山岡 泰輔,右,3.55,巨人,岡本 和真,右,.328,10,36,19,2,投ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,巨人,田口 麗斗,左,4.73,オリックス,Ｔ－岡田,左,.255,6,19,18,1,空三振
25,1000,3回裏,巨人,田口 麗斗,左,4.73,オリックス,大城 滉二,右,.246,1,9,9,2,遊ゴロ
26,2000,3回裏,巨人,田口 麗斗,左,4.73,オリックス,若月 健矢,右,.250,0,9,3,1,四球
27,2100,3回裏,巨人,田口 麗斗,左,4.73,オリックス,安達 了一,右,.234,3,17,12,7,四球
28,2110,3回裏,巨人,田口 麗斗,左,4.73,オリックス,山足 達也,右,.175,0,3,6,2,二飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,オリックス,山岡 泰輔,右,3.55,巨人,マギー,右,.272,5,23,17,0,遊ゴロ
31,1000,4回表,オリックス,山岡 泰輔,右,3.55,巨人,ゲレーロ,右,.276,9,27,20,2,空三振
32,2000,4回表,オリックス,山岡 泰輔,右,3.55,巨人,陽 岱鋼,右,.233,0,1,1,1,見三振
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,巨人,田口 麗斗,左,4.73,オリックス,西村 凌,右,.167,0,1,1,1,一邪飛
35,1000,4回裏,巨人,田口 麗斗,左,4.73,オリックス,吉田 正尚,左,.292,8,31,25,1,空三振
