,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,近藤 弘樹,右,5.59,中日,大島 洋平,左,.268,5,21,20,10,死球
1,0100,1回表,楽天,近藤 弘樹,右,5.59,中日,京田 陽太,左,.242,1,17,7,12,二併打
2,2000,1回表,楽天,近藤 弘樹,右,5.59,中日,アルモンテ,左,.326,10,41,27,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,中日,小笠原 慎之介,左,4.02,楽天,田中 和基,右,.279,4,10,6,7,一邪飛
5,1000,1回裏,中日,小笠原 慎之介,左,4.02,楽天,三好 匠,右,.087,0,0,2,0,遊飛
6,2000,1回裏,中日,小笠原 慎之介,左,4.02,楽天,島内 宏明,左,.244,1,4,5,5,右飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,楽天,近藤 弘樹,右,5.59,中日,ビシエド,右,.296,8,35,18,1,見三振
9,1000,2回表,楽天,近藤 弘樹,右,5.59,中日,平田 良介,右,.340,4,18,23,7,右安
10,1000,2回表,楽天,近藤 弘樹,右,5.59,中日,高橋 周平,左,.268,4,25,12,0,遊ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回裏,中日,小笠原 慎之介,左,4.02,楽天,今江 年晶,右,.298,4,23,10,0,空三振
13,1000,2回裏,中日,小笠原 慎之介,左,4.02,楽天,ウィーラー,右,.259,5,20,15,3,中飛
14,2000,2回裏,中日,小笠原 慎之介,左,4.02,楽天,藤田 一也,左,.258,2,6,9,0,空三振
15,3000,,,,,,,,,,,,,,
16,0000,3回表,楽天,近藤 弘樹,右,5.59,中日,モヤ,左,.313,1,11,4,0,二ゴロ
17,1000,3回表,楽天,近藤 弘樹,右,5.59,中日,福田 永将,右,.276,6,25,16,0,遊飛
18,2000,3回表,楽天,近藤 弘樹,右,5.59,中日,大野 奨太,右,.221,2,8,15,0,四球
19,2100,3回表,楽天,近藤 弘樹,右,5.59,中日,大島 洋平,左,.268,5,21,20,10,四球
20,2110,3回表,楽天,近藤 弘樹,右,5.59,中日,京田 陽太,左,.242,1,17,7,12,一ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,中日,小笠原 慎之介,左,4.02,楽天,アマダー,右,.210,6,14,15,1,遊ゴロ
23,1000,3回裏,中日,小笠原 慎之介,左,4.02,楽天,嶋 基宏,右,.178,0,10,11,1,中飛
24,2000,3回裏,中日,小笠原 慎之介,左,4.02,楽天,ディクソン,右,.158,1,2,0,0,左本
25,2000,3回裏,中日,小笠原 慎之介,左,4.02,楽天,田中 和基,右,.279,4,10,6,7,空三振
26,3000,,,,,,,,,,,,,,
27,0000,4回表,楽天,近藤 弘樹,右,5.59,中日,アルモンテ,左,.326,10,41,27,0,中飛
28,1000,4回表,楽天,近藤 弘樹,右,5.59,中日,ビシエド,右,.296,8,35,18,1,右安
29,1100,4回表,楽天,近藤 弘樹,右,5.59,中日,平田 良介,右,.340,4,18,23,7,左２
30,1010,4回表,楽天,近藤 弘樹,右,5.59,中日,高橋 周平,左,.268,4,25,12,0,中安
31,1100,4回表,楽天,近藤 弘樹,右,5.59,中日,モヤ,左,.313,1,11,4,0,中飛
32,2100,4回表,楽天,近藤 弘樹,右,5.59,中日,福田 永将,右,.276,6,25,16,0,空三振
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,中日,小笠原 慎之介,左,4.02,楽天,三好 匠,右,.087,0,0,2,0,遊ゴロ
35,1000,4回裏,中日,小笠原 慎之介,左,4.02,楽天,島内 宏明,左,.244,1,4,5,5,中安
36,1100,4回裏,中日,小笠原 慎之介,左,4.02,楽天,今江 年晶,右,.298,4,23,10,0,二併打
37,3000,,,,,,,,,,,,,,
38,0000,5回表,楽天,近藤 弘樹,右,5.59,中日,大野 奨太,右,.221,2,8,15,0,空三振
39,1000,5回表,楽天,近藤 弘樹,右,5.59,中日,大島 洋平,左,.268,5,21,20,10,三ゴロ
40,2000,5回表,楽天,近藤 弘樹,右,5.59,中日,京田 陽太,左,.242,1,17,7,12,一ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,中日,小笠原 慎之介,左,4.02,楽天,ウィーラー,右,.259,5,20,15,3,空三振
43,1000,5回裏,中日,小笠原 慎之介,左,4.02,楽天,藤田 一也,左,.258,2,6,9,0,中飛
44,2000,5回裏,中日,小笠原 慎之介,左,4.02,楽天,アマダー,右,.210,6,14,15,1,左本
45,2000,5回裏,中日,小笠原 慎之介,左,4.02,楽天,嶋 基宏,右,.178,0,10,11,1,右２
46,2010,5回裏,中日,小笠原 慎之介,左,4.02,楽天,ディクソン,右,.158,1,2,0,0,空三振
47,3000,,,,,,,,,,,,,,
48,0000,6回表,楽天,近藤 弘樹,右,5.59,中日,アルモンテ,左,.326,10,41,27,0,右本
49,0000,6回表,楽天,近藤 弘樹,右,5.59,中日,ビシエド,右,.296,8,35,18,1,中飛
50,1000,6回表,楽天,近藤 弘樹,右,5.59,中日,平田 良介,右,.340,4,18,23,7,右２
51,1010,6回表,楽天,高梨 雄平,左,4.24,中日,高橋 周平,左,.268,4,25,12,0,四球
52,1110,6回表,楽天,高梨 雄平,左,4.24,中日,モヤ,左,.313,1,11,4,0,左飛
53,2110,6回表,楽天,池田 隆英,右,5.91,中日,福田 永将,右,.276,6,25,16,0,四球
54,2111,6回表,楽天,池田 隆英,右,5.91,中日,大野 奨太,右,.221,2,8,15,0,左安
55,2111,6回表,楽天,池田 隆英,右,5.91,中日,大島 洋平,左,.268,5,21,20,10,空三振
56,3000,,,,,,,,,,,,,,
57,0000,6回裏,中日,小笠原 慎之介,左,4.02,楽天,田中 和基,右,.279,4,10,6,7,空三振
