,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西村 凌,右,.213,2,4,2,2,空三振
1,1000,1回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,大城 滉二,右,.259,4,21,22,10,空三振
2,2000,1回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西野 真弘,左,.296,0,15,11,6,二安
3,2100,1回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,吉田 正尚,左,.306,16,60,46,2,二ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,オリックス,ローチ,右,2.45,ソフトバンク,上林 誠知,左,.266,15,45,21,10,三邪飛
6,1000,1回裏,オリックス,ローチ,右,2.45,ソフトバンク,牧原 大成,左,.338,2,13,2,4,左飛
7,2000,1回裏,オリックス,ローチ,右,2.45,ソフトバンク,柳田 悠岐,左,.350,24,68,35,17,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,中島 宏之,右,.257,1,6,8,0,左飛
10,1000,2回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,伏見 寅威,右,.307,0,12,7,0,中飛
11,2000,2回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,小田 裕也,左,.309,2,8,6,6,二ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,オリックス,ローチ,右,2.45,ソフトバンク,デスパイネ,右,.227,22,53,46,0,見三振
14,1000,2回裏,オリックス,ローチ,右,2.45,ソフトバンク,中村 晃,左,.295,9,34,36,1,左安
15,1100,2回裏,オリックス,ローチ,右,2.45,ソフトバンク,内川 聖一,右,.242,8,30,9,1,遊併打
16,3000,,,,,,,,,,,,,,
17,0000,3回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,福田 周平,左,.273,0,10,12,7,左安
18,0100,3回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,若月 健矢,右,.207,0,13,4,1,投犠打
19,1010,3回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西村 凌,右,.213,2,4,2,2,空三振
20,2010,3回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,大城 滉二,右,.259,4,21,22,10,遊ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,オリックス,ローチ,右,2.45,ソフトバンク,松田 宣浩,右,.234,19,46,32,2,三ゴロ
23,1000,3回裏,オリックス,ローチ,右,2.45,ソフトバンク,甲斐 拓也,右,.229,5,22,19,2,二直
24,2000,3回裏,オリックス,ローチ,右,2.45,ソフトバンク,今宮 健太,右,.235,4,21,17,3,三ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,4回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西野 真弘,左,.296,0,15,11,6,二ゴロ
27,1000,4回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,吉田 正尚,左,.306,16,60,46,2,二ゴロ
28,2000,4回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,中島 宏之,右,.257,1,6,8,0,中飛
29,3000,,,,,,,,,,,,,,
30,0000,4回裏,オリックス,ローチ,右,2.45,ソフトバンク,上林 誠知,左,.266,15,45,21,10,中３
31,0001,4回裏,オリックス,ローチ,右,2.45,ソフトバンク,牧原 大成,左,.338,2,13,2,4,中安
32,0100,4回裏,オリックス,ローチ,右,2.45,ソフトバンク,柳田 悠岐,左,.350,24,68,35,17,一併打
33,2000,4回裏,オリックス,ローチ,右,2.45,ソフトバンク,デスパイネ,右,.227,22,53,46,0,中安
34,2100,4回裏,オリックス,ローチ,右,2.45,ソフトバンク,中村 晃,左,.295,9,34,36,1,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,5回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,伏見 寅威,右,.307,0,12,7,0,右飛
37,1000,5回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,小田 裕也,左,.309,2,8,6,6,左飛
38,2000,5回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,福田 周平,左,.273,0,10,12,7,遊ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,5回裏,オリックス,ローチ,右,2.45,ソフトバンク,内川 聖一,右,.242,8,30,9,1,二ゴロ
41,1000,5回裏,オリックス,ローチ,右,2.45,ソフトバンク,松田 宣浩,右,.234,19,46,32,2,右安
42,1100,5回裏,オリックス,ローチ,右,2.45,ソフトバンク,甲斐 拓也,右,.229,5,22,19,2,二併打
43,3000,,,,,,,,,,,,,,
44,0000,6回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,若月 健矢,右,.207,0,13,4,1,空三振
45,1000,6回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西村 凌,右,.213,2,4,2,2,一ゴロ
46,2000,6回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,大城 滉二,右,.259,4,21,22,10,中飛
47,3000,,,,,,,,,,,,,,
48,0000,6回裏,オリックス,ローチ,右,2.45,ソフトバンク,今宮 健太,右,.235,4,21,17,3,中飛
49,1000,6回裏,オリックス,ローチ,右,2.45,ソフトバンク,上林 誠知,左,.266,15,45,21,10,一ゴロ
50,2000,6回裏,オリックス,ローチ,右,2.45,ソフトバンク,牧原 大成,左,.338,2,13,2,4,遊ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,7回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,西野 真弘,左,.296,0,15,11,6,二ゴロ
53,1000,7回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,吉田 正尚,左,.306,16,60,46,2,左本
54,1000,7回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,中島 宏之,右,.257,1,6,8,0,中飛
55,2000,7回表,ソフトバンク,松本 裕樹,右,1.29,オリックス,伏見 寅威,右,.307,0,12,7,0,遊ゴロ
56,3000,,,,,,,,,,,,,,
57,0000,7回裏,オリックス,ローチ,右,2.45,ソフトバンク,柳田 悠岐,左,.350,24,68,35,17,中飛
58,1000,7回裏,オリックス,ローチ,右,2.45,ソフトバンク,デスパイネ,右,.227,22,53,46,0,死球
59,1100,7回裏,オリックス,ローチ,右,2.45,ソフトバンク,中村 晃,左,.295,9,34,36,1,遊飛
60,2100,7回裏,オリックス,ローチ,右,2.45,ソフトバンク,内川 聖一,右,.242,8,30,9,1,二ゴロ
61,3000,,,,,,,,,,,,,,
62,0000,8回表,ソフトバンク,加治屋 蓮,右,3.30,オリックス,小田 裕也,左,.309,2,8,6,6,遊ゴロ
63,1000,8回表,ソフトバンク,加治屋 蓮,右,3.30,オリックス,福田 周平,左,.273,0,10,12,7,空三振
64,2000,8回表,ソフトバンク,加治屋 蓮,右,3.30,オリックス,若月 健矢,右,.207,0,13,4,1,投ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,8回裏,オリックス,ローチ,右,2.45,ソフトバンク,松田 宣浩,右,.234,19,46,32,2,投ゴロ
67,1000,8回裏,オリックス,ローチ,右,2.45,ソフトバンク,甲斐 拓也,右,.229,5,22,19,2,空三振
68,2000,8回裏,オリックス,ローチ,右,2.45,ソフトバンク,今宮 健太,右,.235,4,21,17,3,右２
69,2010,8回裏,オリックス,山田 修義,左,0.00,ソフトバンク,上林 誠知,左,.266,15,45,21,10,二飛
70,3000,,,,,,,,,,,,,,
71,0000,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,西村 凌,右,.213,2,4,2,2,空三振
72,1000,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,大城 滉二,右,.259,4,21,22,10,右安
73,1010,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,西野 真弘,左,.296,0,15,11,6,遊ゴロ
74,2010,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,吉田 正尚,左,.306,16,60,46,2,
75,2110,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,中島 宏之,右,.257,1,6,8,0,四球
76,2111,9回表,ソフトバンク,森 唯斗,右,3.52,オリックス,小谷野 栄一,右,.211,1,17,22,0,二ゴロ
77,3000,,,,,,,,,,,,,,
78,0000,9回裏,オリックス,山岡 泰輔,右,4.63,ソフトバンク,牧原 大成,左,.338,2,13,2,4,空三振
79,1000,9回裏,オリックス,山岡 泰輔,右,4.63,ソフトバンク,柳田 悠岐,左,.350,24,68,35,17,空三振
80,2000,9回裏,オリックス,山岡 泰輔,右,4.63,ソフトバンク,デスパイネ,右,.227,22,53,46,0,二ゴロ
81,3000,,,,,,,,,,,,,,
82,0000,10回表,ソフトバンク,石川 柊太,右,4.11,オリックス,小田 裕也,左,.309,2,8,6,6,中３
83,0001,10回表,ソフトバンク,石川 柊太,右,4.11,オリックス,福田 周平,左,.273,0,10,12,7,中安
84,0100,10回表,ソフトバンク,石川 柊太,右,4.11,オリックス,若月 健矢,右,.207,0,13,4,1,投犠打
85,1010,10回表,ソフトバンク,石川 柊太,右,4.11,オリックス,武田 健吾,右,.200,1,9,1,0,投ゴロ
86,2001,10回表,ソフトバンク,石川 柊太,右,4.11,オリックス,大城 滉二,右,.259,4,21,22,10,空三振
87,3000,,,,,,,,,,,,,,
88,0000,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,中村 晃,左,.295,9,34,36,1,左２
89,0010,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,内川 聖一,右,.242,8,30,9,1,空三振
90,1010,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,松田 宣浩,右,.234,19,46,32,2,
91,1110,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,長谷川 勇也,左,.313,2,10,2,0,中２
92,1011,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,今宮 健太,右,.235,4,21,17,3,
93,1111,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,上林 誠知,左,.266,15,45,21,10,遊ゴロ
94,2111,10回裏,オリックス,増井 浩俊,右,2.47,ソフトバンク,牧原 大成,左,.338,2,13,2,4,遊ゴロ
95,3000,,,,,,,,,,,,,,
96,0000,11回表,ソフトバンク,嘉弥真 新也,左,1.37,オリックス,安達 了一,右,.210,3,28,15,12,三直
97,1000,11回表,ソフトバンク,嘉弥真 新也,左,1.37,オリックス,吉田 正尚,左,.306,16,60,46,2,四球
98,1100,11回表,ソフトバンク,五十嵐 亮太,右,4.15,オリックス,中島 宏之,右,.257,1,6,8,0,左安
99,1110,11回表,ソフトバンク,五十嵐 亮太,右,4.15,オリックス,小谷野 栄一,右,.211,1,17,22,0,三併打
100,3000,,,,,,,,,,,,,,
101,0000,11回裏,オリックス,岩本 輝,右,0.00,ソフトバンク,柳田 悠岐,左,.350,24,68,35,17,中飛
102,1000,11回裏,オリックス,岩本 輝,右,0.00,ソフトバンク,デスパイネ,右,.227,22,53,46,0,遊ゴロ
103,2000,11回裏,オリックス,岩本 輝,右,0.00,ソフトバンク,福田 秀平,左,.270,3,6,4,2,右飛
104,3000,,,,,,,,,,,,,,
105,0000,12回表,ソフトバンク,笠谷 俊介,左,7.04,オリックス,小田 裕也,左,.309,2,8,6,6,四球
106,0100,12回表,ソフトバンク,笠谷 俊介,左,7.04,オリックス,福田 周平,左,.273,0,10,12,7,捕犠打
107,1010,12回表,ソフトバンク,寺原 隼人,右,2.55,オリックス,白崎 浩之,右,.222,0,3,0,0,中安
108,1101,12回表,ソフトバンク,寺原 隼人,右,2.55,オリックス,武田 健吾,右,.200,1,9,1,0,中犠飛
109,2010,12回表,ソフトバンク,寺原 隼人,右,2.55,オリックス,大城 滉二,右,.259,4,21,22,10,投ゴロ
110,3000,,,,,,,,,,,,,,
111,0000,12回裏,オリックス,比嘉 幹貴,右,0.78,ソフトバンク,内川 聖一,右,.242,8,30,9,1,二ゴロ
112,1000,12回裏,オリックス,比嘉 幹貴,右,0.78,ソフトバンク,川島 慶三,右,.264,2,11,7,1,二安
113,1010,12回裏,オリックス,比嘉 幹貴,右,0.78,ソフトバンク,高谷 裕亮,左,.121,1,2,1,0,右安
114,1101,12回裏,オリックス,比嘉 幹貴,右,0.78,ソフトバンク,今宮 健太,右,.235,4,21,17,3,ゴロ
115,3000,,,,,,,,,,,,,,
