,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,加藤 貴之,左,4.59,楽天,茂木 栄五郎,左,.268,2,7,20,7,空三振
1,1000,1回表,日本ハム,加藤 貴之,左,4.59,楽天,藤田 一也,左,.301,0,4,6,0,死球
2,1100,1回表,日本ハム,加藤 貴之,左,4.59,楽天,今江 年晶,右,.307,3,18,4,0,三併打
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,西川 遥輝,左,.238,3,15,29,15,左飛
5,1000,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,大田 泰示,右,.244,10,22,14,0,中安
6,1100,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,近藤 健介,左,.344,0,10,21,3,右安
7,1101,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,中田 翔,右,.224,9,25,10,0,中飛
8,2101,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,レアード,右,.248,7,16,13,0,左安
9,2110,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,鶴岡 慎也,右,.296,0,2,2,1,四球
10,2111,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,岡 大海,右,.158,0,5,3,0,中２
11,2010,1回裏,楽天,塩見 貴洋,左,8.00,日本ハム,横尾 俊建,右,.157,2,6,2,0,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回表,日本ハム,加藤 貴之,左,4.59,楽天,ペゲーロ,左,.213,10,23,10,0,三ゴロ
14,1000,2回表,日本ハム,加藤 貴之,左,4.59,楽天,内田 靖人,右,.182,3,5,3,0,四球
15,1100,2回表,日本ハム,加藤 貴之,左,4.59,楽天,ウィーラー,右,.273,4,14,10,2,右安
16,1110,2回表,日本ハム,加藤 貴之,左,4.59,楽天,岩見 雅紀,右,.000,0,0,0,0,三直
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,楽天,塩見 貴洋,左,8.00,日本ハム,石井 一成,左,.224,0,3,5,0,右飛
19,1000,2回裏,楽天,塩見 貴洋,左,8.00,日本ハム,西川 遥輝,左,.238,3,15,29,15,中安
20,1100,2回裏,楽天,塩見 貴洋,左,8.00,日本ハム,大田 泰示,右,.244,10,22,14,0,遊飛
21,2100,2回裏,楽天,塩見 貴洋,左,8.00,日本ハム,近藤 健介,左,.344,0,10,21,3,中飛
22,3000,,,,,,,,,,,,,,
23,0000,3回表,日本ハム,加藤 貴之,左,4.59,楽天,嶋 基宏,右,.188,0,9,8,1,空三振
24,1000,3回表,日本ハム,加藤 貴之,左,4.59,楽天,オコエ 瑠偉,右,.159,1,3,2,0,一邪飛
25,2000,3回表,日本ハム,加藤 貴之,左,4.59,楽天,茂木 栄五郎,左,.268,2,7,20,7,見三振
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,楽天,塩見 貴洋,左,8.00,日本ハム,中田 翔,右,.224,9,25,10,0,左飛
28,1000,3回裏,楽天,塩見 貴洋,左,8.00,日本ハム,レアード,右,.248,7,16,13,0,左本
29,1000,3回裏,楽天,塩見 貴洋,左,8.00,日本ハム,鶴岡 慎也,右,.296,0,2,2,1,空三振
30,2000,3回裏,楽天,塩見 貴洋,左,8.00,日本ハム,岡 大海,右,.158,0,5,3,0,二ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回表,日本ハム,加藤 貴之,左,4.59,楽天,藤田 一也,左,.301,0,4,6,0,遊ゴロ
33,1000,4回表,日本ハム,加藤 貴之,左,4.59,楽天,今江 年晶,右,.307,3,18,4,0,遊ゴロ
34,2000,4回表,日本ハム,加藤 貴之,左,4.59,楽天,ペゲーロ,左,.213,10,23,10,0,遊飛
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,楽天,塩見 貴洋,左,8.00,日本ハム,横尾 俊建,右,.157,2,6,2,0,遊ゴロ
37,1000,4回裏,楽天,塩見 貴洋,左,8.00,日本ハム,石井 一成,左,.224,0,3,5,0,右飛
38,2000,4回裏,楽天,塩見 貴洋,左,8.00,日本ハム,西川 遥輝,左,.238,3,15,29,15,中安
39,2100,4回裏,楽天,塩見 貴洋,左,8.00,日本ハム,大田 泰示,右,.244,10,22,14,0,左安
40,2110,4回裏,楽天,塩見 貴洋,左,8.00,日本ハム,近藤 健介,左,.344,0,10,21,3,空三振
41,3000,,,,,,,,,,,,,,
42,0000,5回表,日本ハム,加藤 貴之,左,4.59,楽天,内田 靖人,右,.182,3,5,3,0,右飛
43,1000,5回表,日本ハム,加藤 貴之,左,4.59,楽天,ウィーラー,右,.273,4,14,10,2,空三振
44,2000,5回表,日本ハム,加藤 貴之,左,4.59,楽天,岩見 雅紀,右,.000,0,0,0,0,三ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,楽天,戸村 健次,右,0.00,日本ハム,中田 翔,右,.224,9,25,10,0,中安
47,0100,5回裏,楽天,戸村 健次,右,0.00,日本ハム,レアード,右,.248,7,16,13,0,四球
48,0110,5回裏,楽天,戸村 健次,右,0.00,日本ハム,鶴岡 慎也,右,.296,0,2,2,1,投犠打
49,1011,5回裏,楽天,戸村 健次,右,0.00,日本ハム,岡 大海,右,.158,0,5,3,0,三ゴロ
50,2011,5回裏,楽天,戸村 健次,右,0.00,日本ハム,横尾 俊建,右,.157,2,6,2,0,三ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,6回表,日本ハム,加藤 貴之,左,4.59,楽天,嶋 基宏,右,.188,0,9,8,1,左安
53,0100,6回表,日本ハム,加藤 貴之,左,4.59,楽天,オコエ 瑠偉,右,.159,1,3,2,0,左安
54,0110,6回表,日本ハム,加藤 貴之,左,4.59,楽天,茂木 栄五郎,左,.268,2,7,20,7,空三振
55,1110,6回表,日本ハム,加藤 貴之,左,4.59,楽天,藤田 一也,左,.301,0,4,6,0,左安
56,1111,6回表,日本ハム,加藤 貴之,左,4.59,楽天,今江 年晶,右,.307,3,18,4,0,左犠飛
57,2110,6回表,日本ハム,加藤 貴之,左,4.59,楽天,ペゲーロ,左,.213,10,23,10,0,二ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,楽天,高梨 雄平,左,5.11,日本ハム,石井 一成,左,.224,0,3,5,0,四球
60,0010,6回裏,楽天,高梨 雄平,左,5.11,日本ハム,西川 遥輝,左,.238,3,15,29,15,遊ゴロ
61,1100,6回裏,楽天,高梨 雄平,左,5.11,日本ハム,大田 泰示,右,.244,10,22,14,0,中３
62,1001,6回裏,楽天,高梨 雄平,左,5.11,日本ハム,近藤 健介,左,.344,0,10,21,3,三ゴロ
63,2000,6回裏,楽天,高梨 雄平,左,5.11,日本ハム,中田 翔,右,.224,9,25,10,0,二ゴロ
64,3000,,,,,,,,,,,,,,
65,0000,7回表,日本ハム,玉井 大翔,右,0.00,楽天,内田 靖人,右,.182,3,5,3,0,空三振
66,1000,7回表,日本ハム,玉井 大翔,右,0.00,楽天,ウィーラー,右,.273,4,14,10,2,二ゴロ
67,2000,7回表,日本ハム,玉井 大翔,右,0.00,楽天,岩見 雅紀,右,.000,0,0,0,0,空三振
68,3000,,,,,,,,,,,,,,
69,0000,7回裏,楽天,小野 郁,右,5.40,日本ハム,レアード,右,.248,7,16,13,0,空三振
70,1000,7回裏,楽天,小野 郁,右,5.40,日本ハム,鶴岡 慎也,右,.296,0,2,2,1,中安
71,1100,7回裏,楽天,小野 郁,右,5.40,日本ハム,岡 大海,右,.158,0,5,3,0,三併打
72,3000,,,,,,,,,,,,,,
73,0000,8回表,日本ハム,浦野 博司,右,0.00,楽天,岡島 豪郎,左,.198,3,7,11,0,三邪飛
74,1000,8回表,日本ハム,浦野 博司,右,0.00,楽天,オコエ 瑠偉,右,.159,1,3,2,0,右飛
75,2000,8回表,日本ハム,浦野 博司,右,0.00,楽天,茂木 栄五郎,左,.268,2,7,20,7,空三振
76,3000,,,,,,,,,,,,,,
