,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,石川 雅規,左,4.86,中日,大島 洋平,左,.267,5,26,25,11,遊ゴロ
1,1000,1回表,ヤクルト,石川 雅規,左,4.86,中日,京田 陽太,左,.238,3,28,9,14,空三振
2,2000,1回表,ヤクルト,石川 雅規,左,4.86,中日,平田 良介,右,.333,5,29,36,8,死球
3,2100,1回表,ヤクルト,石川 雅規,左,4.86,中日,ビシエド,右,.305,13,56,27,1,一邪飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,坂口 智隆,左,.319,2,20,44,6,一ゴロ
6,1000,1回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,青木 宣親,左,.307,6,40,33,1,三ゴロ
7,2000,1回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,山田 哲人,右,.302,21,44,61,18,四球
8,2100,1回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,バレンティン,右,.261,21,70,53,0,空三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ヤクルト,石川 雅規,左,4.86,中日,アルモンテ,右,.301,11,50,31,1,三邪飛
11,1000,2回表,ヤクルト,石川 雅規,左,4.86,中日,荒木 雅博,右,.294,1,2,0,0,左２
12,1010,2回表,ヤクルト,石川 雅規,左,4.86,中日,福田 永将,右,.268,7,36,23,0,中本
13,1000,2回表,ヤクルト,石川 雅規,左,4.86,中日,大野 奨太,右,.209,2,8,17,0,左安
14,1100,2回表,ヤクルト,石川 雅規,左,4.86,中日,小笠原 慎之介,左,.074,0,0,0,0,三犠打
15,2010,2回表,ヤクルト,石川 雅規,左,4.86,中日,大島 洋平,左,.267,5,26,25,11,一ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,畠山 和洋,右,.253,4,19,18,0,中飛
18,1000,2回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,川端 慎吾,左,.266,2,17,23,0,左飛
19,2000,2回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,西浦 直亨,右,.260,6,34,20,1,左安
20,2100,2回裏,中日,小笠原 慎之介,左,4.18,ヤクルト,中村 悠平,右,.193,2,18,21,2,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ヤクルト,石川 雅規,左,4.86,中日,京田 陽太,左,.238,3,28,9,14,右安
23,0100,3回表,ヤクルト,石川 雅規,左,4.86,中日,平田 良介,右,.333,5,29,36,8,空三振
24,2000,3回表,ヤクルト,石川 雅規,左,4.86,中日,ビシエド,右,.305,13,56,27,1,一邪飛
25,3000,,,,,,,,,,,,,,
