,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,堀 瑞輝,左,0.00,オリックス,白崎 浩之,右,.188,0,1,0,0,左飛
1,1000,1回表,日本ハム,堀 瑞輝,左,0.00,オリックス,大城 滉二,右,.261,4,20,20,9,二ゴロ
2,2000,1回表,日本ハム,堀 瑞輝,左,0.00,オリックス,ロメロ,右,.238,17,40,23,4,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,西川 遥輝,左,.258,8,38,65,26,四球
5,0100,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,松本 剛,右,.210,0,6,2,1,三安
6,0011,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,近藤 健介,左,.337,8,49,57,4,左犠飛
7,1010,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,中田 翔,右,.264,18,70,27,0,二飛
8,2010,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,レアード,右,.247,20,47,31,0,死球
9,2110,1回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,アルシア,左,.222,9,29,21,0,一ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,日本ハム,堀 瑞輝,左,0.00,オリックス,吉田 正尚,左,.305,15,57,40,2,左飛
12,1000,2回表,日本ハム,堀 瑞輝,左,0.00,オリックス,伏見 寅威,右,.323,0,12,5,0,三ゴロ
13,2000,2回表,日本ハム,堀 瑞輝,左,0.00,オリックス,小谷野 栄一,右,.222,1,17,22,0,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,横尾 俊建,右,.229,8,21,7,0,一邪飛
16,1000,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,清水 優心,右,.199,6,16,10,0,空三振
17,2000,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,中島 卓也,左,.252,1,15,23,14,左安
18,2010,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,西川 遥輝,左,.258,8,38,65,26,四球
19,2110,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,松本 剛,右,.210,0,6,2,1,死球
20,2111,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,近藤 健介,左,.337,8,49,57,4,中安
21,2111,2回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,中田 翔,右,.264,18,70,27,0,中飛
22,3000,,,,,,,,,,,,,,
23,0000,3回表,日本ハム,堀 瑞輝,左,0.00,オリックス,武田 健吾,右,.203,1,9,0,0,右邪飛
24,1000,3回表,日本ハム,堀 瑞輝,左,0.00,オリックス,安達 了一,右,.209,3,26,15,11,四球
25,1100,3回表,日本ハム,堀 瑞輝,左,0.00,オリックス,山崎 勝己,右,.232,0,5,4,0,右邪飛
26,2100,3回表,日本ハム,堀 瑞輝,左,0.00,オリックス,白崎 浩之,右,.188,0,1,0,0,右飛
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,レアード,右,.247,20,47,31,0,左安
29,0100,3回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,アルシア,左,.222,9,29,21,0,空三振
30,1100,3回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,横尾 俊建,右,.229,8,21,7,0,中飛
31,2100,3回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,清水 優心,右,.199,6,16,10,0,二飛
32,3000,,,,,,,,,,,,,,
33,0000,4回表,日本ハム,堀 瑞輝,左,0.00,オリックス,大城 滉二,右,.261,4,20,20,9,空三振
34,1000,4回表,日本ハム,堀 瑞輝,左,0.00,オリックス,ロメロ,右,.238,17,40,23,4,左２
35,1010,4回表,日本ハム,堀 瑞輝,左,0.00,オリックス,吉田 正尚,左,.305,15,57,40,2,中飛
36,2010,4回表,日本ハム,堀 瑞輝,左,0.00,オリックス,伏見 寅威,右,.323,0,12,5,0,遊飛
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,中島 卓也,左,.252,1,15,23,14,三安
39,0100,4回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,西川 遥輝,左,.258,8,38,65,26,四球
40,0110,4回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,松本 剛,右,.210,0,6,2,1,投犠打
41,1011,4回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,近藤 健介,左,.337,8,49,57,4,二ゴロ
42,2001,4回裏,オリックス,山岡 泰輔,右,4.78,日本ハム,中田 翔,右,.264,18,70,27,0,三ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,小谷野 栄一,右,.222,1,17,22,0,左２
45,0010,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,武田 健吾,右,.203,1,9,0,0,三ゴロ
46,1010,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,安達 了一,右,.209,3,26,15,11,中飛
47,2010,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,宮崎 祐樹,右,.268,3,3,5,0,四球
48,2110,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,白崎 浩之,右,.188,0,1,0,0,遊失
49,2111,5回表,日本ハム,堀 瑞輝,左,0.00,オリックス,大城 滉二,右,.261,4,20,20,9,遊ゴロ
50,3000,,,,,,,,,,,,,,
51,0000,5回裏,オリックス,岩本 輝,右,0.00,日本ハム,レアード,右,.247,20,47,31,0,中飛
52,1000,5回裏,オリックス,岩本 輝,右,0.00,日本ハム,アルシア,左,.222,9,29,21,0,三邪飛
53,2000,5回裏,オリックス,岩本 輝,右,0.00,日本ハム,横尾 俊建,右,.229,8,21,7,0,中飛
54,3000,,,,,,,,,,,,,,
55,0000,6回表,日本ハム,堀 瑞輝,左,0.00,オリックス,ロメロ,右,.238,17,40,23,4,死球
56,0100,6回表,日本ハム,堀 瑞輝,左,0.00,オリックス,吉田 正尚,左,.305,15,57,40,2,左飛
57,1100,6回表,日本ハム,井口 和朋,右,2.25,オリックス,伏見 寅威,右,.323,0,12,5,0,二飛
58,2100,6回表,日本ハム,井口 和朋,右,2.25,オリックス,小谷野 栄一,右,.222,1,17,22,0,左飛
59,3000,,,,,,,,,,,,,,
60,0000,6回裏,オリックス,近藤 大亮,右,3.27,日本ハム,清水 優心,右,.199,6,16,10,0,右飛
61,1000,6回裏,オリックス,近藤 大亮,右,3.27,日本ハム,中島 卓也,左,.252,1,15,23,14,空三振
62,2000,6回裏,オリックス,近藤 大亮,右,3.27,日本ハム,西川 遥輝,左,.258,8,38,65,26,中飛
63,3000,,,,,,,,,,,,,,
64,0000,7回表,日本ハム,宮西 尚生,左,2.19,オリックス,武田 健吾,右,.203,1,9,0,0,左飛
65,1000,7回表,日本ハム,宮西 尚生,左,2.19,オリックス,安達 了一,右,.209,3,26,15,11,左飛
66,2000,7回表,日本ハム,宮西 尚生,左,2.19,オリックス,若月 健矢,右,.205,0,13,4,1,中飛
67,3000,,,,,,,,,,,,,,
68,0000,7回裏,オリックス,近藤 大亮,右,3.27,日本ハム,松本 剛,右,.210,0,6,2,1,一邪飛
69,1000,7回裏,オリックス,近藤 大亮,右,3.27,日本ハム,近藤 健介,左,.337,8,49,57,4,二安
70,1100,7回裏,オリックス,比嘉 幹貴,右,1.00,日本ハム,中田 翔,右,.264,18,70,27,0,右飛
71,2100,7回裏,オリックス,比嘉 幹貴,右,1.00,日本ハム,レアード,右,.247,20,47,31,0,左飛
72,3000,,,,,,,,,,,,,,
73,0000,8回表,日本ハム,トンキン,右,1.75,オリックス,白崎 浩之,右,.188,0,1,0,0,空三振
74,1000,8回表,日本ハム,トンキン,右,1.75,オリックス,福田 周平,左,.273,0,8,12,6,左邪飛
75,2000,8回表,日本ハム,トンキン,右,1.75,オリックス,ロメロ,右,.238,17,40,23,4,三ゴロ
76,3000,,,,,,,,,,,,,,
77,0000,8回裏,オリックス,比嘉 幹貴,右,1.00,日本ハム,アルシア,左,.222,9,29,21,0,二ゴロ
78,1000,8回裏,オリックス,比嘉 幹貴,右,1.00,日本ハム,石井 一成,左,.196,1,4,12,3,二ゴロ
79,2000,8回裏,オリックス,比嘉 幹貴,右,1.00,日本ハム,清水 優心,右,.199,6,16,10,0,遊ゴロ
80,3000,,,,,,,,,,,,,,
81,0000,9回表,日本ハム,浦野 博司,右,1.61,オリックス,吉田 正尚,左,.305,15,57,40,2,左飛
82,1000,9回表,日本ハム,浦野 博司,右,1.61,オリックス,伏見 寅威,右,.323,0,12,5,0,空三振
83,2000,9回表,日本ハム,浦野 博司,右,1.61,オリックス,小谷野 栄一,右,.222,1,17,22,0,フライ
84,3000,,,,,,,,,,,,,,
