,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,牧原 大成,左,.356,3,21,7,7,左２
1,0000,1回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,今宮 健太,右,.261,9,36,22,4,遊飛
2,2000,1回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,中村 晃,左,.293,13,51,52,1,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,中村 奨吾,右,.285,5,51,53,32,空三振
5,1000,1回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,平沢 大河,左,.228,2,24,38,4,中安
6,1100,1回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,角中 勝也,左,.283,6,47,34,3,空三振
7,2100,1回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,井上 晴哉,右,.286,19,80,48,1,見逃し
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,柳田 悠岐,左,.352,31,89,56,20,右飛
10,1000,2回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,松田 宣浩,右,.255,26,65,43,3,右３
11,1001,2回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,グラシアル,右,.309,4,17,5,1,投ゴロ
12,2001,2回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,上林 誠知,左,.263,19,55,22,10,二ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,井上 晴哉,右,.286,19,80,48,1,右安
15,0100,2回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,鈴木 大地,左,.264,6,37,37,8,中飛
16,1100,2回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,清田 育宏,右,.230,2,26,30,2,二飛
17,2100,2回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,藤岡 裕大,左,.244,5,39,41,14,四球
18,2110,2回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,田村 龍弘,右,.242,3,30,36,3,左飛
19,3000,,,,,,,,,,,,,,
20,0000,3回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,甲斐 拓也,右,.206,6,25,22,2,遊ゴロ
21,1000,3回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,明石 健志,左,.179,0,4,6,0,二ゴロ
22,2000,3回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,牧原 大成,左,.356,3,21,7,7,右飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,岡 大海,右,.175,0,10,9,6,中飛
25,1000,3回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,中村 奨吾,右,.285,5,51,53,32,左安
26,1100,3回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,平沢 大河,左,.228,2,24,38,4,二ゴロ
27,2100,3回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,角中 勝也,左,.283,6,47,34,3,一ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,4回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,今宮 健太,右,.261,9,36,22,4,二ゴロ
30,1000,4回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,中村 晃,左,.293,13,51,52,1,中飛
31,2000,4回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,柳田 悠岐,左,.352,31,89,56,20,空三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,井上 晴哉,右,.286,19,80,48,1,三ゴロ
34,1000,4回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,鈴木 大地,左,.264,6,37,37,8,右本
35,1000,4回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,清田 育宏,右,.230,2,26,30,2,中安
36,1100,4回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,藤岡 裕大,左,.244,5,39,41,14,投ゴロ
37,2010,4回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,田村 龍弘,右,.242,3,30,36,3,中飛
38,3000,,,,,,,,,,,,,,
39,0000,5回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,松田 宣浩,右,.255,26,65,43,3,中飛
40,1000,5回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,グラシアル,右,.309,4,17,5,1,投ゴロ
41,2000,5回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,上林 誠知,左,.263,19,55,22,10,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,岡 大海,右,.175,0,10,9,6,右安
44,0100,5回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,中村 奨吾,右,.285,5,51,53,32,空三振
45,1100,5回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,平沢 大河,左,.228,2,24,38,4,二邪飛
46,2100,5回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,角中 勝也,左,.283,6,47,34,3,二ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,6回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,甲斐 拓也,右,.206,6,25,22,2,右飛
49,1000,6回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,明石 健志,左,.179,0,4,6,0,見三振
50,2000,6回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,牧原 大成,左,.356,3,21,7,7,左飛
51,3000,,,,,,,,,,,,,,
52,0000,6回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,井上 晴哉,右,.286,19,80,48,1,見三振
53,1000,6回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,鈴木 大地,左,.264,6,37,37,8,二安
54,1100,6回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,清田 育宏,右,.230,2,26,30,2,遊直
55,3000,,,,,,,,,,,,,,
56,0000,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,今宮 健太,右,.261,9,36,22,4,中安
57,0100,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,中村 晃,左,.293,13,51,52,1,右２
58,0011,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,柳田 悠岐,左,.352,31,89,56,20,四球
59,0111,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,松田 宣浩,右,.255,26,65,43,3,遊直
60,1111,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,グラシアル,右,.309,4,17,5,1,四球
61,1111,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,上林 誠知,左,.263,19,55,22,10,二ゴロ
62,2111,7回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,長谷川 勇也,左,.305,4,17,8,0,遊邪飛
63,3000,,,,,,,,,,,,,,
64,0000,7回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,藤岡 裕大,左,.244,5,39,41,14,二飛
65,1000,7回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,田村 龍弘,右,.242,3,30,36,3,空三振
66,2000,7回裏,ソフトバンク,大竹 耕太郎,左,2.67,ロッテ,岡 大海,右,.175,0,10,9,6,中飛
67,3000,,,,,,,,,,,,,,
68,0000,8回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,明石 健志,左,.179,0,4,6,0,中３
69,0001,8回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,牧原 大成,左,.356,3,21,7,7,中飛
70,1001,8回表,ロッテ,涌井 秀章,右,3.82,ソフトバンク,今宮 健太,右,.261,9,36,22,4,左２
