,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,重信 慎之介,左,.409,0,1,1,3,中安
1,0100,1回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,吉川 尚輝,左,.249,4,29,18,11,左２
2,0010,1回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マギー,右,.292,12,55,24,0,遊ゴロ
3,1010,1回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,岡本 和真,右,.303,18,56,41,2,三ゴロ
4,2001,1回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,亀井 善行,左,.293,9,37,31,4,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,桑原 将志,右,.297,6,15,13,14,遊ゴロ
7,1000,1回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ソト,右,.305,16,41,10,0,四球
8,1100,1回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ロペス,右,.319,17,47,8,0,右飛
9,2100,1回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,筒香 嘉智,左,.291,22,56,47,0,三飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,長野 久義,右,.255,8,36,33,3,遊ゴロ
12,1000,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マルティネス,左,.200,1,1,0,0,右安
13,1100,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,大城 卓三,左,.252,2,10,10,0,左安
14,1110,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,内海 哲也,左,.143,0,0,0,0,バ三振
15,2110,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,重信 慎之介,左,.409,0,1,1,3,中安
16,2110,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,吉川 尚輝,左,.249,4,29,18,11,右本
17,2000,2回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マギー,右,.292,12,55,24,0,中飛
18,3000,,,,,,,,,,,,,,
19,0000,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,宮崎 敏郎,右,.313,16,45,22,0,二ゴロ
20,1000,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,梶谷 隆幸,左,.270,8,18,8,5,遊直
21,2000,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,嶺井 博希,右,.176,2,12,4,0,死球
22,2100,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,井納 翔一,右,.333,0,0,0,0,右安
23,2110,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,柴田 竜拓,左,.198,3,9,20,2,中安
24,2111,2回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,桑原 将志,右,.297,6,15,13,14,中飛
25,3000,,,,,,,,,,,,,,
26,0000,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,岡本 和真,右,.303,18,56,41,2,左２
27,0010,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,亀井 善行,左,.293,9,37,31,4,二ゴロ
28,1001,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,長野 久義,右,.255,8,36,33,3,投安
29,1101,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マルティネス,左,.200,1,1,0,0,空三振
30,2101,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,大城 卓三,左,.252,2,10,10,0,敬遠
31,2111,3回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,内海 哲也,左,.143,0,0,0,0,空三振
32,3000,,,,,,,,,,,,,,
33,0000,3回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ソト,右,.305,16,41,10,0,三ゴロ
34,1000,3回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ロペス,右,.319,17,47,8,0,左飛
35,2000,3回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,筒香 嘉智,左,.291,22,56,47,0,空三振
36,3000,,,,,,,,,,,,,,
37,0000,4回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,重信 慎之介,左,.409,0,1,1,3,一ゴロ
38,1000,4回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,吉川 尚輝,左,.249,4,29,18,11,投ゴロ
39,2000,4回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マギー,右,.292,12,55,24,0,二ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,宮崎 敏郎,右,.313,16,45,22,0,右安
42,0100,4回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,梶谷 隆幸,左,.270,8,18,8,5,一併打
43,2000,4回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,嶺井 博希,右,.176,2,12,4,0,左安
44,2100,4回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,井納 翔一,右,.333,0,0,0,0,遊飛
45,3000,,,,,,,,,,,,,,
46,0000,5回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,岡本 和真,右,.303,18,56,41,2,左安
47,0100,5回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,亀井 善行,左,.293,9,37,31,4,左安
48,0110,5回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,長野 久義,右,.255,8,36,33,3,遊併打
49,2001,5回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マルティネス,左,.200,1,1,0,0,中飛
50,3000,,,,,,,,,,,,,,
51,0000,5回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,柴田 竜拓,左,.198,3,9,20,2,四球
52,0100,5回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,桑原 将志,右,.297,6,15,13,14,中安
53,0110,5回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ソト,右,.305,16,41,10,0,二ゴロ
54,1011,5回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ロペス,右,.319,17,47,8,0,空三振
55,2011,5回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,筒香 嘉智,左,.291,22,56,47,0,中飛
56,3000,,,,,,,,,,,,,,
57,0000,6回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,大城 卓三,左,.252,2,10,10,0,遊ゴロ
58,1000,6回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,内海 哲也,左,.143,0,0,0,0,中安
59,1100,6回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,重信 慎之介,左,.409,0,1,1,3,中飛
60,3000,,,,,,,,,,,,,,
61,0000,6回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,宮崎 敏郎,右,.313,16,45,22,0,投ゴロ
62,1000,6回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,梶谷 隆幸,左,.270,8,18,8,5,二ゴロ
63,2000,6回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,嶺井 博希,右,.176,2,12,4,0,三ゴロ
64,3000,,,,,,,,,,,,,,
65,0000,7回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,吉川 尚輝,左,.249,4,29,18,11,二直
66,1000,7回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,マギー,右,.292,12,55,24,0,中飛
67,2000,7回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,岡本 和真,右,.303,18,56,41,2,左２
68,2010,7回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,亀井 善行,左,.293,9,37,31,4,
69,2110,7回表,ＤｅＮＡ,井納 翔一,右,4.98,巨人,長野 久義,右,.255,8,36,33,3,遊ゴロ
70,3000,,,,,,,,,,,,,,
71,0000,7回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,倉本 寿彦,左,.229,1,11,4,1,右飛
72,1000,7回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,柴田 竜拓,左,.198,3,9,20,2,遊ゴロ
73,2000,7回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,桑原 将志,右,.297,6,15,13,14,中２
74,2010,7回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ソト,右,.305,16,41,10,0,左飛
75,3000,,,,,,,,,,,,,,
76,0000,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,マルティネス,右,.200,1,1,0,0,空三振
77,1000,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,大城 卓三,左,.252,2,10,10,0,投安
78,1100,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,内海 哲也,左,.143,0,0,0,0,投犠打
79,2010,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,重信 慎之介,左,.409,0,1,1,3,右安
80,2100,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,吉川 尚輝,左,.249,4,29,18,11,二安
81,2011,8回表,ＤｅＮＡ,田中 健二朗,左,3.52,巨人,マギー,右,.292,12,55,24,0,遊ゴロ
82,3000,,,,,,,,,,,,,,
83,0000,8回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,ロペス,右,.319,17,47,8,0,三邪飛
84,1000,8回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,筒香 嘉智,左,.291,22,56,47,0,左飛
85,2000,8回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,宮崎 敏郎,右,.313,16,45,22,0,二ゴロ
86,3000,,,,,,,,,,,,,,
87,0000,9回表,ＤｅＮＡ,武藤 祐太,右,6.46,巨人,岡本 和真,右,.303,18,56,41,2,三邪飛
88,1000,9回表,ＤｅＮＡ,武藤 祐太,右,6.46,巨人,亀井 善行,左,.293,9,37,31,4,左２
89,1010,9回表,ＤｅＮＡ,武藤 祐太,右,6.46,巨人,長野 久義,右,.255,8,36,33,3,二ゴロ
90,2001,9回表,ＤｅＮＡ,武藤 祐太,右,6.46,巨人,マルティネス,左,.200,1,1,0,0,左飛
91,3000,,,,,,,,,,,,,,
92,0000,9回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,梶谷 隆幸,左,.270,8,18,8,5,空三振
93,1000,9回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,伊藤 光,右,.273,1,4,2,0,中飛
94,2000,9回裏,巨人,内海 哲也,左,2.11,ＤｅＮＡ,神里 和毅,左,.247,5,20,18,14,空振り
95,3000,,,,,,,,,,,,,,
