,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,ボルシンガー,右,2.29,西武,秋山 翔吾,左,.360,11,45,37,6,四球
1,0100,1回表,ロッテ,ボルシンガー,右,2.29,西武,源田 壮亮,左,.294,0,30,20,21,中安
2,0110,1回表,ロッテ,ボルシンガー,右,2.29,西武,浅村 栄斗,右,.303,15,54,35,3,右本
3,0000,1回表,ロッテ,ボルシンガー,右,2.29,西武,山川 穂高,右,.272,18,60,49,0,左飛
4,1000,1回表,ロッテ,ボルシンガー,右,2.29,西武,森 友哉,左,.285,6,36,30,5,右飛
5,2000,1回表,ロッテ,ボルシンガー,右,2.29,西武,外崎 修汰,右,.292,9,34,31,17,空三振
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,西武,今井 達也,右,3.60,ロッテ,荻野 貴司,右,.309,2,18,11,16,中安
8,0100,1回裏,西武,今井 達也,右,3.60,ロッテ,藤岡 裕大,左,.258,3,24,23,8,右飛
9,1100,1回裏,西武,今井 達也,右,3.60,ロッテ,中村 奨吾,右,.301,3,32,25,19,中安
10,1101,1回裏,西武,今井 達也,右,3.60,ロッテ,角中 勝也,左,.333,2,23,10,1,空三振
11,2011,1回裏,西武,今井 達也,右,3.60,ロッテ,井上 晴哉,右,.243,7,35,18,1,三ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ロッテ,ボルシンガー,右,2.29,西武,斉藤 彰吾,左,.438,1,2,1,1,右安
14,0100,2回表,ロッテ,ボルシンガー,右,2.29,西武,岡田 雅利,右,.326,2,5,2,0,捕犠打
15,1010,2回表,ロッテ,ボルシンガー,右,2.29,西武,金子 侑司,左,.214,1,20,17,20,二ゴロ
16,2001,2回表,ロッテ,ボルシンガー,右,2.29,西武,秋山 翔吾,左,.360,11,45,37,6,二ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,西武,今井 達也,右,3.60,ロッテ,鈴木 大地,左,.261,2,16,22,5,中飛
19,1000,2回裏,西武,今井 達也,右,3.60,ロッテ,清田 育宏,右,.246,2,22,22,2,二ゴロ
20,2000,2回裏,西武,今井 達也,右,3.60,ロッテ,田村 龍弘,右,.237,0,12,20,2,遊ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ロッテ,ボルシンガー,右,2.29,西武,源田 壮亮,左,.294,0,30,20,21,左安
23,0100,3回表,ロッテ,ボルシンガー,右,2.29,西武,浅村 栄斗,右,.303,15,54,35,3,四球
24,0110,3回表,ロッテ,ボルシンガー,右,2.29,西武,山川 穂高,右,.272,18,60,49,0,三併打
25,2001,3回表,ロッテ,ボルシンガー,右,2.29,西武,森 友哉,左,.285,6,36,30,5,空三振
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,西武,今井 達也,右,3.60,ロッテ,平沢 大河,左,.191,0,9,11,2,四球
28,0100,3回裏,西武,今井 達也,右,3.60,ロッテ,荻野 貴司,右,.309,2,18,11,16,遊飛
29,1010,3回裏,西武,今井 達也,右,3.60,ロッテ,藤岡 裕大,左,.258,3,24,23,8,四球
30,1110,3回裏,西武,今井 達也,右,3.60,ロッテ,中村 奨吾,右,.301,3,32,25,19,空三振
31,2110,3回裏,西武,今井 達也,右,3.60,ロッテ,角中 勝也,左,.333,2,23,10,1,四球
32,2111,3回裏,西武,今井 達也,右,3.60,ロッテ,井上 晴哉,右,.243,7,35,18,1,右本
33,2000,3回裏,西武,今井 達也,右,3.60,ロッテ,鈴木 大地,左,.261,2,16,22,5,右飛
34,3000,,,,,,,,,,,,,,
35,0000,4回表,ロッテ,ボルシンガー,右,2.29,西武,外崎 修汰,右,.292,9,34,31,17,左安
36,0100,4回表,ロッテ,ボルシンガー,右,2.29,西武,斉藤 彰吾,左,.438,1,2,1,1,空三振
37,1100,4回表,ロッテ,ボルシンガー,右,2.29,西武,岡田 雅利,右,.326,2,5,2,0,空三振
38,2100,4回表,ロッテ,ボルシンガー,右,2.29,西武,金子 侑司,左,.214,1,20,17,20,一ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,4回裏,西武,今井 達也,右,3.60,ロッテ,清田 育宏,右,.246,2,22,22,2,一邪飛
41,1000,4回裏,西武,今井 達也,右,3.60,ロッテ,田村 龍弘,右,.237,0,12,20,2,二飛
42,2000,4回裏,西武,今井 達也,右,3.60,ロッテ,平沢 大河,左,.191,0,9,11,2,左飛
43,3000,,,,,,,,,,,,,,
44,0000,5回表,ロッテ,ボルシンガー,右,2.29,西武,秋山 翔吾,左,.360,11,45,37,6,遊ゴロ
45,1000,5回表,ロッテ,ボルシンガー,右,2.29,西武,源田 壮亮,左,.294,0,30,20,21,中安
46,1100,5回表,ロッテ,ボルシンガー,右,2.29,西武,浅村 栄斗,右,.303,15,54,35,3,一ゴロ
47,2000,5回表,ロッテ,ボルシンガー,右,2.29,西武,山川 穂高,右,.272,18,60,49,0,フライ
48,3000,,,,,,,,,,,,,,
