,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,小野 泰己,右,4.82,巨人,坂本 勇人,右,.340,14,61,54,8,遊安
1,0100,1回表,阪神,小野 泰己,右,4.82,巨人,重信 慎之介,左,.295,1,10,6,6,投犠打
2,1010,1回表,阪神,小野 泰己,右,4.82,巨人,マギー,右,.290,19,72,34,1,見三振
3,2010,1回表,阪神,小野 泰己,右,4.82,巨人,岡本 和真,右,.317,30,93,63,2,四球
4,2110,1回表,阪神,小野 泰己,右,4.82,巨人,亀井 善行,左,.268,12,48,34,4,三飛
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,巨人,菅野 智之,右,2.53,阪神,糸原 健斗,左,.287,1,29,69,4,遊ゴロ
7,1000,1回裏,巨人,菅野 智之,右,2.53,阪神,北條 史也,右,.327,1,19,18,1,右安
8,1100,1回裏,巨人,菅野 智之,右,2.53,阪神,福留 孝介,左,.290,14,65,63,1,左飛
9,2100,1回裏,巨人,菅野 智之,右,2.53,阪神,糸井 嘉男,左,.311,15,63,68,18,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,阪神,小野 泰己,右,4.82,巨人,ゲレーロ,右,.267,15,38,26,2,空三振
12,1000,2回表,阪神,小野 泰己,右,4.82,巨人,山本 泰寛,右,.287,0,3,13,2,見三振
13,2000,2回表,阪神,小野 泰己,右,4.82,巨人,小林 誠司,右,.219,2,25,26,0,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,巨人,菅野 智之,右,2.53,阪神,陽川 尚将,右,.253,6,35,13,4,左本
16,0000,2回裏,巨人,菅野 智之,右,2.53,阪神,大山 悠輔,右,.245,3,26,21,2,左安
17,0100,2回裏,巨人,菅野 智之,右,2.53,阪神,俊介,右,.241,2,21,10,1,空三振
18,2000,2回裏,巨人,菅野 智之,右,2.53,阪神,梅野 隆太郎,右,.247,8,35,30,3,三邪飛
19,3000,,,,,,,,,,,,,,
20,0000,3回表,阪神,小野 泰己,右,4.82,巨人,菅野 智之,右,.167,1,3,1,0,二ゴロ
21,1000,3回表,阪神,小野 泰己,右,4.82,巨人,坂本 勇人,右,.340,14,61,54,8,遊ゴロ
22,2000,3回表,阪神,小野 泰己,右,4.82,巨人,重信 慎之介,左,.295,1,10,6,6,四球
23,2100,3回表,阪神,小野 泰己,右,4.82,巨人,マギー,右,.290,19,72,34,1,四球
24,2110,3回表,阪神,小野 泰己,右,4.82,巨人,岡本 和真,右,.317,30,93,63,2,右飛
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,巨人,菅野 智之,右,2.53,阪神,小野 泰己,右,.032,0,1,1,0,見三振
27,1000,3回裏,巨人,菅野 智之,右,2.53,阪神,糸原 健斗,左,.287,1,29,69,4,見三振
28,2000,3回裏,巨人,菅野 智之,右,2.53,阪神,北條 史也,右,.327,1,19,18,1,二飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,阪神,小野 泰己,右,4.82,巨人,亀井 善行,左,.268,12,48,34,4,二ゴロ
31,1000,4回表,阪神,小野 泰己,右,4.82,巨人,ゲレーロ,右,.267,15,38,26,2,左飛
32,2000,4回表,阪神,小野 泰己,右,4.82,巨人,山本 泰寛,右,.287,0,3,13,2,一ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,巨人,菅野 智之,右,2.53,阪神,福留 孝介,左,.290,14,65,63,1,二ゴロ
35,1000,4回裏,巨人,菅野 智之,右,2.53,阪神,糸井 嘉男,左,.311,15,63,68,18,二飛
36,2000,4回裏,巨人,菅野 智之,右,2.53,阪神,陽川 尚将,右,.253,6,35,13,4,中安
37,2100,4回裏,巨人,菅野 智之,右,2.53,阪神,大山 悠輔,右,.245,3,26,21,2,空三振
38,3000,,,,,,,,,,,,,,
39,0000,5回表,阪神,小野 泰己,右,4.82,巨人,小林 誠司,右,.219,2,25,26,0,見三振
40,1000,5回表,阪神,小野 泰己,右,4.82,巨人,菅野 智之,右,.167,1,3,1,0,右安
41,1100,5回表,阪神,小野 泰己,右,4.82,巨人,坂本 勇人,右,.340,14,61,54,8,右本
42,1000,5回表,阪神,小野 泰己,右,4.82,巨人,重信 慎之介,左,.295,1,10,6,6,四球
43,1010,5回表,阪神,小野 泰己,右,4.82,巨人,マギー,右,.290,19,72,34,1,遊ゴロ
44,2010,5回表,阪神,小野 泰己,右,4.82,巨人,岡本 和真,右,.317,30,93,63,2,中本
45,2000,5回表,阪神,小野 泰己,右,4.82,巨人,亀井 善行,左,.268,12,48,34,4,ボール
46,2100,5回表,阪神,小野 泰己,右,4.82,巨人,ゲレーロ,右,.267,15,38,26,2,右本
47,2000,5回表,阪神,小野 泰己,右,4.82,巨人,山本 泰寛,右,.287,0,3,13,2,右飛
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,巨人,菅野 智之,右,2.53,阪神,俊介,右,.241,2,21,10,1,中安
