,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,吉見 一起,右,2.65,ヤクルト,山田 哲人,右,.273,9,18,29,10,左安
1,0100,1回表,中日,吉見 一起,右,2.65,ヤクルト,川端 慎吾,左,.206,1,5,9,0,二ゴロ
2,1010,1回表,中日,吉見 一起,右,2.65,ヤクルト,青木 宣親,左,.261,0,12,11,0,三ゴロ
3,2010,1回表,中日,吉見 一起,右,2.65,ヤクルト,バレンティン,右,.266,11,29,26,0,四球
4,2110,1回表,中日,吉見 一起,右,2.65,ヤクルト,雄平,左,.268,1,7,5,1,遊ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ヤクルト,原 樹理,右,4.70,中日,大島 洋平,左,.228,1,13,13,5,遊ゴロ
7,1000,1回裏,ヤクルト,原 樹理,右,4.70,中日,京田 陽太,左,.212,0,8,6,8,三ゴロ
8,2000,1回裏,ヤクルト,原 樹理,右,4.70,中日,アルモンテ,左,.371,5,23,17,0,左安
9,2100,1回裏,ヤクルト,原 樹理,右,4.70,中日,ビシエド,右,.340,4,16,10,0,遊ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,中日,吉見 一起,右,2.65,ヤクルト,坂口 智隆,左,.346,1,9,19,4,左２
12,0010,2回表,中日,吉見 一起,右,2.65,ヤクルト,西浦 直亨,右,.294,1,11,9,0,一犠打
13,1001,2回表,中日,吉見 一起,右,2.65,ヤクルト,古賀 優大,右,.200,0,1,1,0,一犠打
14,2000,2回表,中日,吉見 一起,右,2.65,ヤクルト,原 樹理,右,.091,0,0,0,0,二ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ヤクルト,原 樹理,右,4.70,中日,福田 永将,右,.229,2,12,10,0,見三振
17,1000,2回裏,ヤクルト,原 樹理,右,4.70,中日,藤井 淳志,左,.190,0,5,4,0,二ゴロ
18,2000,2回裏,ヤクルト,原 樹理,右,4.70,中日,高橋 周平,左,.259,2,13,9,0,中安
