,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,秋山 拓巳,右,2.29,ヤクルト,山田 哲人,右,.299,11,22,35,12,左飛
1,1000,1回表,阪神,秋山 拓巳,右,2.29,ヤクルト,青木 宣親,左,.265,1,16,14,0,左飛
2,2000,1回表,阪神,秋山 拓巳,右,2.29,ヤクルト,坂口 智隆,左,.350,1,13,26,4,一ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ヤクルト,ハフ,左,4.17,阪神,植田 海,右,.273,0,0,11,8,中安
5,0100,1回裏,ヤクルト,ハフ,左,4.17,阪神,糸原 健斗,左,.281,0,9,19,1,
6,1000,1回裏,ヤクルト,ハフ,左,4.17,阪神,福留 孝介,左,.273,3,16,22,0,右安
7,2100,1回裏,ヤクルト,ハフ,左,4.17,阪神,ロサリオ,右,.230,4,20,9,0,遊飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,阪神,秋山 拓巳,右,2.29,ヤクルト,バレンティン,右,.252,12,33,35,0,左安
10,0100,2回表,阪神,秋山 拓巳,右,2.29,ヤクルト,畠山 和洋,右,.182,1,4,0,0,中飛
11,1100,2回表,阪神,秋山 拓巳,右,2.29,ヤクルト,西浦 直亨,右,.294,2,14,12,0,右飛
12,2100,2回表,阪神,秋山 拓巳,右,2.29,ヤクルト,谷内 亮太,右,.167,0,0,0,0,中飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,ハフ,左,4.17,阪神,糸井 嘉男,左,.308,7,20,23,8,見三振
15,1000,2回裏,ヤクルト,ハフ,左,4.17,阪神,中谷 将大,右,.000,0,0,0,0,一飛
16,2000,2回裏,ヤクルト,ハフ,左,4.17,阪神,大山 悠輔,右,.173,2,13,10,0,左２
17,2010,2回裏,ヤクルト,ハフ,左,4.17,阪神,梅野 隆太郎,右,.161,2,9,8,2,三ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,阪神,秋山 拓巳,右,2.29,ヤクルト,中村 悠平,右,.212,0,10,14,2,遊ゴロ
20,1000,3回表,阪神,秋山 拓巳,右,2.29,ヤクルト,ハフ,左,.167,0,0,0,0,空三振
21,2000,3回表,阪神,秋山 拓巳,右,2.29,ヤクルト,山田 哲人,右,.299,11,22,35,12,空三振
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ヤクルト,ハフ,左,4.17,阪神,秋山 拓巳,左,.176,1,3,0,0,二ゴロ
24,1000,3回裏,ヤクルト,ハフ,左,4.17,阪神,植田 海,右,.273,0,0,11,8,見三振
25,2000,3回裏,ヤクルト,ハフ,左,4.17,阪神,糸原 健斗,左,.281,0,9,19,1,二ゴロ
26,3000,,,,,,,,,,,,,,
