,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,野村 祐輔,右,3.90,阪神,糸原 健斗,左,.288,1,32,75,5,左飛
1,1000,1回表,広島,野村 祐輔,右,3.90,阪神,森越 祐人,右,.000,0,0,1,0,三ゴロ
2,2000,1回表,広島,野村 祐輔,右,3.90,阪神,大山 悠輔,右,.266,10,41,22,2,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,阪神,小野 泰己,右,4.80,広島,田中 広輔,左,.257,9,53,67,23,中安
5,0000,1回裏,阪神,小野 泰己,右,4.80,広島,菊池 涼介,右,.238,13,56,48,9,空三振
6,2000,1回裏,阪神,小野 泰己,右,4.80,広島,丸 佳浩,左,.325,36,89,119,10,四球
7,2100,1回裏,阪神,小野 泰己,右,4.80,広島,鈴木 誠也,右,.323,30,91,78,4,中飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,広島,野村 祐輔,右,3.90,阪神,糸井 嘉男,左,.313,16,68,76,21,右安
10,0100,2回表,広島,野村 祐輔,右,3.90,阪神,陽川 尚将,右,.258,6,44,15,4,三直
11,1100,2回表,広島,野村 祐輔,右,3.90,阪神,ナバーロ,左,.293,3,20,14,0,右飛
12,2100,2回表,広島,野村 祐輔,右,3.90,阪神,中谷 将大,右,.235,3,20,16,0,左飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,阪神,小野 泰己,右,4.80,広島,松山 竜平,左,.303,12,68,39,2,一ゴロ
15,1000,2回裏,阪神,小野 泰己,右,4.80,広島,西川 龍馬,左,.319,6,41,25,3,右安
16,1100,2回裏,阪神,小野 泰己,右,4.80,広島,會澤 翼,右,.307,13,38,36,0,四球
17,1110,2回裏,阪神,小野 泰己,右,4.80,広島,野間 峻祥,左,.286,5,41,27,17,二ゴロ
18,2101,2回裏,阪神,小野 泰己,右,4.80,広島,野村 祐輔,右,.088,0,1,2,0,一直
19,3000,,,,,,,,,,,,,,
20,0000,3回表,広島,野村 祐輔,右,3.90,阪神,梅野 隆太郎,右,.249,8,42,34,3,左２
21,0010,3回表,広島,野村 祐輔,右,3.90,阪神,小野 泰己,右,.029,0,1,1,0,見三振
22,1010,3回表,広島,野村 祐輔,右,3.90,阪神,糸原 健斗,左,.288,1,32,75,5,四球
23,1110,3回表,広島,野村 祐輔,右,3.90,阪神,森越 祐人,右,.000,0,0,1,0,二ゴロ
24,2101,3回表,広島,野村 祐輔,右,3.90,阪神,大山 悠輔,右,.266,10,41,22,2,左２
25,2011,3回表,広島,野村 祐輔,右,3.90,阪神,糸井 嘉男,左,.313,16,68,76,21,四球
26,2111,3回表,広島,野村 祐輔,右,3.90,阪神,陽川 尚将,右,.258,6,44,15,4,左安
27,2110,3回表,広島,野村 祐輔,右,3.90,阪神,ナバーロ,左,.293,3,20,14,0,三ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,阪神,小野 泰己,右,4.80,広島,田中 広輔,左,.257,9,53,67,23,中安
30,0100,3回裏,阪神,小野 泰己,右,4.80,広島,菊池 涼介,右,.238,13,56,48,9,二併打
