,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,小野 泰己,右,4.77,中日,亀澤 恭平,左,.284,0,8,17,5,遊ゴロ
1,1000,1回表,阪神,小野 泰己,右,4.77,中日,京田 陽太,左,.237,4,44,19,19,空三振
2,2000,1回表,阪神,小野 泰己,右,4.77,中日,大島 洋平,左,.275,7,56,47,21,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,中日,笠原 祥太郎,左,4.14,阪神,糸原 健斗,左,.288,1,35,85,6,投ゴロ
5,1000,1回裏,中日,笠原 祥太郎,左,4.14,阪神,植田 海,右,.194,0,1,23,18,空三振
6,2000,1回裏,中日,笠原 祥太郎,左,4.14,阪神,福留 孝介,左,.279,14,70,70,2,四球
7,2100,1回裏,中日,笠原 祥太郎,左,4.14,阪神,大山 悠輔,右,.273,11,44,25,4,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,阪神,小野 泰己,右,4.77,中日,アルモンテ,左,.322,15,77,44,1,左安
10,0100,2回表,阪神,小野 泰己,右,4.77,中日,平田 良介,右,.329,9,55,65,8,遊失
11,0011,2回表,阪神,小野 泰己,右,4.77,中日,高橋 周平,左,.254,11,68,30,0,右安
12,0100,2回表,阪神,小野 泰己,右,4.77,中日,福田 永将,右,.264,13,63,37,0,中飛
13,1100,2回表,阪神,小野 泰己,右,4.77,中日,松井 雅人,左,.235,2,22,30,0,遊併打
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,中日,笠原 祥太郎,左,4.14,阪神,梅野 隆太郎,右,.254,8,46,39,4,二ゴロ
16,1000,2回裏,中日,笠原 祥太郎,左,4.14,阪神,ナバーロ,左,.287,3,25,18,0,遊飛
17,2000,2回裏,中日,笠原 祥太郎,左,4.14,阪神,陽川 尚将,右,.248,6,44,16,5,見三振
18,3000,,,,,,,,,,,,,,
