,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,ガルシア,左,1.50,巨人,中井 大介,右,.250,0,0,1,0,二ゴロ
1,1000,1回表,中日,ガルシア,左,1.50,巨人,吉川 尚輝,左,.238,0,1,0,0,三邪飛
2,2000,1回表,中日,ガルシア,左,1.50,巨人,坂本 勇人,右,.421,0,4,3,1,投ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,吉川 光夫,左,4.50,中日,大島 洋平,左,.238,0,0,0,0,左安
5,0100,1回裏,巨人,吉川 光夫,左,4.50,中日,京田 陽太,左,.278,0,1,2,3,左飛
6,1100,1回裏,巨人,吉川 光夫,左,4.50,中日,アルモンテ,右,.263,1,1,0,0,左安
7,1110,1回裏,巨人,吉川 光夫,左,4.50,中日,ビシエド,右,.421,2,3,0,0,右安
8,1101,1回裏,巨人,吉川 光夫,左,4.50,中日,福田 永将,右,.211,1,1,0,0,三邪飛
9,2101,1回裏,巨人,吉川 光夫,左,4.50,中日,高橋 周平,左,.154,0,3,5,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,中日,ガルシア,左,1.50,巨人,ゲレーロ,右,.235,0,0,4,0,三ゴロ
12,1000,2回表,中日,ガルシア,左,1.50,巨人,マギー,右,.176,0,2,2,0,四球
13,1100,2回表,中日,ガルシア,左,1.50,巨人,岡本 和真,右,.444,2,10,3,0,四球
14,1110,2回表,中日,ガルシア,左,1.50,巨人,長野 久義,右,.133,0,0,3,0,二直
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,巨人,吉川 光夫,左,4.50,中日,平田 良介,右,.222,1,1,1,1,中安
17,0100,2回裏,巨人,吉川 光夫,左,4.50,中日,大野 奨太,右,.333,0,0,2,0,三犠打
18,1010,2回裏,巨人,吉川 光夫,左,4.50,中日,ガルシア,左,.000,0,0,0,0,空三振
19,2010,2回裏,巨人,吉川 光夫,左,4.50,中日,大島 洋平,左,.238,0,0,0,0,空三振
20,3000,,,,,,,,,,,,,,
