,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,荻野 貴司,右,.303,2,22,12,18,左飛
1,1000,1回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,藤岡 裕大,左,.258,4,27,30,9,投ゴロ
2,2000,1回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,中村 奨吾,右,.314,3,34,30,21,死球
3,2100,1回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,角中 勝也,左,.327,3,29,14,1,三ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,上林 誠知,左,.279,12,39,13,6,右安
6,0100,1回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,高田 知季,左,.157,2,6,6,1,投犠打
7,1010,1回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,中村 晃,左,.274,7,22,29,0,四球
8,1110,1回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,柳田 悠岐,左,.344,18,54,30,15,左飛
9,2110,1回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,デスパイネ,右,.232,18,45,38,0,遊ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,井上 晴哉,右,.267,11,47,22,1,死球
12,0100,2回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,鈴木 大地,左,.259,2,17,25,5,遊飛
13,1100,2回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,菅野 剛士,左,.192,1,15,14,1,四球
14,1110,2回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,田村 龍弘,右,.236,1,13,22,2,空三振
15,2110,2回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,平沢 大河,左,.188,0,9,16,2,空三振
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,内川 聖一,右,.234,5,16,8,0,右飛
18,1000,2回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,松田 宣浩,右,.215,14,36,24,2,左飛
19,2000,2回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,市川 友也,右,.200,2,4,0,0,空三振
20,3000,,,,,,,,,,,,,,
21,0000,3回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,荻野 貴司,右,.303,2,22,12,18,右飛
22,1000,3回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,藤岡 裕大,左,.258,4,27,30,9,四球
23,1100,3回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,中村 奨吾,右,.314,3,34,30,21,遊飛
24,2010,3回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,角中 勝也,左,.327,3,29,14,1,空三振
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,川瀬 晃,左,.179,0,2,2,1,左飛
27,1000,3回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,上林 誠知,左,.279,12,39,13,6,空三振
28,2000,3回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,高田 知季,左,.157,2,6,6,1,見三振
29,3000,,,,,,,,,,,,,,
30,0000,4回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,井上 晴哉,右,.267,11,47,22,1,右安
31,0100,4回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,鈴木 大地,左,.259,2,17,25,5,四球
32,0110,4回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,菅野 剛士,左,.192,1,15,14,1,捕邪飛
33,1110,4回表,ソフトバンク,バンデンハーク,右,4.63,ロッテ,田村 龍弘,右,.236,1,13,22,2,二併打
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,中村 晃,左,.274,7,22,29,0,左飛
36,1000,4回裏,ロッテ,酒居 知史,右,5.64,ソフトバンク,柳田 悠岐,左,.344,18,54,30,15,左飛
