,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,今井 達也,右,5.10,ロッテ,中村 奨吾,右,.285,5,51,54,33,遊ゴロ
1,1000,1回表,西武,今井 達也,右,5.10,ロッテ,平沢 大河,左,.230,3,28,39,4,中飛
2,2000,1回表,西武,今井 達也,右,5.10,ロッテ,角中 勝也,左,.284,6,49,36,3,見三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ロッテ,種市 篤暉,右,6.94,西武,秋山 翔吾,左,.321,18,66,68,13,右飛
5,1000,1回裏,ロッテ,種市 篤暉,右,6.94,西武,源田 壮亮,左,.272,3,46,41,34,左飛
6,2000,1回裏,ロッテ,種市 篤暉,右,6.94,西武,浅村 栄斗,右,.318,26,107,60,4,三ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,西武,今井 達也,右,5.10,ロッテ,井上 晴哉,右,.293,20,83,51,1,三失
9,0100,2回表,西武,今井 達也,右,5.10,ロッテ,鈴木 大地,左,.264,6,40,38,8,見三振
10,1100,2回表,西武,今井 達也,右,5.10,ロッテ,福浦 和也,左,.219,1,10,9,0,中安
11,1110,2回表,西武,今井 達也,右,5.10,ロッテ,藤岡 裕大,左,.245,5,40,41,14,遊併打
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ロッテ,種市 篤暉,右,6.94,西武,山川 穂高,右,.272,37,102,68,0,中安
14,0100,2回裏,ロッテ,種市 篤暉,右,6.94,西武,栗山 巧,左,.265,6,42,44,1,中安
15,0110,2回裏,ロッテ,種市 篤暉,右,6.94,西武,中村 剛也,右,.262,24,57,30,0,右飛
16,1101,2回裏,ロッテ,種市 篤暉,右,6.94,西武,森 友哉,左,.283,14,75,58,5,二ゴロ
17,2010,2回裏,ロッテ,種市 篤暉,右,6.94,西武,岡田 雅利,右,.271,3,7,5,0,三ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,西武,今井 達也,右,5.10,ロッテ,田村 龍弘,右,.242,3,33,38,3,左飛
20,1000,3回表,西武,今井 達也,右,5.10,ロッテ,岡 大海,右,.187,0,11,13,8,中安
21,1010,3回表,西武,今井 達也,右,5.10,ロッテ,中村 奨吾,右,.285,5,51,54,33,四球
22,1110,3回表,西武,今井 達也,右,5.10,ロッテ,平沢 大河,左,.230,3,28,39,4,四球
23,1111,3回表,西武,今井 達也,右,5.10,ロッテ,角中 勝也,左,.284,6,49,36,3,遊ゴロ
24,2101,3回表,西武,今井 達也,右,5.10,ロッテ,井上 晴哉,右,.293,20,83,51,1,四球
25,2111,3回表,西武,今井 達也,右,5.10,ロッテ,鈴木 大地,左,.264,6,40,38,8,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,ロッテ,種市 篤暉,右,6.94,西武,金子 侑司,左,.199,1,31,22,25,三ゴロ
28,1000,3回裏,ロッテ,種市 篤暉,右,6.94,西武,秋山 翔吾,左,.321,18,66,68,13,左飛
29,2000,3回裏,ロッテ,種市 篤暉,右,6.94,西武,源田 壮亮,左,.272,3,46,41,34,中安
30,2010,3回裏,ロッテ,種市 篤暉,右,6.94,西武,浅村 栄斗,右,.318,26,107,60,4,右安
31,2100,3回裏,ロッテ,種市 篤暉,右,6.94,西武,山川 穂高,右,.272,37,102,68,0,遊飛
32,3000,,,,,,,,,,,,,,
33,0000,4回表,西武,今井 達也,右,5.10,ロッテ,福浦 和也,左,.219,1,10,9,0,右本
34,0000,4回表,西武,今井 達也,右,5.10,ロッテ,藤岡 裕大,左,.245,5,40,41,14,投ゴロ
35,1000,4回表,西武,今井 達也,右,5.10,ロッテ,田村 龍弘,右,.242,3,33,38,3,右安
36,1100,4回表,西武,今井 達也,右,5.10,ロッテ,岡 大海,右,.187,0,11,13,8,四球
37,1110,4回表,西武,今井 達也,右,5.10,ロッテ,中村 奨吾,右,.285,5,51,54,33,三併打
38,3000,,,,,,,,,,,,,,
39,0000,4回裏,ロッテ,種市 篤暉,右,6.94,西武,栗山 巧,左,.265,6,42,44,1,四球
40,0100,4回裏,ロッテ,種市 篤暉,右,6.94,西武,中村 剛也,右,.262,24,57,30,0,投ゴロ
41,1010,4回裏,ロッテ,種市 篤暉,右,6.94,西武,森 友哉,左,.283,14,75,58,5,中２
42,1001,4回裏,ロッテ,種市 篤暉,右,6.94,西武,岡田 雅利,右,.271,3,7,5,0,遊ゴロ
43,2001,4回裏,ロッテ,種市 篤暉,右,6.94,西武,金子 侑司,左,.199,1,31,22,25,空三振
44,3000,,,,,,,,,,,,,,
45,0000,5回表,西武,今井 達也,右,5.10,ロッテ,平沢 大河,左,.230,3,28,39,4,三安
46,0100,5回表,西武,今井 達也,右,5.10,ロッテ,角中 勝也,左,.284,6,49,36,3,二飛
47,1100,5回表,西武,今井 達也,右,5.10,ロッテ,井上 晴哉,右,.293,20,83,51,1,左２
48,1011,5回表,西武,今井 達也,右,5.10,ロッテ,鈴木 大地,左,.264,6,40,38,8,二邪飛
49,2011,5回表,西武,今井 達也,右,5.10,ロッテ,福浦 和也,左,.219,1,10,9,0,空三振
50,3000,,,,,,,,,,,,,,
51,0000,5回裏,ロッテ,種市 篤暉,右,6.94,西武,秋山 翔吾,左,.321,18,66,68,13,中飛
52,1000,5回裏,ロッテ,種市 篤暉,右,6.94,西武,源田 壮亮,左,.272,3,46,41,34,一安
53,1100,5回裏,ロッテ,種市 篤暉,右,6.94,西武,浅村 栄斗,右,.318,26,107,60,4,右２
54,1011,5回裏,ロッテ,種市 篤暉,右,6.94,西武,山川 穂高,右,.272,37,102,68,0,四球
55,1111,5回裏,ロッテ,チェン・グァンユウ,左,3.78,西武,栗山 巧,左,.265,6,42,44,1,左安
56,1101,5回裏,ロッテ,チェン・グァンユウ,左,3.78,西武,中村 剛也,右,.262,24,57,30,0,左２
57,1011,5回裏,ロッテ,チェン・グァンユウ,左,3.78,西武,森 友哉,左,.283,14,75,58,5,左飛
58,2011,5回裏,ロッテ,チェン・グァンユウ,左,3.78,西武,岡田 雅利,右,.271,3,7,5,0,中飛
59,3000,,,,,,,,,,,,,,
60,0000,6回表,西武,今井 達也,右,5.10,ロッテ,藤岡 裕大,左,.245,5,40,41,14,中安
61,0100,6回表,西武,今井 達也,右,5.10,ロッテ,田村 龍弘,右,.242,3,33,38,3,中安
62,0110,6回表,西武,今井 達也,右,5.10,ロッテ,岡 大海,右,.187,0,11,13,8,中飛
63,1110,6回表,西武,今井 達也,右,5.10,ロッテ,中村 奨吾,右,.285,5,51,54,33,遊併打
64,3000,,,,,,,,,,,,,,
65,0000,6回裏,ロッテ,高野 圭佑,右,4.91,西武,金子 侑司,左,.199,1,31,22,25,遊ゴロ
66,1000,6回裏,ロッテ,高野 圭佑,右,4.91,西武,秋山 翔吾,左,.321,18,66,68,13,四球
67,1100,6回裏,ロッテ,高野 圭佑,右,4.91,西武,源田 壮亮,左,.272,3,46,41,34,右飛
68,2100,6回裏,ロッテ,高野 圭佑,右,4.91,西武,浅村 栄斗,右,.318,26,107,60,4,二飛
69,3000,,,,,,,,,,,,,,
70,0000,7回表,西武,野田 昇吾,左,2.97,ロッテ,平沢 大河,左,.230,3,28,39,4,右飛
71,1000,7回表,西武,野田 昇吾,左,2.97,ロッテ,角中 勝也,左,.284,6,49,36,3,左２
72,1010,7回表,西武,平井 克典,右,3.47,ロッテ,井上 晴哉,右,.293,20,83,51,1,中飛
73,2010,7回表,西武,平井 克典,右,3.47,ロッテ,鈴木 大地,左,.264,6,40,38,8,四球
74,2110,7回表,西武,平井 克典,右,3.47,ロッテ,根元 俊一,左,.211,0,3,0,0,二ゴロ
75,3000,,,,,,,,,,,,,,
76,0000,7回裏,ロッテ,東條 大樹,右,0.00,西武,山川 穂高,右,.272,37,102,68,0,三ゴロ
77,1000,7回裏,ロッテ,東條 大樹,右,0.00,西武,栗山 巧,左,.265,6,42,44,1,一ゴロ
78,2000,7回裏,ロッテ,東條 大樹,右,0.00,西武,中村 剛也,右,.262,24,57,30,0,遊飛
79,3000,,,,,,,,,,,,,,
80,0000,8回表,西武,マーティン,右,2.63,ロッテ,藤岡 裕大,左,.245,5,40,41,14,見三振
81,1000,8回表,西武,マーティン,右,2.63,ロッテ,加藤 翔平,左,.222,0,8,4,7,空三振
82,2000,8回表,西武,マーティン,右,2.63,ロッテ,岡 大海,右,.187,0,11,13,8,左安
83,2010,8回表,西武,マーティン,右,2.63,ロッテ,中村 奨吾,右,.285,5,51,54,33,一ゴロ
84,3000,,,,,,,,,,,,,,
85,0000,8回裏,ロッテ,岩下 大輝,右,7.24,西武,森 友哉,左,.283,14,75,58,5,一ゴロ
86,1000,8回裏,ロッテ,岩下 大輝,右,7.24,西武,岡田 雅利,右,.271,3,7,5,0,四球
87,1100,8回裏,ロッテ,岩下 大輝,右,7.24,西武,呉 念庭,左,-,0,0,0,0,三邪飛
88,2100,8回裏,ロッテ,岩下 大輝,右,7.24,西武,秋山 翔吾,左,.321,18,66,68,13,一ゴロ
89,3000,,,,,,,,,,,,,,
90,0000,9回表,西武,ヒース,右,2.27,ロッテ,平沢 大河,左,.230,3,28,39,4,左飛
91,1000,9回表,西武,ヒース,右,2.27,ロッテ,角中 勝也,左,.284,6,49,36,3,二ゴロ
92,2000,9回表,西武,ヒース,右,2.27,ロッテ,井上 晴哉,右,.293,20,83,51,1,ゴロ
93,3000,,,,,,,,,,,,,,
