,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,東明 大貴,右,1.25,西武,秋山 翔吾,左,.321,19,70,68,13,遊飛
1,1000,1回表,オリックス,東明 大貴,右,1.25,西武,源田 壮亮,左,.271,3,47,41,34,見三振
2,2000,1回表,オリックス,東明 大貴,右,1.25,西武,森 友哉,左,.283,14,75,58,5,右２
3,2010,1回表,オリックス,東明 大貴,右,1.25,西武,山川 穂高,右,.272,37,102,69,0,三飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,西武,榎田 大樹,左,3.55,オリックス,福田 周平,左,.254,0,11,24,13,二ゴロ
6,1000,1回裏,西武,榎田 大樹,左,3.55,オリックス,山足 達也,右,.169,1,7,7,2,空三振
7,2000,1回裏,西武,榎田 大樹,左,3.55,オリックス,ロメロ,右,.233,21,51,37,7,左安
8,2100,1回裏,西武,榎田 大樹,左,3.55,オリックス,吉田 正尚,左,.308,22,79,64,2,四球
9,2110,1回裏,西武,榎田 大樹,左,3.55,オリックス,中島 宏之,右,.297,4,24,17,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,オリックス,東明 大貴,右,1.25,西武,栗山 巧,左,.260,6,42,44,1,空三振
12,1000,2回表,オリックス,東明 大貴,右,1.25,西武,中村 剛也,右,.259,24,57,31,0,空三振
13,2000,2回表,オリックス,東明 大貴,右,1.25,西武,メヒア,右,.216,9,20,15,0,左２
14,2010,2回表,オリックス,東明 大貴,右,1.25,西武,呉 念庭,左,.143,0,1,0,0,二ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,西武,榎田 大樹,左,3.55,オリックス,武田 健吾,右,.216,1,11,2,0,右安
17,0100,2回裏,西武,榎田 大樹,左,3.55,オリックス,安達 了一,右,.211,3,39,20,16,空三振
18,1100,2回裏,西武,榎田 大樹,左,3.55,オリックス,宗 佑磨,左,.230,1,10,14,2,二飛
19,2100,2回裏,西武,榎田 大樹,左,3.55,オリックス,若月 健矢,右,.221,1,20,6,1,左安
20,2101,2回裏,西武,榎田 大樹,左,3.55,オリックス,福田 周平,左,.254,0,11,24,13,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,オリックス,東明 大貴,右,1.25,西武,斉藤 彰吾,左,.253,1,8,8,4,遊飛
23,1000,3回表,オリックス,東明 大貴,右,1.25,西武,秋山 翔吾,左,.321,19,70,68,13,二ゴロ
24,2000,3回表,オリックス,東明 大貴,右,1.25,西武,源田 壮亮,左,.271,3,47,41,34,中飛
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,西武,榎田 大樹,左,3.55,オリックス,山足 達也,右,.169,1,7,7,2,中２
27,0010,3回裏,西武,榎田 大樹,左,3.55,オリックス,ロメロ,右,.233,21,51,37,7,四球
28,0110,3回裏,西武,榎田 大樹,左,3.55,オリックス,吉田 正尚,左,.308,22,79,64,2,一併打
29,2001,3回裏,西武,榎田 大樹,左,3.55,オリックス,中島 宏之,右,.297,4,24,17,0,空三振
30,3000,,,,,,,,,,,,,,
31,0000,4回表,オリックス,東明 大貴,右,1.25,西武,森 友哉,左,.283,14,75,58,5,二ゴロ
