,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,菊池 雄星,左,1.80,オリックス,宗 佑磨,左,.179,0,1,0,1,三邪飛
1,1000,1回表,西武,菊池 雄星,左,1.80,オリックス,大城 滉二,右,.200,0,0,1,0,空三振
2,2000,1回表,西武,菊池 雄星,左,1.80,オリックス,吉田 正尚,左,.320,2,7,3,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,西 勇輝,右,3.38,西武,秋山 翔吾,左,.304,0,5,2,0,二直
5,1000,1回裏,オリックス,西 勇輝,右,3.38,西武,源田 壮亮,左,.280,0,6,0,0,遊ゴロ
6,2000,1回裏,オリックス,西 勇輝,右,3.38,西武,浅村 栄斗,右,.348,2,4,2,1,右飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,西武,菊池 雄星,左,1.80,オリックス,ロメロ,右,.087,1,2,3,0,右飛
9,1000,2回表,西武,菊池 雄星,左,1.80,オリックス,小谷野 栄一,右,.235,0,3,6,0,空三振
10,2000,2回表,西武,菊池 雄星,左,1.80,オリックス,マレーロ,右,.238,3,8,3,1,四球
11,2100,2回表,西武,菊池 雄星,左,1.80,オリックス,Ｔ－岡田,左,.333,0,2,4,0,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,オリックス,西 勇輝,右,3.38,西武,山川 穂高,右,.318,2,6,3,0,中飛
14,1000,2回裏,オリックス,西 勇輝,右,3.38,西武,森 友哉,左,.368,1,3,0,1,二ゴロ
15,2000,2回裏,オリックス,西 勇輝,右,3.38,西武,中村 剛也,右,.211,0,2,4,0,見逃し
16,2100,2回裏,オリックス,西 勇輝,右,3.38,西武,外崎 修汰,右,.350,1,4,3,2,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,西武,菊池 雄星,左,1.80,オリックス,伊藤 光,右,.000,0,0,2,0,四球
19,0100,3回表,西武,菊池 雄星,左,1.80,オリックス,安達 了一,右,.136,0,0,1,0,二併打
20,2000,3回表,西武,菊池 雄星,左,1.80,オリックス,宗 佑磨,左,.179,0,1,0,1,空三振
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,オリックス,西 勇輝,右,3.38,西武,炭谷 銀仁朗,右,.400,0,0,1,0,中飛
23,1000,3回裏,オリックス,西 勇輝,右,3.38,西武,金子 侑司,左,.063,0,1,2,3,空三振
