,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,大和,右,.245,2,26,24,10,遊ゴロ
1,1000,1回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,ソト,右,.306,37,86,24,0,遊ゴロ
2,2000,1回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,ロペス,右,.295,25,75,15,0,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,坂本 勇人,右,.332,15,62,60,9,空三振
5,1000,1回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,田中 俊太,左,.224,1,9,21,6,見三振
6,2000,1回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,マギー,右,.286,21,81,37,1,右飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,筒香 嘉智,左,.296,38,88,73,0,四球
9,0100,2回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,宮崎 敏郎,右,.322,27,69,34,0,四球
10,0110,2回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,乙坂 智,左,.205,0,6,10,3,右飛
11,1101,2回表,巨人,菅野 智之,右,2.25,ＤｅＮＡ,伊藤 光,右,.202,1,9,16,1,二併打
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,岡本 和真,右,.308,31,95,71,2,遊安
14,0100,2回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,阿部 慎之助,左,.249,9,40,18,0,左２
15,0011,2回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,長野 久義,右,.286,11,48,40,3,右飛
16,1011,2回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,亀井 善行,左,.257,12,48,35,4,投ゴロ
17,2101,2回裏,ＤｅＮＡ,東 克樹,左,2.42,巨人,小林 誠司,右,.204,2,25,26,0,見三振
18,3000,,,,,,,,,,,,,,
