,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,金子 千尋,右,3.41,ロッテ,荻野 貴司,右,.298,2,23,13,18,中飛
1,1000,1回表,オリックス,金子 千尋,右,3.41,ロッテ,藤岡 裕大,左,.255,4,28,30,9,左２
2,1010,1回表,オリックス,金子 千尋,右,3.41,ロッテ,中村 奨吾,右,.307,3,34,31,22,空三振
3,2010,1回表,オリックス,金子 千尋,右,3.41,ロッテ,角中 勝也,左,.316,3,29,15,1,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,有吉 優樹,右,2.83,オリックス,大城 滉二,右,.254,4,19,19,5,一ゴロ
6,1000,1回裏,ロッテ,有吉 優樹,右,2.83,オリックス,福田 周平,左,.278,0,7,10,5,一ゴロ
7,2000,1回裏,ロッテ,有吉 優樹,右,2.83,オリックス,ロメロ,右,.230,14,35,20,4,遊直
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,金子 千尋,右,3.41,ロッテ,井上 晴哉,右,.267,12,48,24,1,遊ゴロ
10,1000,2回表,オリックス,金子 千尋,右,3.41,ロッテ,鈴木 大地,左,.258,2,17,26,5,中安
11,1100,2回表,オリックス,金子 千尋,右,3.41,ロッテ,福浦 和也,左,.176,0,5,5,0,右安
12,1101,2回表,オリックス,金子 千尋,右,3.41,ロッテ,田村 龍弘,右,.243,1,14,24,2,中安
13,1110,2回表,オリックス,金子 千尋,右,3.41,ロッテ,平沢 大河,左,.194,0,10,17,2,四球
14,1111,2回表,オリックス,金子 千尋,右,3.41,ロッテ,荻野 貴司,右,.298,2,23,13,18,遊ゴロ
15,2011,2回表,オリックス,金子 千尋,右,3.41,ロッテ,藤岡 裕大,左,.255,4,28,30,9,左飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ロッテ,有吉 優樹,右,2.83,オリックス,吉田 正尚,左,.308,10,46,31,1,遊ゴロ
18,1000,2回裏,ロッテ,有吉 優樹,右,2.83,オリックス,マレーロ,右,.212,10,21,16,1,左２
19,1010,2回裏,ロッテ,有吉 優樹,右,2.83,オリックス,西野 真弘,左,.340,0,10,6,3,右安
20,1101,2回裏,ロッテ,有吉 優樹,右,2.83,オリックス,西村 凌,右,.205,1,3,1,2,二飛
21,2101,2回裏,ロッテ,有吉 優樹,右,2.83,オリックス,安達 了一,右,.230,3,22,14,11,右飛
22,3000,,,,,,,,,,,,,,
23,0000,3回表,オリックス,金子 千尋,右,3.41,ロッテ,中村 奨吾,右,.307,3,34,31,22,右邪飛
24,1000,3回表,オリックス,金子 千尋,右,3.41,ロッテ,角中 勝也,左,.316,3,29,15,1,三ゴロ
25,2000,3回表,オリックス,金子 千尋,右,3.41,ロッテ,井上 晴哉,右,.267,12,48,24,1,中安
26,2100,3回表,オリックス,金子 千尋,右,3.41,ロッテ,鈴木 大地,左,.258,2,17,26,5,中飛
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,ロッテ,有吉 優樹,右,2.83,オリックス,山崎 勝己,右,.214,0,3,3,0,ボール
29,0000,3回裏,ロッテ,有吉 優樹,右,2.83,オリックス,大城 滉二,右,.254,4,19,19,5,ボール
30,1000,3回裏,ロッテ,有吉 優樹,右,2.83,オリックス,福田 周平,左,.278,0,7,10,5,左安
31,2100,3回裏,ロッテ,有吉 優樹,右,2.83,オリックス,ロメロ,右,.230,14,35,20,4,
32,2110,3回裏,ロッテ,有吉 優樹,右,2.83,オリックス,吉田 正尚,左,.308,10,46,31,1,見逃し
33,2000,4回表,オリックス,金子 千尋,右,3.41,ロッテ,福浦 和也,左,.176,0,5,5,0,空三振
34,1000,4回表,オリックス,金子 千尋,右,3.41,ロッテ,田村 龍弘,右,.243,1,14,24,2,二ゴロ
35,2000,4回表,オリックス,金子 千尋,右,3.41,ロッテ,平沢 大河,左,.194,0,10,17,2,空三振
36,3000,,,,,,,,,,,,,,
37,0000,4回裏,ロッテ,有吉 優樹,右,2.83,オリックス,マレーロ,右,.212,10,21,16,1,ボール
38,0000,4回裏,ロッテ,有吉 優樹,右,2.83,オリックス,西野 真弘,左,.340,0,10,6,3,ファウル
39,1100,4回裏,ロッテ,有吉 優樹,右,2.83,オリックス,西村 凌,右,.205,1,3,1,2,ファウル
40,1010,4回裏,ロッテ,有吉 優樹,右,2.83,オリックス,安達 了一,右,.230,3,22,14,11,ファウル
41,2000,5回表,オリックス,金子 千尋,右,3.41,ロッテ,荻野 貴司,右,.298,2,23,13,18,左２
42,0010,5回表,オリックス,金子 千尋,右,3.41,ロッテ,藤岡 裕大,左,.255,4,28,30,9,遊ゴロ
43,1001,5回表,オリックス,金子 千尋,右,3.41,ロッテ,中村 奨吾,右,.307,3,34,31,22,二ゴロ
44,2001,5回表,オリックス,金子 千尋,右,3.41,ロッテ,角中 勝也,左,.316,3,29,15,1,死球
45,2101,5回表,オリックス,金子 千尋,右,3.41,ロッテ,井上 晴哉,右,.267,12,48,24,1,空三振
46,3000,,,,,,,,,,,,,,
47,0000,5回裏,ロッテ,有吉 優樹,右,2.83,オリックス,山崎 勝己,右,.214,0,3,3,0,見逃し
48,0100,5回裏,ロッテ,有吉 優樹,右,2.83,オリックス,大城 滉二,右,.254,4,19,19,5,四球
49,0110,5回裏,ロッテ,有吉 優樹,右,2.83,オリックス,福田 周平,左,.278,0,7,10,5,一犠打
50,1011,5回裏,ロッテ,有吉 優樹,右,2.83,オリックス,ロメロ,右,.230,14,35,20,4,中犠飛
51,2010,5回裏,ロッテ,有吉 優樹,右,2.83,オリックス,吉田 正尚,左,.308,10,46,31,1,
52,2000,6回表,オリックス,金子 千尋,右,3.41,ロッテ,鈴木 大地,左,.258,2,17,26,5,左安
53,0100,6回表,オリックス,金子 千尋,右,3.41,ロッテ,福浦 和也,左,.176,0,5,5,0,左飛
54,1100,6回表,オリックス,金子 千尋,右,3.41,ロッテ,田村 龍弘,右,.243,1,14,24,2,中安
55,1101,6回表,オリックス,金子 千尋,右,3.41,ロッテ,平沢 大河,左,.194,0,10,17,2,四球
56,1111,6回表,オリックス,金子 千尋,右,3.41,ロッテ,荻野 貴司,右,.298,2,23,13,18,捕邪飛
57,2111,6回表,オリックス,金子 千尋,右,3.41,ロッテ,藤岡 裕大,左,.255,4,28,30,9,空三振
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,ロッテ,田中 靖洋,右,3.32,オリックス,マレーロ,右,.212,10,21,16,1,中２
60,0010,6回裏,ロッテ,田中 靖洋,右,3.32,オリックス,西野 真弘,左,.340,0,10,6,3,投ゴロ
61,1010,6回裏,ロッテ,田中 靖洋,右,3.32,オリックス,後藤 駿太,左,.154,0,2,2,1,中安
62,1100,6回裏,ロッテ,田中 靖洋,右,3.32,オリックス,安達 了一,右,.230,3,22,14,11,空三振
63,2010,6回裏,ロッテ,田中 靖洋,右,3.32,オリックス,山崎 勝己,右,.214,0,3,3,0,空三振
64,3000,,,,,,,,,,,,,,
65,0000,7回表,オリックス,金子 千尋,右,3.41,ロッテ,中村 奨吾,右,.307,3,34,31,22,三ゴロ
