,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,ガルシア,左,2.71,阪神,植田 海,右,.216,0,0,21,15,三ゴロ
1,1000,1回表,中日,ガルシア,左,2.71,阪神,北條 史也,右,.340,1,18,15,1,空三振
2,2000,1回表,中日,ガルシア,左,2.71,阪神,大山 悠輔,右,.223,2,19,14,1,左飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,阪神,岩貞 祐太,左,2.97,中日,平田 良介,右,.344,6,44,47,8,三邪飛
5,1000,1回裏,阪神,岩貞 祐太,左,2.97,中日,京田 陽太,左,.233,3,34,13,17,左安
6,1100,1回裏,阪神,岩貞 祐太,左,2.97,中日,大島 洋平,左,.276,5,40,32,17,中安
7,1101,1回裏,阪神,岩貞 祐太,左,2.97,中日,ビシエド,右,.335,19,77,42,1,左本
8,1000,1回裏,阪神,岩貞 祐太,左,2.97,中日,藤井 淳志,右,.240,2,27,10,0,二ゴロ
9,2000,1回裏,阪神,岩貞 祐太,左,2.97,中日,高橋 周平,左,.260,7,45,24,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,中日,ガルシア,左,2.71,阪神,糸井 嘉男,左,.309,14,58,60,16,二ゴロ
12,1000,2回表,中日,ガルシア,左,2.71,阪神,ナバーロ,左,.271,2,12,7,0,三ゴロ
13,2000,2回表,中日,ガルシア,左,2.71,阪神,俊介,右,.196,2,12,5,1,遊ゴロ
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,阪神,岩貞 祐太,左,2.97,中日,福田 永将,右,.273,8,48,28,0,二飛
16,1000,2回裏,阪神,岩貞 祐太,左,2.97,中日,大野 奨太,右,.197,2,8,19,0,遊ゴロ
17,2000,2回裏,阪神,岩貞 祐太,左,2.97,中日,ガルシア,左,.154,0,2,0,0,見三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,中日,ガルシア,左,2.71,阪神,中谷 将大,右,.240,3,18,12,0,左２
20,0010,3回表,中日,ガルシア,左,2.71,阪神,梅野 隆太郎,右,.240,6,27,26,3,右飛
21,1001,3回表,中日,ガルシア,左,2.71,阪神,岩貞 祐太,左,.000,0,0,1,0,中飛
22,2001,3回表,中日,ガルシア,左,2.71,阪神,植田 海,右,.216,0,0,21,15,投ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,阪神,岩貞 祐太,左,2.97,中日,平田 良介,右,.344,6,44,47,8,右飛
25,1000,3回裏,阪神,岩貞 祐太,左,2.97,中日,京田 陽太,左,.233,3,34,13,17,中３
26,1001,3回裏,阪神,岩貞 祐太,左,2.97,中日,大島 洋平,左,.276,5,40,32,17,右安
27,1100,3回裏,阪神,岩貞 祐太,左,2.97,中日,ビシエド,右,.335,19,77,42,1,右飛
28,2100,3回裏,阪神,岩貞 祐太,左,2.97,中日,藤井 淳志,右,.240,2,27,10,0,右飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,中日,ガルシア,左,2.71,阪神,北條 史也,右,.340,1,18,15,1,右飛
31,1000,4回表,中日,ガルシア,左,2.71,阪神,大山 悠輔,右,.223,2,19,14,1,一安
32,1100,4回表,中日,ガルシア,左,2.71,阪神,糸井 嘉男,左,.309,14,58,60,16,右安
33,1110,4回表,中日,ガルシア,左,2.71,阪神,ナバーロ,左,.271,2,12,7,0,空三振
34,2110,4回表,中日,ガルシア,左,2.71,阪神,俊介,右,.196,2,12,5,1,空三振
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,阪神,岩貞 祐太,左,2.97,中日,高橋 周平,左,.260,7,45,24,0,空三振
37,1000,4回裏,阪神,岩貞 祐太,左,2.97,中日,福田 永将,右,.273,8,48,28,0,左２
38,1010,4回裏,阪神,岩貞 祐太,左,2.97,中日,大野 奨太,右,.197,2,8,19,0,空三振
39,2010,4回裏,阪神,岩貞 祐太,左,2.97,中日,ガルシア,左,.154,0,2,0,0,一ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,5回表,中日,ガルシア,左,2.71,阪神,中谷 将大,右,.240,3,18,12,0,空三振
42,1000,5回表,中日,ガルシア,左,2.71,阪神,梅野 隆太郎,右,.240,6,27,26,3,一ゴロ
43,2000,5回表,中日,ガルシア,左,2.71,阪神,岩貞 祐太,左,.000,0,0,1,0,空三振
44,3000,,,,,,,,,,,,,,
45,0000,5回裏,阪神,岩貞 祐太,左,2.97,中日,平田 良介,右,.344,6,44,47,8,左飛
46,1000,5回裏,阪神,岩貞 祐太,左,2.97,中日,京田 陽太,左,.233,3,34,13,17,空三振
47,2000,5回裏,阪神,岩貞 祐太,左,2.97,中日,大島 洋平,左,.276,5,40,32,17,中安
48,2100,5回裏,阪神,岩貞 祐太,左,2.97,中日,ビシエド,右,.335,19,77,42,1,三ゴロ
49,3000,,,,,,,,,,,,,,
50,0000,6回表,中日,ガルシア,左,2.71,阪神,植田 海,右,.216,0,0,21,15,三安
51,0100,6回表,中日,ガルシア,左,2.71,阪神,北條 史也,右,.340,1,18,15,1,三併打
52,2000,6回表,中日,ガルシア,左,2.71,阪神,大山 悠輔,右,.223,2,19,14,1,右安
53,2100,6回表,中日,ガルシア,左,2.71,阪神,糸井 嘉男,左,.309,14,58,60,16,空三振
54,3000,,,,,,,,,,,,,,
55,0000,6回裏,阪神,岩貞 祐太,左,2.97,中日,藤井 淳志,右,.240,2,27,10,0,二ゴロ
56,1000,6回裏,阪神,岩貞 祐太,左,2.97,中日,高橋 周平,左,.260,7,45,24,0,空三振
57,2000,6回裏,阪神,岩貞 祐太,左,2.97,中日,福田 永将,右,.273,8,48,28,0,右飛
58,3000,,,,,,,,,,,,,,
59,0000,7回表,中日,ガルシア,左,2.71,阪神,ナバーロ,左,.271,2,12,7,0,遊ゴロ
60,1000,7回表,中日,ガルシア,左,2.71,阪神,俊介,右,.196,2,12,5,1,右安
61,1100,7回表,中日,ガルシア,左,2.71,阪神,中谷 将大,右,.240,3,18,12,0,右安
62,1110,7回表,中日,ガルシア,左,2.71,阪神,梅野 隆太郎,右,.240,6,27,26,3,二ゴロ
63,2101,7回表,中日,ガルシア,左,2.71,阪神,ロサリオ,右,.248,8,40,16,0,三ゴロ
64,3000,,,,,,,,,,,,,,
65,0000,7回裏,阪神,岡本 洋介,右,3.42,中日,大野 奨太,右,.197,2,8,19,0,遊ゴロ
66,1000,7回裏,阪神,岡本 洋介,右,3.42,中日,亀澤 恭平,左,.277,0,7,15,4,右安
67,1100,7回裏,阪神,岡本 洋介,右,3.42,中日,平田 良介,右,.344,6,44,47,8,中飛
68,2100,7回裏,阪神,岡本 洋介,右,3.42,中日,京田 陽太,左,.233,3,34,13,17,空三振
69,3000,,,,,,,,,,,,,,
70,0000,8回表,中日,祖父江 大輔,右,2.92,阪神,糸原 健斗,左,.285,1,26,63,4,中安
71,0100,8回表,中日,祖父江 大輔,右,2.92,阪神,北條 史也,右,.340,1,18,15,1,中飛
72,1100,8回表,中日,祖父江 大輔,右,2.92,阪神,大山 悠輔,右,.223,2,19,14,1,二併打
73,3000,,,,,,,,,,,,,,
74,0000,8回裏,阪神,岩崎 優,左,5.20,中日,大島 洋平,左,.276,5,40,32,17,四球
75,0100,8回裏,阪神,岩崎 優,左,5.20,中日,ビシエド,右,.335,19,77,42,1,四球
76,0110,8回裏,阪神,岩崎 優,左,5.20,中日,藤井 淳志,右,.240,2,27,10,0,空三振
77,2010,8回裏,阪神,岩崎 優,左,5.20,中日,高橋 周平,左,.260,7,45,24,0,三邪飛
78,3000,,,,,,,,,,,,,,
79,0000,9回表,中日,佐藤 優,右,2.70,阪神,糸井 嘉男,左,.309,14,58,60,16,中本
80,0000,9回表,中日,佐藤 優,右,2.70,阪神,ナバーロ,左,.271,2,12,7,0,空三振
