,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,杉浦 稔大,右,2.84,西武,秋山 翔吾,左,.322,23,80,76,14,左飛
1,1000,1回表,日本ハム,杉浦 稔大,右,2.84,西武,源田 壮亮,左,.276,4,55,45,34,中安
2,1010,1回表,日本ハム,杉浦 稔大,右,2.84,西武,浅村 栄斗,右,.305,30,120,68,4,四球
3,1110,1回表,日本ハム,杉浦 稔大,右,2.84,西武,山川 穂高,右,.278,46,121,83,0,二飛
4,2110,1回表,日本ハム,杉浦 稔大,右,2.84,西武,栗山 巧,左,.259,8,51,50,1,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,西武,ウルフ,右,4.77,日本ハム,西川 遥輝,左,.275,10,48,90,36,見三振
7,1000,1回裏,西武,ウルフ,右,4.77,日本ハム,大田 泰示,右,.275,14,58,35,3,空三振
8,2000,1回裏,西武,ウルフ,右,4.77,日本ハム,近藤 健介,左,.321,9,68,85,5,左安
9,2100,1回裏,西武,ウルフ,右,4.77,日本ハム,中田 翔,右,.269,25,103,42,0,遊ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,日本ハム,杉浦 稔大,右,2.84,西武,中村 剛也,右,.264,28,73,33,1,三ゴロ
12,1000,2回表,日本ハム,杉浦 稔大,右,2.84,西武,森 友哉,左,.279,16,80,69,7,左飛
13,2000,2回表,日本ハム,杉浦 稔大,右,2.84,西武,木村 文紀,右,.266,2,9,10,7,二飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,西武,ウルフ,右,4.77,日本ハム,横尾 俊建,右,.217,9,23,8,0,投ゴロ
16,1000,2回裏,西武,ウルフ,右,4.77,日本ハム,清宮 幸太郎,左,.211,7,18,16,0,左安
17,1100,2回裏,西武,ウルフ,右,4.77,日本ハム,渡邉 諒,右,.243,7,13,9,1,二併打
18,3000,,,,,,,,,,,,,,
19,0000,3回表,日本ハム,杉浦 稔大,右,2.84,西武,金子 侑司,左,.213,1,34,31,30,中飛
20,1000,3回表,日本ハム,杉浦 稔大,右,2.84,西武,秋山 翔吾,左,.322,23,80,76,14,中飛
21,2000,3回表,日本ハム,杉浦 稔大,右,2.84,西武,源田 壮亮,左,.276,4,55,45,34,左飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,西武,ウルフ,右,4.77,日本ハム,鶴岡 慎也,右,.247,2,22,14,1,四球
24,0100,3回裏,西武,ウルフ,右,4.77,日本ハム,中島 卓也,左,.259,1,23,33,28,捕犠打
25,1010,3回裏,西武,ウルフ,右,4.77,日本ハム,西川 遥輝,左,.275,10,48,90,36,中飛
26,2010,3回裏,西武,ウルフ,右,4.77,日本ハム,大田 泰示,右,.275,14,58,35,3,四球
27,2110,3回裏,西武,ウルフ,右,4.77,日本ハム,近藤 健介,左,.321,9,68,85,5,三安
28,2101,3回裏,西武,ウルフ,右,4.77,日本ハム,中田 翔,右,.269,25,103,42,0,空三振
29,3000,,,,,,,,,,,,,,
30,0000,4回表,日本ハム,杉浦 稔大,右,2.84,西武,浅村 栄斗,右,.305,30,120,68,4,捕ゴロ
31,1000,4回表,日本ハム,杉浦 稔大,右,2.84,西武,山川 穂高,右,.278,46,121,83,0,左安
32,1100,4回表,日本ハム,杉浦 稔大,右,2.84,西武,栗山 巧,左,.259,8,51,50,1,空三振
33,2100,4回表,日本ハム,杉浦 稔大,右,2.84,西武,中村 剛也,右,.264,28,73,33,1,空三振
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,西武,ウルフ,右,4.77,日本ハム,横尾 俊建,右,.217,9,23,8,0,左安
36,0100,4回裏,西武,ウルフ,右,4.77,日本ハム,清宮 幸太郎,左,.211,7,18,16,0,左安
37,0110,4回裏,西武,ウルフ,右,4.77,日本ハム,渡邉 諒,右,.243,7,13,9,1,三安
