,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,笠原 祥太郎,左,6.08,広島,田中 広輔,左,.257,4,27,52,15,二ゴロ
1,1000,1回表,中日,笠原 祥太郎,左,6.08,広島,菊池 涼介,右,.247,8,33,24,4,中飛
2,2000,1回表,中日,笠原 祥太郎,左,6.08,広島,丸 佳浩,左,.332,18,41,65,7,四球
3,2100,1回表,中日,笠原 祥太郎,左,6.08,広島,バティスタ,右,.270,13,25,15,0,ボール
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,広島,九里 亜蓮,右,3.90,中日,大島 洋平,左,.268,5,26,25,11,投ゴロ
6,1000,1回裏,広島,九里 亜蓮,右,3.90,中日,京田 陽太,左,.235,3,26,9,14,二直
7,2000,1回裏,広島,九里 亜蓮,右,3.90,中日,平田 良介,右,.331,5,27,35,8,左飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,中日,笠原 祥太郎,左,6.08,広島,バティスタ,右,.270,13,25,15,0,三ゴロ
10,1000,2回表,中日,笠原 祥太郎,左,6.08,広島,下水流 昂,右,.267,2,9,5,0,二ゴロ
11,2000,2回表,中日,笠原 祥太郎,左,6.08,広島,野間 峻祥,左,.312,4,30,13,9,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,広島,九里 亜蓮,右,3.90,中日,ビシエド,右,.302,13,53,26,1,遊ゴロ
14,1000,2回裏,広島,九里 亜蓮,右,3.90,中日,アルモンテ,左,.304,11,50,31,1,二ゴロ
15,2000,2回裏,広島,九里 亜蓮,右,3.90,中日,高橋 周平,左,.258,4,34,20,0,二ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,3回表,中日,笠原 祥太郎,左,6.08,広島,會澤 翼,右,.339,9,27,21,0,中飛
18,1000,3回表,中日,笠原 祥太郎,左,6.08,広島,西川 龍馬,左,.298,3,20,11,0,左安
19,1100,3回表,中日,笠原 祥太郎,左,6.08,広島,九里 亜蓮,右,.077,0,0,0,0,バ三振
20,2100,3回表,中日,笠原 祥太郎,左,6.08,広島,田中 広輔,左,.257,4,27,52,15,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,広島,九里 亜蓮,右,3.90,中日,福田 永将,右,.269,6,34,23,0,空三振
23,1000,3回裏,広島,九里 亜蓮,右,3.90,中日,松井 雅人,左,.191,2,9,18,0,遊ゴロ
24,2000,3回裏,広島,九里 亜蓮,右,3.90,中日,笠原 祥太郎,左,.083,0,0,0,0,遊ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,4回表,中日,笠原 祥太郎,左,6.08,広島,菊池 涼介,右,.247,8,33,24,4,中飛
27,1000,4回表,中日,笠原 祥太郎,左,6.08,広島,丸 佳浩,左,.332,18,41,65,7,中安
28,1100,4回表,中日,笠原 祥太郎,左,6.08,広島,バティスタ,右,.270,13,25,15,0,四球
29,1110,4回表,中日,笠原 祥太郎,左,6.08,広島,下水流 昂,右,.267,2,9,5,0,右安
30,1101,4回表,中日,笠原 祥太郎,左,6.08,広島,野間 峻祥,左,.312,4,30,13,9,左２
31,1010,4回表,中日,笠原 祥太郎,左,6.08,広島,會澤 翼,右,.339,9,27,21,0,左安
32,1101,4回表,中日,笠原 祥太郎,左,6.08,広島,西川 龍馬,左,.298,3,20,11,0,中飛
33,2101,4回表,中日,笠原 祥太郎,左,6.08,広島,九里 亜蓮,右,.077,0,0,0,0,空三振
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,広島,九里 亜蓮,右,3.90,中日,大島 洋平,左,.268,5,26,25,11,中安
36,0100,4回裏,広島,九里 亜蓮,右,3.90,中日,京田 陽太,左,.235,3,26,9,14,遊ゴロ
37,1100,4回裏,広島,九里 亜蓮,右,3.90,中日,平田 良介,右,.331,5,27,35,8,二併打
38,3000,,,,,,,,,,,,,,
39,0000,5回表,中日,笠原 祥太郎,左,6.08,広島,田中 広輔,左,.257,4,27,52,15,左飛
40,1000,5回表,中日,笠原 祥太郎,左,6.08,広島,菊池 涼介,右,.247,8,33,24,4,遊直
41,2000,5回表,中日,笠原 祥太郎,左,6.08,広島,丸 佳浩,左,.332,18,41,65,7,中飛
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,広島,九里 亜蓮,右,3.90,中日,ビシエド,右,.302,13,53,26,1,二安
44,0100,5回裏,広島,九里 亜蓮,右,3.90,中日,アルモンテ,左,.304,11,50,31,1,三併打
45,2000,5回裏,広島,九里 亜蓮,右,3.90,中日,高橋 周平,左,.258,4,34,20,0,四球
46,2100,5回裏,広島,九里 亜蓮,右,3.90,中日,福田 永将,右,.269,6,34,23,0,右安
47,2110,5回裏,広島,九里 亜蓮,右,3.90,中日,松井 雅人,左,.191,2,9,18,0,中安
