,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,攝津 正,右,0.00,西武,秋山 翔吾,左,.352,5,23,26,4,中安
1,0100,1回表,ソフトバンク,攝津 正,右,0.00,西武,源田 壮亮,左,.303,0,26,8,11,一犠打
2,1010,1回表,ソフトバンク,攝津 正,右,0.00,西武,浅村 栄斗,右,.301,9,32,16,2,空三振
3,2010,1回表,ソフトバンク,攝津 正,右,0.00,西武,山川 穂高,右,.285,13,41,34,0,三ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,中村 晃,左,.303,5,13,17,0,四球
6,0100,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,高田 知季,左,.212,1,4,3,1,捕邪飛
7,1100,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,柳田 悠岐,左,.396,10,35,18,9,右安
8,1110,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,デスパイネ,右,.203,9,26,28,0,遊直
9,2110,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,松田 宣浩,右,.226,9,27,16,2,左安
10,2101,1回裏,西武,カスティーヨ,右,4.50,ソフトバンク,上林 誠知,左,.268,3,15,10,3,一ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,ソフトバンク,攝津 正,右,0.00,西武,森 友哉,左,.289,3,18,16,4,四球
13,0100,2回表,ソフトバンク,攝津 正,右,0.00,西武,外崎 修汰,右,.272,3,22,17,10,四球
14,0110,2回表,ソフトバンク,攝津 正,右,0.00,西武,栗山 巧,左,.280,2,16,18,0,見三振
15,1110,2回表,ソフトバンク,攝津 正,右,0.00,西武,メヒア,右,.254,2,6,8,0,空三振
16,2110,2回表,ソフトバンク,攝津 正,右,0.00,西武,金子 侑司,左,.158,0,5,10,14,投ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,西武,カスティーヨ,右,4.50,ソフトバンク,福田 秀平,左,.387,2,5,1,0,左安
19,0100,2回裏,西武,カスティーヨ,右,4.50,ソフトバンク,市川 友也,右,.167,0,1,0,0,一犠打
20,1010,2回裏,西武,カスティーヨ,右,4.50,ソフトバンク,本多 雄一,左,.243,1,7,7,4,四球
21,1110,2回裏,西武,カスティーヨ,右,4.50,ソフトバンク,中村 晃,左,.303,5,13,17,0,三邪飛
