,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,十亀 剣,右,3.31,ヤクルト,青木 宣親,左,.262,4,27,25,1,中走本
1,0000,1回表,西武,十亀 剣,右,3.31,ヤクルト,三輪 正義,左,.333,0,1,0,0,遊ゴロ
2,1000,1回表,西武,十亀 剣,右,3.31,ヤクルト,坂口 智隆,左,.335,1,17,30,5,中飛
3,2000,1回表,西武,十亀 剣,右,3.31,ヤクルト,バレンティン,右,.256,16,48,43,0,右飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,ハフ,左,4.04,西武,秋山 翔吾,左,.360,10,44,34,6,見三振
6,1000,1回裏,ヤクルト,ハフ,左,4.04,西武,源田 壮亮,左,.290,0,30,14,20,左２
7,1010,1回裏,ヤクルト,ハフ,左,4.04,西武,浅村 栄斗,右,.289,13,47,29,3,左安
8,1100,1回裏,ヤクルト,ハフ,左,4.04,西武,山川 穂高,右,.282,18,58,44,0,捕邪飛
9,2100,1回裏,ヤクルト,ハフ,左,4.04,西武,外崎 修汰,右,.286,8,32,27,15,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,西武,十亀 剣,右,3.31,ヤクルト,雄平,左,.268,3,21,13,3,左飛
12,1000,2回表,西武,十亀 剣,右,3.31,ヤクルト,川端 慎吾,左,.238,1,6,15,0,遊ゴロ
13,2000,2回表,西武,十亀 剣,右,3.31,ヤクルト,西浦 直亨,右,.252,4,20,16,1,右飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ヤクルト,ハフ,左,4.04,西武,メヒア,右,.215,4,10,11,0,三ゴロ
16,1000,2回裏,ヤクルト,ハフ,左,4.04,西武,中村 剛也,右,.117,1,4,9,0,遊ゴロ
17,2000,2回裏,ヤクルト,ハフ,左,4.04,西武,岡田 雅利,右,.325,2,5,2,0,二安
18,2100,2回裏,ヤクルト,ハフ,左,4.04,西武,金子 侑司,右,.220,1,18,17,20,二ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,西武,十亀 剣,右,3.31,ヤクルト,中村 悠平,右,.209,2,15,20,2,四球
21,0100,3回表,西武,十亀 剣,右,3.31,ヤクルト,藤井 亮太,左,.241,0,2,1,0,左安
22,0110,3回表,西武,十亀 剣,右,3.31,ヤクルト,青木 宣親,左,.262,4,27,25,1,三ゴロ
23,1101,3回表,西武,十亀 剣,右,3.31,ヤクルト,三輪 正義,左,.333,0,1,0,0,右安
24,1110,3回表,西武,十亀 剣,右,3.31,ヤクルト,坂口 智隆,左,.335,1,17,30,5,中飛
25,2110,3回表,西武,十亀 剣,右,3.31,ヤクルト,バレンティン,右,.256,16,48,43,0,二飛
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,ヤクルト,ハフ,左,4.04,西武,秋山 翔吾,左,.360,10,44,34,6,遊ゴロ
28,1000,3回裏,ヤクルト,ハフ,左,4.04,西武,源田 壮亮,左,.290,0,30,14,20,中安
29,1100,3回裏,ヤクルト,ハフ,左,4.04,西武,浅村 栄斗,右,.289,13,47,29,3,右２
30,1010,3回裏,ヤクルト,ハフ,左,4.04,西武,山川 穂高,右,.282,18,58,44,0,中飛
31,2010,3回裏,ヤクルト,ハフ,左,4.04,西武,外崎 修汰,右,.286,8,32,27,15,一安
32,2011,3回裏,ヤクルト,ハフ,左,4.04,西武,メヒア,右,.215,4,10,11,0,二ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回表,西武,十亀 剣,右,3.31,ヤクルト,雄平,左,.268,3,21,13,3,空三振
35,1000,4回表,西武,十亀 剣,右,3.31,ヤクルト,川端 慎吾,左,.238,1,6,15,0,遊ゴロ
36,2000,4回表,西武,十亀 剣,右,3.31,ヤクルト,西浦 直亨,右,.252,4,20,16,1,空三振
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,ヤクルト,ハフ,左,4.04,西武,中村 剛也,右,.117,1,4,9,0,見三振
39,1000,4回裏,ヤクルト,ハフ,左,4.04,西武,岡田 雅利,右,.325,2,5,2,0,三邪飛
40,2000,4回裏,ヤクルト,ハフ,左,4.04,西武,金子 侑司,右,.220,1,18,17,20,左安
41,2010,4回裏,ヤクルト,ハフ,左,4.04,西武,秋山 翔吾,左,.360,10,44,34,6,中安
42,2100,4回裏,ヤクルト,ハフ,左,4.04,西武,源田 壮亮,左,.290,0,30,14,20,空振り
43,3000,,,,,,,,,,,,,,
44,0000,5回表,西武,十亀 剣,右,3.31,ヤクルト,中村 悠平,右,.209,2,15,20,2,中飛
45,1000,5回表,西武,十亀 剣,右,3.31,ヤクルト,藤井 亮太,左,.241,0,2,1,0,四球
46,1100,5回表,西武,十亀 剣,右,3.31,ヤクルト,青木 宣親,左,.262,4,27,25,1,三邪飛
47,2100,5回表,西武,十亀 剣,右,3.31,ヤクルト,三輪 正義,左,.333,0,1,0,0,右安
48,2110,5回表,西武,十亀 剣,右,3.31,ヤクルト,坂口 智隆,左,.335,1,17,30,5,遊ゴロ
49,3000,,,,,,,,,,,,,,
50,0000,5回裏,ヤクルト,ハフ,左,4.04,西武,源田 壮亮,左,.290,0,30,14,20,三ゴロ
51,1000,5回裏,ヤクルト,ハフ,左,4.04,西武,浅村 栄斗,右,.289,13,47,29,3,捕邪飛
52,2000,5回裏,ヤクルト,ハフ,左,4.04,西武,山川 穂高,右,.282,18,58,44,0,空三振
53,3000,,,,,,,,,,,,,,
54,0000,6回表,西武,十亀 剣,右,3.31,ヤクルト,バレンティン,右,.256,16,48,43,0,四球
55,0100,6回表,西武,十亀 剣,右,3.31,ヤクルト,雄平,左,.268,3,21,13,3,二ゴロ
56,1010,6回表,西武,十亀 剣,右,3.31,ヤクルト,川端 慎吾,左,.238,1,6,15,0,右安
57,2100,6回表,西武,十亀 剣,右,3.31,ヤクルト,西浦 直亨,右,.252,4,20,16,1,左飛
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,ヤクルト,ハフ,左,4.04,西武,外崎 修汰,右,.286,8,32,27,15,右本
60,0000,6回裏,ヤクルト,原 樹理,右,6.10,西武,メヒア,右,.215,4,10,11,0,三ゴロ
61,1000,6回裏,ヤクルト,原 樹理,右,6.10,西武,中村 剛也,右,.117,1,4,9,0,空三振
